rgn_id,year,popsum
1,2000,640
1,2001,640
1,2002,640
1,2003,630
1,2004,629
1,2005,628
1,2006,574
1,2007,574
1,2008,596
1,2009,603
1,2010,603
1,2011,596
1,2012,596
1,2013,596
1,2014,596
1,2015,596
1,2016,596
1,2017,596
1,2018,596
1,2019,596
1,2020,596
1,2021,596
1,2022,593
1,2023,593
2,2000,2561
2,2001,501
2,2002,466
2,2003,433
2,2004,396
2,2005,361
2,2006,361
2,2007,1493
2,2008,1402
2,2009,1402
2,2010,1402
2,2011,1402
2,2012,1496
2,2013,1513
2,2014,1530
2,2015,1530
2,2016,2205
2,2017,2205
2,2018,2205
2,2019,2205
2,2020,2205
2,2021,2205
2,2022,1692
2,2023,1692
3,2000,1893
3,2001,1879
3,2002,1866
3,2003,1853
3,2004,1841
3,2005,1828
3,2006,1828
3,2007,1803
3,2008,2128
3,2009,2141
3,2010,2155
3,2011,2169
3,2012,2182
3,2013,2196
3,2014,2210
3,2015,2210
3,2016,2210
3,2017,2210
3,2018,1748
3,2019,1748
3,2020,1748
3,2021,1748
3,2022,2188
3,2023,2188
4,2000,407
4,2001,182
4,2002,256
4,2003,247
4,2004,221
4,2005,222
4,2006,222
4,2007,241
4,2008,264
4,2009,342
4,2010,346
4,2011,346
4,2012,40
4,2013,0
4,2014,0
4,2015,0
4,2016,0
4,2017,0
4,2018,0
4,2019,0
4,2020,0
4,2021,0
4,2022,0
4,2023,0
5,2000,201523
5,2001,204863
5,2002,207858
5,2003,210799
5,2004,213679
5,2005,216494
5,2006,219246
5,2007,221943
5,2008,224824
5,2009,227436
5,2010,252352
5,2011,256275
5,2012,260166
5,2013,264022
5,2014,267840
5,2015,271615
5,2016,275355
5,2017,279070
5,2018,282754
5,2019,286401
5,2020,290009
5,2021,293608
5,2022,297160
5,2023,300682
6,2000,189465
6,2001,192910
6,2002,196180
6,2003,199413
6,2004,202611
6,2005,205750
6,2006,208868
6,2007,211972
6,2008,215446
6,2009,218519
6,2010,229012
6,2011,224564
6,2012,256155
6,2013,261565
6,2014,266937
6,2015,272265
6,2016,277554
6,2017,282812
6,2018,288037
6,2019,293212
6,2020,298333
6,2021,303009
6,2022,308043
6,2023,313046
7,2000,466920
7,2001,480443
7,2002,494786
7,2003,509191
7,2004,523616
7,2005,538032
7,2006,552437
7,2007,566841
7,2008,581318
7,2009,595613
7,2010,593495
7,2011,571890
7,2012,584578
7,2013,597248
7,2014,609883
7,2015,622468
7,2016,635027
7,2017,647580
7,2018,660121
7,2019,672631
7,2020,685097
7,2021,690598
7,2022,702694
7,2023,714766
8,2000,18776
8,2001,19090
8,2002,19402
8,2003,19717
8,2004,20012
8,2005,20302
8,2006,20574
8,2007,20842
8,2008,21093
8,2009,20796
8,2010,20879
8,2011,20956
8,2012,21032
8,2013,21108
8,2014,21186
8,2015,21265
8,2016,21347
8,2017,21430
8,2018,21516
8,2019,21600
8,2020,21685
8,2021,21613
8,2022,21695
8,2023,21779
9,2000,133119
9,2001,133144
9,2002,126445
9,2003,108142
9,2004,108156
9,2005,108106
9,2006,108005
9,2007,107862
9,2008,107665
9,2009,107434
9,2010,107154
9,2011,106836
9,2012,106487
9,2013,106104
9,2014,105681
9,2015,105216
9,2016,104719
9,2017,104196
9,2018,103643
9,2019,103057
9,2020,102436
9,2021,101675
9,2022,101009
9,2023,100319
10,2000,11845
10,2001,12087
10,2002,12302
10,2003,12539
10,2004,12785
10,2005,13040
10,2006,13288
10,2007,13529
10,2008,13770
10,2009,14019
10,2010,9267
10,2011,9322
10,2012,9378
10,2013,9434
10,2014,9488
10,2015,9540
10,2016,9591
10,2017,9641
10,2018,9692
10,2019,9740
10,2020,11000
10,2021,9770
10,2022,9811
10,2023,9852
11,2000,68056
11,2001,70796
11,2002,55133
11,2003,56406
11,2004,57721
11,2005,59065
11,2006,60404
11,2007,61817
11,2008,63174
11,2009,64522
11,2010,65859
11,2011,67182
11,2012,68480
11,2013,69747
11,2014,70983
11,2015,72193
11,2016,73376
11,2017,74540
11,2018,75684
11,2019,76811
11,2020,77917
11,2021,78831
11,2022,79906
11,2023,80966
12,2000,0
12,2001,0
12,2002,0
12,2003,0
12,2004,0
12,2005,0
12,2006,0
12,2007,0
12,2008,0
12,2009,0
12,2010,0
12,2011,0
12,2012,0
12,2013,0
12,2014,0
12,2015,0
12,2016,0
12,2017,0
12,2018,0
12,2019,0
12,2020,0
12,2021,0
12,2022,0
12,2023,0
13,2000,226519
13,2001,232166
13,2002,238106
13,2003,239723
13,2004,244341
13,2005,248926
13,2006,253478
13,2007,258002
13,2008,262493
13,2009,229914
13,2010,229010
13,2011,229336
13,2012,211309
13,2013,211548
13,2014,212484
13,2015,214129
13,2016,216209
13,2017,219622
13,2018,220141
13,2019,219865
13,2020,220340
13,2021,220460
13,2022,220561
13,2023,220625
14,2000,21969057
14,2001,22142490
14,2002,22249227
14,2003,22395158
14,2004,22540628
14,2005,22685833
14,2006,22831693
14,2007,22656091
14,2008,22722631
14,2009,22778226
14,2010,22826451
14,2011,22872865
14,2012,22974132
14,2013,23005061
14,2014,23052984
14,2015,23107467
14,2016,23156461
14,2017,23198913
14,2018,23226200
14,2019,23257103
14,2020,23282087
14,2021,23251394
14,2022,23259915
14,2023,23267580
15,2000,74994657
15,2001,76425151
15,2002,76074860
15,2003,77566792
15,2004,79050294
15,2005,80695332
15,2006,82175344
15,2007,83614280
15,2008,88201594
15,2009,89996817
15,2010,91897758
15,2011,93665558
15,2012,95460246
15,2013,97301100
15,2014,99159772
15,2015,93047089
15,2016,94590662
15,2017,96150767
15,2018,97719779
15,2019,99235975
15,2020,100756052
15,2021,102389408
15,2022,105880780
15,2023,107579628
16,2000,12869801
16,2001,15613155
16,2002,15690088
16,2003,16126376
16,2004,16812898
16,2005,16978267
16,2006,17128028
16,2007,17267354
16,2008,17752941
16,2009,18000320
16,2010,18209549
16,2011,18427075
16,2012,18681029
16,2013,19084603
16,2014,19295247
16,2015,19504326
16,2016,19713803
16,2017,19921100
16,2018,20124582
16,2019,21673875
16,2020,22012053
16,2021,22309413
16,2022,22670872
16,2023,22947212
17,2000,2458822
17,2001,2526008
17,2002,2584791
17,2003,2559998
17,2004,2642211
17,2005,2727697
17,2006,2789221
17,2007,2839114
17,2008,2916958
17,2009,2921496
17,2010,2981552
17,2011,3042213
17,2012,2908329
17,2013,2973384
17,2014,3065772
17,2015,3118869
17,2016,3173536
17,2017,3385578
17,2018,3440883
17,2019,3508408
17,2020,3569091
17,2021,3638526
17,2022,4721299
17,2023,4851058
18,2000,832422
18,2001,848956
18,2002,861016
18,2003,868533
18,2004,885680
18,2005,898228
18,2006,905946
18,2007,918673
18,2008,931736
18,2009,956715
18,2010,875976
18,2011,883119
18,2012,890051
18,2013,896757
18,2014,903207
18,2015,909376
18,2016,915289
18,2017,920925
18,2018,926263
18,2019,931282
18,2020,935962
18,2021,939524
18,2022,943729
18,2023,947758
19,2000,10838
19,2001,10989
19,2002,11145
19,2003,11306
19,2004,11466
19,2005,11639
19,2006,11810
19,2007,11993
19,2008,12177
19,2009,12373
19,2010,10472
19,2011,10544
19,2012,10619
19,2013,10698
19,2014,10782
19,2015,10868
19,2016,10959
19,2017,11053
19,2018,11147
19,2019,11244
19,2020,11342
