rgn_id,product,year,tonnes,usd,level,georgn_id,georgn_values,global_values,values,values_final,values_gf_description,values_gf
1,seaweeds,2018,NA,NA,r2,53,10.143539812628127,8.40554534778241,NA,10.143539812628127,geo_region,1
1,seaweeds,2019,NA,NA,r2,53,11.787004381653329,8.381188816097644,NA,11.787004381653329,geo_region,1
1,seaweeds,2020,NA,NA,r2,53,14.720871225999414,8.506919565197016,NA,14.720871225999414,geo_region,1
1,seaweeds,2021,NA,NA,r2,53,17.101254897840988,9.575522296620251,NA,17.101254897840988,geo_region,1
1,seaweeds,2022,NA,NA,r2,53,14.014046204001941,10.217097257147607,NA,14.014046204001941,geo_region,1
1,ornamentals,2018,NA,NA,r2,53,2.378467335999388,46.01083557607526,NA,2.378467335999388,geo_region,1
1,ornamentals,2019,NA,NA,r2,53,2.547217309042665,184.81017656782453,NA,2.547217309042665,geo_region,1
1,ornamentals,2020,NA,NA,r2,53,2.715985766662928,242.01490032320126,NA,2.715985766662928,geo_region,1
1,ornamentals,2021,NA,NA,r2,53,2.694896167840836,264.88982320698057,NA,2.694896167840836,geo_region,1
1,ornamentals,2022,NA,NA,r2,53,16.43349084069692,301.92326391627176,NA,16.43349084069692,geo_region,1
1,fish_oil,2018,NA,NA,r2,53,2.2833393915708022,3.3431461440080645,NA,2.2833393915708022,geo_region,1
1,fish_oil,2019,NA,NA,r2,53,2.45584267463423,3.1653941160772696,NA,2.45584267463423,geo_region,1
1,fish_oil,2020,NA,NA,r2,53,2.555594828739243,3.2037362394911146,NA,2.555594828739243,geo_region,1
1,fish_oil,2021,NA,NA,r2,53,2.862192299235069,3.1886131278172485,NA,2.862192299235069,geo_region,1
1,fish_oil,2022,NA,NA,r2,53,3.0210339730264915,3.670807624586719,NA,3.0210339730264915,geo_region,1
2,seaweeds,2018,NA,NA,r2,53,10.143539812628127,8.40554534778241,NA,10.143539812628127,geo_region,1
2,seaweeds,2019,NA,NA,r2,53,11.787004381653329,8.381188816097644,NA,11.787004381653329,geo_region,1
2,seaweeds,2020,NA,NA,r2,53,14.720871225999414,8.506919565197016,NA,14.720871225999414,geo_region,1
2,seaweeds,2021,NA,NA,r2,53,17.101254897840988,9.575522296620251,NA,17.101254897840988,geo_region,1
2,seaweeds,2022,NA,NA,r2,53,14.014046204001941,10.217097257147607,NA,14.014046204001941,geo_region,1
2,ornamentals,2018,NA,NA,r2,53,2.378467335999388,46.01083557607526,NA,2.378467335999388,geo_region,1
2,ornamentals,2019,NA,NA,r2,53,2.547217309042665,184.81017656782453,NA,2.547217309042665,geo_region,1
2,ornamentals,2020,NA,NA,r2,53,2.715985766662928,242.01490032320126,NA,2.715985766662928,geo_region,1
2,ornamentals,2021,NA,NA,r2,53,2.694896167840836,264.88982320698057,NA,2.694896167840836,geo_region,1
2,ornamentals,2022,NA,NA,r2,53,16.43349084069692,301.92326391627176,NA,16.43349084069692,geo_region,1
2,fish_oil,2018,NA,NA,r2,53,2.2833393915708022,3.3431461440080645,NA,2.2833393915708022,geo_region,1
2,fish_oil,2019,NA,NA,r2,53,2.45584267463423,3.1653941160772696,NA,2.45584267463423,geo_region,1
2,fish_oil,2020,NA,NA,r2,53,2.555594828739243,3.2037362394911146,NA,2.555594828739243,geo_region,1
2,fish_oil,2021,NA,NA,r2,53,2.862192299235069,3.1886131278172485,NA,2.862192299235069,geo_region,1
2,fish_oil,2022,NA,NA,r2,53,3.0210339730264915,3.670807624586719,NA,3.0210339730264915,geo_region,1
3,seaweeds,2018,NA,NA,r2,53,10.143539812628127,8.40554534778241,NA,10.143539812628127,geo_region,1
3,seaweeds,2019,NA,NA,r2,53,11.787004381653329,8.381188816097644,NA,11.787004381653329,geo_region,1
3,seaweeds,2020,NA,NA,r2,53,14.720871225999414,8.506919565197016,NA,14.720871225999414,geo_region,1
3,seaweeds,2021,NA,NA,r2,53,17.101254897840988,9.575522296620251,NA,17.101254897840988,geo_region,1
3,seaweeds,2022,NA,NA,r2,53,14.014046204001941,10.217097257147607,NA,14.014046204001941,geo_region,1
3,ornamentals,2018,NA,NA,r2,53,2.378467335999388,46.01083557607526,NA,2.378467335999388,geo_region,1
3,ornamentals,2019,NA,NA,r2,53,2.547217309042665,184.81017656782453,NA,2.547217309042665,geo_region,1
3,ornamentals,2020,NA,NA,r2,53,2.715985766662928,242.01490032320126,NA,2.715985766662928,geo_region,1
3,ornamentals,2021,NA,NA,r2,53,2.694896167840836,264.88982320698057,NA,2.694896167840836,geo_region,1
3,ornamentals,2022,NA,NA,r2,53,16.43349084069692,301.92326391627176,NA,16.43349084069692,geo_region,1
3,fish_oil,2018,NA,NA,r2,53,2.2833393915708022,3.3431461440080645,NA,2.2833393915708022,geo_region,1
3,fish_oil,2019,NA,NA,r2,53,2.45584267463423,3.1653941160772696,NA,2.45584267463423,geo_region,1
3,fish_oil,2020,NA,NA,r2,53,2.555594828739243,3.2037362394911146,NA,2.555594828739243,geo_region,1
3,fish_oil,2021,NA,NA,r2,53,2.862192299235069,3.1886131278172485,NA,2.862192299235069,geo_region,1
3,fish_oil,2022,NA,NA,r2,53,3.0210339730264915,3.670807624586719,NA,3.0210339730264915,geo_region,1
4,seaweeds,2018,NA,NA,r2,53,10.143539812628127,8.40554534778241,NA,10.143539812628127,geo_region,1
4,seaweeds,2019,NA,NA,r2,53,11.787004381653329,8.381188816097644,NA,11.787004381653329,geo_region,1
4,seaweeds,2020,NA,NA,r2,53,14.720871225999414,8.506919565197016,NA,14.720871225999414,geo_region,1
4,seaweeds,2021,NA,NA,r2,53,17.101254897840988,9.575522296620251,NA,17.101254897840988,geo_region,1
4,seaweeds,2022,NA,NA,r2,53,14.014046204001941,10.217097257147607,NA,14.014046204001941,geo_region,1
4,ornamentals,2018,NA,NA,r2,53,2.378467335999388,46.01083557607526,NA,2.378467335999388,geo_region,1
4,ornamentals,2019,NA,NA,r2,53,2.547217309042665,184.81017656782453,NA,2.547217309042665,geo_region,1
4,ornamentals,2020,NA,NA,r2,53,2.715985766662928,242.01490032320126,NA,2.715985766662928,geo_region,1
4,ornamentals,2021,NA,NA,r2,53,2.694896167840836,264.88982320698057,NA,2.694896167840836,geo_region,1
4,ornamentals,2022,NA,NA,r2,53,16.43349084069692,301.92326391627176,NA,16.43349084069692,geo_region,1
4,fish_oil,2018,NA,NA,r2,53,2.2833393915708022,3.3431461440080645,NA,2.2833393915708022,geo_region,1
4,fish_oil,2019,NA,NA,r2,53,2.45584267463423,3.1653941160772696,NA,2.45584267463423,geo_region,1
4,fish_oil,2020,NA,NA,r2,53,2.555594828739243,3.2037362394911146,NA,2.555594828739243,geo_region,1
4,fish_oil,2021,NA,NA,r2,53,2.862192299235069,3.1886131278172485,NA,2.862192299235069,geo_region,1
4,fish_oil,2022,NA,NA,r2,53,3.0210339730264915,3.670807624586719,NA,3.0210339730264915,geo_region,1
5,ornamentals,2018,8.787564630347674,270.75,r2,54,17.27210348422952,46.01083557607526,30.810584204976475,30.810584204976475,none,0
5,ornamentals,2019,5.791666070508655,218.765,r2,54,17.81891766804072,184.81017656782453,37.77237798877221,37.77237798877221,none,0
5,ornamentals,2020,2.725,173.95,r2,54,26.09732473435715,242.01490032320126,63.834862385321095,63.834862385321095,none,0
5,ornamentals,2021,1.9075,171.785,r2,54,32.59377598864838,264.88982320698057,90.05766710353866,90.05766710353866,none,0
5,ornamentals,2022,1.3725,157.32,r2,54,48.37231617765399,301.92326391627176,114.62295081967213,114.62295081967213,none,0
5,seaweeds,2018,NA,NA,r2,54,0.9496066802799663,8.40554534778241,NA,0.9496066802799663,geo_region,1
5,seaweeds,2019,NA,NA,r2,54,0.8812838852259556,8.381188816097644,NA,0.8812838852259556,geo_region,1
5,seaweeds,2020,NA,NA,r2,54,0.9048159518982042,8.506919565197016,NA,0.9048159518982042,geo_region,1
5,seaweeds,2021,NA,NA,r2,54,0.8925950498906543,9.575522296620251,NA,0.8925950498906543,geo_region,1
5,seaweeds,2022,NA,NA,r2,54,1.050388322934828,10.217097257147607,NA,1.050388322934828,geo_region,1
5,fish_oil,2018,NA,NA,r2,54,1.8095238095238095,3.3431461440080645,NA,1.8095238095238095,geo_region,1
5,fish_oil,2019,NA,NA,r2,54,1.898363697705803,3.1653941160772696,NA,1.898363697705803,geo_region,1
5,fish_oil,2020,NA,NA,r2,54,1.5857371138244694,3.2037362394911146,NA,1.5857371138244694,geo_region,1
5,fish_oil,2021,NA,NA,r2,54,1.6889049243418175,3.1886131278172485,NA,1.6889049243418175,geo_region,1
5,fish_oil,2022,NA,NA,r2,54,1.671603359637061,3.670807624586719,NA,1.671603359637061,geo_region,1
6,ornamentals,2018,9.947686936661512,125.5,r2,54,17.27210348422952,46.01083557607526,12.615998151035337,12.615998151035337,none,0
6,ornamentals,2019,5.525368027238187,76,r2,54,17.81891766804072,184.81017656782453,13.754739887975935,13.754739887975935,none,0
6,ornamentals,2020,4.072398259330498,49.75,r2,54,26.09732473435715,242.01490032320126,12.216388681046851,12.216388681046851,none,0
6,ornamentals,2021,0.5025,2.585,r2,54,32.59377598864838,264.88982320698057,5.144278606965175,5.144278606965175,none,0
6,ornamentals,2022,0.0025,0.0975,r2,54,48.37231617765399,301.92326391627176,39,39,none,0
6,seaweeds,2018,NA,NA,r2,54,0.9496066802799663,8.40554534778241,NA,0.9496066802799663,geo_region,1
6,seaweeds,2019,NA,NA,r2,54,0.8812838852259556,8.381188816097644,NA,0.8812838852259556,geo_region,1
6,seaweeds,2020,NA,NA,r2,54,0.9048159518982042,8.506919565197016,NA,0.9048159518982042,geo_region,1
6,seaweeds,2021,NA,NA,r2,54,0.8925950498906543,9.575522296620251,NA,0.8925950498906543,geo_region,1
6,seaweeds,2022,NA,NA,r2,54,1.050388322934828,10.217097257147607,NA,1.050388322934828,geo_region,1
6,fish_oil,2018,NA,NA,r2,54,1.8095238095238095,3.3431461440080645,NA,1.8095238095238095,geo_region,1
6,fish_oil,2019,NA,NA,r2,54,1.898363697705803,3.1653941160772696,NA,1.898363697705803,geo_region,1
6,fish_oil,2020,NA,NA,r2,54,1.5857371138244694,3.2037362394911146,NA,1.5857371138244694,geo_region,1
6,fish_oil,2021,NA,NA,r2,54,1.6889049243418175,3.1886131278172485,NA,1.6889049243418175,geo_region,1
6,fish_oil,2022,NA,NA,r2,54,1.671603359637061,3.670807624586719,NA,1.671603359637061,geo_region,1
7,ornamentals,2018,0,0,r2,54,17.27210348422952,46.01083557607526,NA,17.27210348422952,geo_region,1
7,ornamentals,2019,0,0,r2,54,17.81891766804072,184.81017656782453,NA,17.81891766804072,geo_region,1
7,ornamentals,2020,0,0,r2,54,26.09732473435715,242.01490032320126,NA,26.09732473435715,geo_region,1
7,ornamentals,2021,0,0,r2,54,32.59377598864838,264.88982320698057,NA,32.59377598864838,geo_region,1
7,ornamentals,2022,0,0,r2,54,48.37231617765399,301.92326391627176,NA,48.37231617765399,geo_region,1
7,seaweeds,2018,283.5,547.75,r2,54,0.9496066802799663,8.40554534778241,1.9320987654320987,1.9320987654320987,none,0
7,seaweeds,2019,214,374.75,r2,54,0.8812838852259556,8.381188816097644,1.7511682242990654,1.7511682242990654,none,0
