name,count,code,country,presence,origin,distribution_code
4616,16,AL,Albania,Extant,Native,Native
4616,16,BA,Bosnia and Herzegovina,Extant,Native,Native
4616,16,CY,Cyprus,Extant,Native,Native
4616,16,EG,Egypt,Extant,Native,Native
4616,16,GR,Greece,Extant,Native,Native
4616,16,HR,Croatia,Extant,Native,Native
4616,16,IL,Israel,Extant,Native,Native
4616,16,IT,Italy,Extant,Native,Native
4616,16,LB,Lebanon,Extant,Native,Native
4616,16,LY,Libya,Extant,Native,Native
4616,16,ME,Montenegro,Extant,Native,Native
4616,16,MT,Malta,Extant,Native,Native
4616,16,PS,"Palestine, State of",Extant,Native,Native
4616,16,SY,Syrian Arab Republic,Extant,Native,Native
4616,16,TN,Tunisia,Extant,Native,Native
4616,16,TR,Türkiye,Extant,Native,Native
