name,count,code,country,presence,origin,distribution_code
135301,4,CA,Canada,Extant,Native,Native
135301,4,JP,Japan,Extant,Introduced,Introduced
135301,4,RU,Russian Federation,Extant,Native,Native
135301,4,US,United States of America,Extant,Native,Native
