name,count,code,country,presence,origin,distribution_code
2762,12,AQ,Antarctica,Extant,Native,Native
2762,12,AR,Argentina,Extant,Native,Native
2762,12,AU,Australia,Extant,Native,Native
2762,12,BR,Brazil,Extant,Native,Native
2762,12,CL,Chile,Extant,Native,Native
2762,12,FK,Falkland Islands (Malvinas),Extant,Native,Native
2762,12,GS,South Georgia and the South Sandwich Islands,Extant,Native,Native
2762,12,HM,Heard Island and McDonald Islands,Extant,Native,Native
2762,12,NZ,New Zealand,Extant,Native,Native
2762,12,TF,French Southern Territories,Extant,Native,Native
2762,12,UY,Uruguay,Extant,Native,Native
2762,12,ZA,South Africa,Extant,Native,Native
