name,year,assess_year,code,category
15955,2022,2021,EN,Endangered
15955,2015,2014,EN,Endangered
15955,2011,2010,EN,Endangered
15955,2010,2010,EN,Endangered
15955,2008,2008,EN,Endangered
15955,2002,2002,EN,Endangered
15955,1996,1996,EN,Endangered
15955,1994,1994,E,Endangered
15955,1990,1990,E,Endangered
15955,1988,1988,E,Endangered
15955,1986,1986,E,Endangered
