iso3c,nutrient,country_application,reported_by_fao,year
SLE,N,NA,No,2005
SLE,N,NA,No,2006
SLE,N,NA,No,2007
SLE,N,NA,No,2008
SLE,N,NA,No,2009
SLE,N,NA,No,2010
SLE,N,NA,No,2011
SLE,N,NA,No,2012
SLE,N,NA,No,2013
SLE,N,NA,No,2014
SLE,N,NA,No,2015
SLE,N,NA,No,2016
SLE,N,NA,No,2017
SLE,N,NA,No,2018
SLE,N,NA,No,2019
SLE,N,NA,No,2020
SLE,P2O5,NA,No,2005
SLE,P2O5,NA,No,2006
SLE,P2O5,NA,No,2007
SLE,P2O5,NA,No,2008
SLE,P2O5,NA,No,2009
SLE,P2O5,NA,No,2010
SLE,P2O5,NA,No,2011
SLE,P2O5,NA,No,2012
SLE,P2O5,NA,No,2013
SLE,P2O5,NA,No,2014
SLE,P2O5,NA,No,2015
SLE,P2O5,NA,No,2016
SLE,P2O5,NA,No,2017
SLE,P2O5,NA,No,2018
SLE,P2O5,NA,No,2019
SLE,P2O5,NA,No,2020
SLE,K2O,NA,No,2005
SLE,K2O,NA,No,2006
SLE,K2O,NA,No,2007
SLE,K2O,NA,No,2008
SLE,K2O,NA,No,2009
SLE,K2O,NA,No,2010
SLE,K2O,NA,No,2011
SLE,K2O,NA,No,2012
SLE,K2O,NA,No,2013
SLE,K2O,NA,No,2014
SLE,K2O,NA,No,2015
SLE,K2O,NA,No,2016
SLE,K2O,NA,No,2017
SLE,K2O,NA,No,2018
SLE,K2O,NA,No,2019
SLE,K2O,NA,No,2020
SGP,N,NA,No,2005
SGP,N,NA,No,2006
SGP,N,NA,No,2007
SGP,N,NA,No,2008
SGP,N,NA,No,2009
SGP,N,NA,No,2010
SGP,N,NA,No,2011
SGP,N,NA,No,2012
SGP,N,NA,No,2013
SGP,N,NA,No,2014
SGP,N,NA,No,2015
SGP,N,NA,No,2016
SGP,N,NA,No,2017
SGP,N,NA,No,2018
SGP,N,NA,No,2019
SGP,N,NA,No,2020
SGP,P2O5,NA,No,2005
SGP,P2O5,NA,No,2006
SGP,P2O5,NA,No,2007
SGP,P2O5,NA,No,2008
SGP,P2O5,NA,No,2009
SGP,P2O5,NA,No,2010
SGP,P2O5,NA,No,2011
SGP,P2O5,NA,No,2012
SGP,P2O5,NA,No,2013
SGP,P2O5,NA,No,2014
SGP,P2O5,NA,No,2015
SGP,P2O5,NA,No,2016
SGP,P2O5,NA,No,2017
SGP,P2O5,NA,No,2018
SGP,P2O5,NA,No,2019
SGP,P2O5,NA,No,2020
SGP,K2O,NA,No,2005
SGP,K2O,NA,No,2006
SGP,K2O,NA,No,2007
SGP,K2O,NA,No,2008
SGP,K2O,NA,No,2009
SGP,K2O,NA,No,2010
SGP,K2O,NA,No,2011
SGP,K2O,NA,No,2012
SGP,K2O,NA,No,2013
SGP,K2O,NA,No,2014
SGP,K2O,NA,No,2015
SGP,K2O,NA,No,2016
SGP,K2O,NA,No,2017
SGP,K2O,NA,No,2018
SGP,K2O,NA,No,2019
SGP,K2O,NA,No,2020
SXM,N,NA,No,2005
SXM,N,NA,No,2006
SXM,N,NA,No,2007
SXM,N,NA,No,2008
SXM,N,NA,No,2009
SXM,N,NA,No,2010
SXM,N,NA,No,2011
SXM,N,NA,No,2012
SXM,N,NA,No,2013
SXM,N,NA,No,2014
SXM,N,NA,No,2015
SXM,N,NA,No,2016
SXM,N,NA,No,2017
SXM,N,NA,No,2018
SXM,N,NA,No,2019
SXM,N,NA,No,2020
SXM,P2O5,NA,No,2005
SXM,P2O5,NA,No,2006
SXM,P2O5,NA,No,2007
SXM,P2O5,NA,No,2008
SXM,P2O5,NA,No,2009
SXM,P2O5,NA,No,2010
SXM,P2O5,NA,No,2011
SXM,P2O5,NA,No,2012
SXM,P2O5,NA,No,2013
SXM,P2O5,NA,No,2014
SXM,P2O5,NA,No,2015
SXM,P2O5,NA,No,2016
SXM,P2O5,NA,No,2017
SXM,P2O5,NA,No,2018
SXM,P2O5,NA,No,2019
SXM,P2O5,NA,No,2020
SXM,K2O,NA,No,2005
SXM,K2O,NA,No,2006
SXM,K2O,NA,No,2007
SXM,K2O,NA,No,2008
SXM,K2O,NA,No,2009
SXM,K2O,NA,No,2010
SXM,K2O,NA,No,2011
SXM,K2O,NA,No,2012
SXM,K2O,NA,No,2013
SXM,K2O,NA,No,2014
SXM,K2O,NA,No,2015
SXM,K2O,NA,No,2016
SXM,K2O,NA,No,2017
SXM,K2O,NA,No,2018
SXM,K2O,NA,No,2019
SXM,K2O,NA,No,2020
SLB,N,NA,No,2005
SLB,N,NA,No,2006
SLB,N,NA,No,2007
SLB,N,NA,No,2008
SLB,N,NA,No,2009
SLB,N,NA,No,2010
SLB,N,NA,No,2011
SLB,N,NA,No,2012
SLB,N,NA,No,2013
SLB,N,NA,No,2014
SLB,N,NA,No,2015
SLB,N,NA,No,2016
SLB,N,NA,No,2017
SLB,N,NA,No,2018
SLB,N,NA,No,2019
SLB,N,NA,No,2020
SLB,P2O5,NA,No,2005
SLB,P2O5,NA,No,2006
SLB,P2O5,NA,No,2007
SLB,P2O5,NA,No,2008
SLB,P2O5,NA,No,2009
SLB,P2O5,NA,No,2010
SLB,P2O5,NA,No,2011
SLB,P2O5,NA,No,2012
SLB,P2O5,NA,No,2013
SLB,P2O5,NA,No,2014
SLB,P2O5,NA,No,2015
SLB,P2O5,NA,No,2016
SLB,P2O5,NA,No,2017
SLB,P2O5,NA,No,2018
SLB,P2O5,NA,No,2019
SLB,P2O5,NA,No,2020
SLB,K2O,NA,No,2005
SLB,K2O,NA,No,2006
SLB,K2O,NA,No,2007
SLB,K2O,NA,No,2008
SLB,K2O,NA,No,2009
SLB,K2O,NA,No,2010
SLB,K2O,NA,No,2011
SLB,K2O,NA,No,2012
SLB,K2O,NA,No,2013
SLB,K2O,NA,No,2014
SLB,K2O,NA,No,2015
SLB,K2O,NA,No,2016
SLB,K2O,NA,No,2017
SLB,K2O,NA,No,2018
SLB,K2O,NA,No,2019
SLB,K2O,NA,No,2020
SOM,N,NA,No,2005
SOM,N,NA,No,2006
SOM,N,NA,No,2007
SOM,N,NA,No,2008
SOM,N,NA,No,2009
SOM,N,NA,No,2010
SOM,N,NA,No,2011
SOM,N,NA,No,2012
SOM,N,NA,No,2013
SOM,N,NA,No,2014
SOM,N,NA,No,2015
SOM,N,NA,No,2016
SOM,N,NA,No,2017
SOM,N,NA,No,2018
SOM,N,NA,No,2019
SOM,N,NA,No,2020
SOM,P2O5,NA,No,2005
SOM,P2O5,NA,No,2006
SOM,P2O5,NA,No,2007
SOM,P2O5,NA,No,2008
SOM,P2O5,NA,No,2009
SOM,P2O5,NA,No,2010
SOM,P2O5,NA,No,2011
SOM,P2O5,NA,No,2012
SOM,P2O5,NA,No,2013
SOM,P2O5,NA,No,2014
SOM,P2O5,NA,No,2015
SOM,P2O5,NA,No,2016
SOM,P2O5,NA,No,2017
SOM,P2O5,NA,No,2018
SOM,P2O5,NA,No,2019
SOM,P2O5,NA,No,2020
SOM,K2O,NA,No,2005
SOM,K2O,NA,No,2006
SOM,K2O,NA,No,2007
SOM,K2O,NA,No,2008
SOM,K2O,NA,No,2009
SOM,K2O,NA,No,2010
SOM,K2O,NA,No,2011
SOM,K2O,NA,No,2012
SOM,K2O,NA,No,2013
SOM,K2O,NA,No,2014
SOM,K2O,NA,No,2015
SOM,K2O,NA,No,2016
SOM,K2O,NA,No,2017
SOM,K2O,NA,No,2018
SOM,K2O,NA,No,2019
SOM,K2O,NA,No,2020
SSD,N,NA,No,2005
SSD,N,NA,No,2006
SSD,N,NA,No,2007
SSD,N,NA,No,2008
SSD,N,NA,No,2009
SSD,N,NA,No,2010
SSD,N,NA,No,2011
SSD,N,NA,No,2012
SSD,N,NA,No,2013
SSD,N,NA,No,2014
SSD,N,NA,No,2015
SSD,N,NA,No,2016
SSD,N,NA,No,2017
SSD,N,NA,No,2018
SSD,N,NA,No,2019
SSD,N,NA,No,2020
SSD,P2O5,NA,No,2005
SSD,P2O5,NA,No,2006
SSD,P2O5,NA,No,2007
SSD,P2O5,NA,No,2008
SSD,P2O5,NA,No,2009
SSD,P2O5,NA,No,2010
SSD,P2O5,NA,No,2011
SSD,P2O5,NA,No,2012
SSD,P2O5,NA,No,2013
SSD,P2O5,NA,No,2014
SSD,P2O5,NA,No,2015
SSD,P2O5,NA,No,2016
SSD,P2O5,NA,No,2017
SSD,P2O5,NA,No,2018
SSD,P2O5,NA,No,2019
SSD,P2O5,NA,No,2020
SSD,K2O,NA,No,2005
SSD,K2O,NA,No,2006
SSD,K2O,NA,No,2007
SSD,K2O,NA,No,2008
SSD,K2O,NA,No,2009
SSD,K2O,NA,No,2010
SSD,K2O,NA,No,2011
SSD,K2O,NA,No,2012
SSD,K2O,NA,No,2013
SSD,K2O,NA,No,2014
SSD,K2O,NA,No,2015
SSD,K2O,NA,No,2016
SSD,K2O,NA,No,2017
SSD,K2O,NA,No,2018
SSD,K2O,NA,No,2019
SSD,K2O,NA,No,2020
SJM,N,NA,No,2005
SJM,N,NA,No,2006
SJM,N,NA,No,2007
SJM,N,NA,No,2008
SJM,N,NA,No,2009
SJM,N,NA,No,2010
SJM,N,NA,No,2011
SJM,N,NA,No,2012
SJM,N,NA,No,2013
SJM,N,NA,No,2014
SJM,N,NA,No,2015
SJM,N,NA,No,2016
SJM,N,NA,No,2017
SJM,N,NA,No,2018
SJM,N,NA,No,2019
SJM,N,NA,No,2020
SJM,P2O5,NA,No,2005
SJM,P2O5,NA,No,2006
SJM,P2O5,NA,No,2007
SJM,P2O5,NA,No,2008
SJM,P2O5,NA,No,2009
SJM,P2O5,NA,No,2010
SJM,P2O5,NA,No,2011
SJM,P2O5,NA,No,2012
SJM,P2O5,NA,No,2013
SJM,P2O5,NA,No,2014
SJM,P2O5,NA,No,2015
SJM,P2O5,NA,No,2016
SJM,P2O5,NA,No,2017
SJM,P2O5,NA,No,2018
SJM,P2O5,NA,No,2019
SJM,P2O5,NA,No,2020
SJM,K2O,NA,No,2005
SJM,K2O,NA,No,2006
SJM,K2O,NA,No,2007
SJM,K2O,NA,No,2008
SJM,K2O,NA,No,2009
SJM,K2O,NA,No,2010
SJM,K2O,NA,No,2011
SJM,K2O,NA,No,2012
SJM,K2O,NA,No,2013
SJM,K2O,NA,No,2014
SJM,K2O,NA,No,2015
SJM,K2O,NA,No,2016
SJM,K2O,NA,No,2017
SJM,K2O,NA,No,2018
SJM,K2O,NA,No,2019
SJM,K2O,NA,No,2020
SWZ,N,NA,No,2005
SWZ,N,NA,No,2006
SWZ,N,NA,No,2007
SWZ,N,NA,No,2008
SWZ,N,NA,No,2009
SWZ,N,NA,No,2010
SWZ,N,NA,No,2011
SWZ,N,NA,No,2012
SWZ,N,NA,No,2013
SWZ,N,NA,No,2014
SWZ,N,NA,No,2015
SWZ,N,NA,No,2016
SWZ,N,NA,No,2017
SWZ,N,NA,No,2018
SWZ,N,NA,No,2019
SWZ,N,NA,No,2020
SWZ,P2O5,NA,No,2005
SWZ,P2O5,NA,No,2006
SWZ,P2O5,NA,No,2007
SWZ,P2O5,NA,No,2008
SWZ,P2O5,NA,No,2009
SWZ,P2O5,NA,No,2010
SWZ,P2O5,NA,No,2011
SWZ,P2O5,NA,No,2012
SWZ,P2O5,NA,No,2013
SWZ,P2O5,NA,No,2014
SWZ,P2O5,NA,No,2015
SWZ,P2O5,NA,No,2016
SWZ,P2O5,NA,No,2017
SWZ,P2O5,NA,No,2018
SWZ,P2O5,NA,No,2019
SWZ,P2O5,NA,No,2020
SWZ,K2O,NA,No,2005
SWZ,K2O,NA,No,2006
SWZ,K2O,NA,No,2007
SWZ,K2O,NA,No,2008
SWZ,K2O,NA,No,2009
SWZ,K2O,NA,No,2010
SWZ,K2O,NA,No,2011
SWZ,K2O,NA,No,2012
SWZ,K2O,NA,No,2013
SWZ,K2O,NA,No,2014
SWZ,K2O,NA,No,2015
SWZ,K2O,NA,No,2016
SWZ,K2O,NA,No,2017
SWZ,K2O,NA,No,2018
SWZ,K2O,NA,No,2019
SWZ,K2O,NA,No,2020
TLS,N,NA,No,2005
TLS,N,NA,No,2006
TLS,N,NA,No,2007
TLS,N,NA,No,2008
TLS,N,NA,No,2009
TLS,N,NA,No,2010
TLS,N,NA,No,2011
TLS,N,NA,No,2012
TLS,N,NA,No,2013
TLS,N,NA,No,2014
TLS,N,NA,No,2015
TLS,N,NA,No,2016
TLS,N,NA,No,2017
TLS,N,NA,No,2018
TLS,N,NA,No,2019
TLS,N,NA,No,2020
TLS,P2O5,NA,No,2005
TLS,P2O5,NA,No,2006
TLS,P2O5,NA,No,2007
TLS,P2O5,NA,No,2008
TLS,P2O5,NA,No,2009
TLS,P2O5,NA,No,2010
TLS,P2O5,NA,No,2011
TLS,P2O5,NA,No,2012
TLS,P2O5,NA,No,2013
TLS,P2O5,NA,No,2014
TLS,P2O5,NA,No,2015
TLS,P2O5,NA,No,2016
TLS,P2O5,NA,No,2017
TLS,P2O5,NA,No,2018
TLS,P2O5,NA,No,2019
TLS,P2O5,NA,No,2020
TLS,K2O,NA,No,2005
TLS,K2O,NA,No,2006
TLS,K2O,NA,No,2007
TLS,K2O,NA,No,2008
TLS,K2O,NA,No,2009
TLS,K2O,NA,No,2010
TLS,K2O,NA,No,2011
TLS,K2O,NA,No,2012
TLS,K2O,NA,No,2013
TLS,K2O,NA,No,2014
TLS,K2O,NA,No,2015
TLS,K2O,NA,No,2016
TLS,K2O,NA,No,2017
TLS,K2O,NA,No,2018
TLS,K2O,NA,No,2019
TLS,K2O,NA,No,2020
TKL,N,NA,No,2005
TKL,N,NA,No,2006
TKL,N,NA,No,2007
TKL,N,NA,No,2008
TKL,N,NA,No,2009
TKL,N,NA,No,2010
TKL,N,NA,No,2011
TKL,N,NA,No,2012
TKL,N,NA,No,2013
TKL,N,NA,No,2014
TKL,N,NA,No,2015
TKL,N,NA,No,2016
TKL,N,NA,No,2017
TKL,N,NA,No,2018
TKL,N,NA,No,2019
TKL,N,NA,No,2020
TKL,P2O5,NA,No,2005
TKL,P2O5,NA,No,2006
TKL,P2O5,NA,No,2007
TKL,P2O5,NA,No,2008
TKL,P2O5,NA,No,2009
TKL,P2O5,NA,No,2010
TKL,P2O5,NA,No,2011
TKL,P2O5,NA,No,2012
TKL,P2O5,NA,No,2013
TKL,P2O5,NA,No,2014
TKL,P2O5,NA,No,2015
TKL,P2O5,NA,No,2016
TKL,P2O5,NA,No,2017
TKL,P2O5,NA,No,2018
TKL,P2O5,NA,No,2019
TKL,P2O5,NA,No,2020
TKL,K2O,NA,No,2005
TKL,K2O,NA,No,2006
TKL,K2O,NA,No,2007
TKL,K2O,NA,No,2008
TKL,K2O,NA,No,2009
TKL,K2O,NA,No,2010
TKL,K2O,NA,No,2011
TKL,K2O,NA,No,2012
TKL,K2O,NA,No,2013
TKL,K2O,NA,No,2014
TKL,K2O,NA,No,2015
TKL,K2O,NA,No,2016
TKL,K2O,NA,No,2017
TKL,K2O,NA,No,2018
TKL,K2O,NA,No,2019
TKL,K2O,NA,No,2020
TCA,N,NA,No,2005
TCA,N,NA,No,2006
TCA,N,NA,No,2007
TCA,N,NA,No,2008
TCA,N,NA,No,2009
TCA,N,NA,No,2010
TCA,N,NA,No,2011
TCA,N,NA,No,2012
TCA,N,NA,No,2013
TCA,N,NA,No,2014
TCA,N,NA,No,2015
TCA,N,NA,No,2016
TCA,N,NA,No,2017
TCA,N,NA,No,2018
TCA,N,NA,No,2019
TCA,N,NA,No,2020
TCA,P2O5,NA,No,2005
TCA,P2O5,NA,No,2006
TCA,P2O5,NA,No,2007
TCA,P2O5,NA,No,2008
TCA,P2O5,NA,No,2009
TCA,P2O5,NA,No,2010
TCA,P2O5,NA,No,2011
TCA,P2O5,NA,No,2012
TCA,P2O5,NA,No,2013
TCA,P2O5,NA,No,2014
TCA,P2O5,NA,No,2015
TCA,P2O5,NA,No,2016
TCA,P2O5,NA,No,2017
TCA,P2O5,NA,No,2018
TCA,P2O5,NA,No,2019
TCA,P2O5,NA,No,2020
TCA,K2O,NA,No,2005
TCA,K2O,NA,No,2006
TCA,K2O,NA,No,2007
TCA,K2O,NA,No,2008
TCA,K2O,NA,No,2009
TCA,K2O,NA,No,2010
TCA,K2O,NA,No,2011
TCA,K2O,NA,No,2012
TCA,K2O,NA,No,2013
TCA,K2O,NA,No,2014
TCA,K2O,NA,No,2015
TCA,K2O,NA,No,2016
TCA,K2O,NA,No,2017
TCA,K2O,NA,No,2018
TCA,K2O,NA,No,2019
TCA,K2O,NA,No,2020
TUV,N,NA,No,2005
TUV,N,NA,No,2006
TUV,N,NA,No,2007
TUV,N,NA,No,2008
TUV,N,NA,No,2009
TUV,N,NA,No,2010
TUV,N,NA,No,2011
TUV,N,NA,No,2012
TUV,N,NA,No,2013
TUV,N,NA,No,2014
TUV,N,NA,No,2015
TUV,N,NA,No,2016
TUV,N,NA,No,2017
TUV,N,NA,No,2018
TUV,N,NA,No,2019
TUV,N,NA,No,2020
TUV,P2O5,NA,No,2005
TUV,P2O5,NA,No,2006
TUV,P2O5,NA,No,2007
TUV,P2O5,NA,No,2008
TUV,P2O5,NA,No,2009
TUV,P2O5,NA,No,2010
TUV,P2O5,NA,No,2011
TUV,P2O5,NA,No,2012
TUV,P2O5,NA,No,2013
TUV,P2O5,NA,No,2014
TUV,P2O5,NA,No,2015
TUV,P2O5,NA,No,2016
TUV,P2O5,NA,No,2017
TUV,P2O5,NA,No,2018
TUV,P2O5,NA,No,2019
TUV,P2O5,NA,No,2020
TUV,K2O,NA,No,2005
TUV,K2O,NA,No,2006
TUV,K2O,NA,No,2007
TUV,K2O,NA,No,2008
TUV,K2O,NA,No,2009
TUV,K2O,NA,No,2010
TUV,K2O,NA,No,2011
TUV,K2O,NA,No,2012
TUV,K2O,NA,No,2013
TUV,K2O,NA,No,2014
TUV,K2O,NA,No,2015
TUV,K2O,NA,No,2016
TUV,K2O,NA,No,2017
TUV,K2O,NA,No,2018
TUV,K2O,NA,No,2019
TUV,K2O,NA,No,2020
VUT,N,NA,No,2005
VUT,N,NA,No,2006
VUT,N,NA,No,2007
VUT,N,NA,No,2008
VUT,N,NA,No,2009
VUT,N,NA,No,2010
VUT,N,NA,No,2011
VUT,N,NA,No,2012
VUT,N,NA,No,2013
VUT,N,NA,No,2014
VUT,N,NA,No,2015
VUT,N,NA,No,2016
VUT,N,NA,No,2017
VUT,N,NA,No,2018
VUT,N,NA,No,2019
VUT,N,NA,No,2020
VUT,P2O5,NA,No,2005
VUT,P2O5,NA,No,2006
VUT,P2O5,NA,No,2007
VUT,P2O5,NA,No,2008
VUT,P2O5,NA,No,2009
VUT,P2O5,NA,No,2010
VUT,P2O5,NA,No,2011
VUT,P2O5,NA,No,2012
VUT,P2O5,NA,No,2013
VUT,P2O5,NA,No,2014
VUT,P2O5,NA,No,2015
VUT,P2O5,NA,No,2016
VUT,P2O5,NA,No,2017
VUT,P2O5,NA,No,2018
VUT,P2O5,NA,No,2019
VUT,P2O5,NA,No,2020
VUT,K2O,NA,No,2005
VUT,K2O,NA,No,2006
VUT,K2O,NA,No,2007
VUT,K2O,NA,No,2008
VUT,K2O,NA,No,2009
VUT,K2O,NA,No,2010
VUT,K2O,NA,No,2011
VUT,K2O,NA,No,2012
VUT,K2O,NA,No,2013
VUT,K2O,NA,No,2014
VUT,K2O,NA,No,2015
VUT,K2O,NA,No,2016
VUT,K2O,NA,No,2017
VUT,K2O,NA,No,2018
VUT,K2O,NA,No,2019
VUT,K2O,NA,No,2020
VIR,N,NA,No,2005
VIR,N,NA,No,2006
VIR,N,NA,No,2007
VIR,N,NA,No,2008
VIR,N,NA,No,2009
VIR,N,NA,No,2010
VIR,N,NA,No,2011
VIR,N,NA,No,2012
VIR,N,NA,No,2013
VIR,N,NA,No,2014
VIR,N,NA,No,2015
VIR,N,NA,No,2016
VIR,N,NA,No,2017
VIR,N,NA,No,2018
VIR,N,NA,No,2019
VIR,N,NA,No,2020
VIR,P2O5,NA,No,2005
VIR,P2O5,NA,No,2006
VIR,P2O5,NA,No,2007
VIR,P2O5,NA,No,2008
VIR,P2O5,NA,No,2009
VIR,P2O5,NA,No,2010
VIR,P2O5,NA,No,2011
VIR,P2O5,NA,No,2012
VIR,P2O5,NA,No,2013
VIR,P2O5,NA,No,2014
VIR,P2O5,NA,No,2015
VIR,P2O5,NA,No,2016
VIR,P2O5,NA,No,2017
VIR,P2O5,NA,No,2018
VIR,P2O5,NA,No,2019
VIR,P2O5,NA,No,2020
VIR,K2O,NA,No,2005
VIR,K2O,NA,No,2006
VIR,K2O,NA,No,2007
VIR,K2O,NA,No,2008
VIR,K2O,NA,No,2009
VIR,K2O,NA,No,2010
VIR,K2O,NA,No,2011
VIR,K2O,NA,No,2012
VIR,K2O,NA,No,2013
VIR,K2O,NA,No,2014
VIR,K2O,NA,No,2015
VIR,K2O,NA,No,2016
VIR,K2O,NA,No,2017
VIR,K2O,NA,No,2018
VIR,K2O,NA,No,2019
VIR,K2O,NA,No,2020
WLF,N,NA,No,2005
WLF,N,NA,No,2006
WLF,N,NA,No,2007
WLF,N,NA,No,2008
WLF,N,NA,No,2009
WLF,N,NA,No,2010
WLF,N,NA,No,2011
WLF,N,NA,No,2012
WLF,N,NA,No,2013
WLF,N,NA,No,2014
WLF,N,NA,No,2015
WLF,N,NA,No,2016
WLF,N,NA,No,2017
WLF,N,NA,No,2018
WLF,N,NA,No,2019
WLF,N,NA,No,2020
WLF,P2O5,NA,No,2005
WLF,P2O5,NA,No,2006
WLF,P2O5,NA,No,2007
WLF,P2O5,NA,No,2008
WLF,P2O5,NA,No,2009
WLF,P2O5,NA,No,2010
WLF,P2O5,NA,No,2011
WLF,P2O5,NA,No,2012
WLF,P2O5,NA,No,2013
WLF,P2O5,NA,No,2014
WLF,P2O5,NA,No,2015
WLF,P2O5,NA,No,2016
WLF,P2O5,NA,No,2017
WLF,P2O5,NA,No,2018
WLF,P2O5,NA,No,2019
WLF,P2O5,NA,No,2020
WLF,K2O,NA,No,2005
WLF,K2O,NA,No,2006
WLF,K2O,NA,No,2007
WLF,K2O,NA,No,2008
WLF,K2O,NA,No,2009
WLF,K2O,NA,No,2010
WLF,K2O,NA,No,2011
WLF,K2O,NA,No,2012
WLF,K2O,NA,No,2013
WLF,K2O,NA,No,2014
WLF,K2O,NA,No,2015
WLF,K2O,NA,No,2016
WLF,K2O,NA,No,2017
WLF,K2O,NA,No,2018
WLF,K2O,NA,No,2019
WLF,K2O,NA,No,2020
ESH,N,NA,No,2005
ESH,N,NA,No,2006
ESH,N,NA,No,2007
ESH,N,NA,No,2008
ESH,N,NA,No,2009
ESH,N,NA,No,2010
ESH,N,NA,No,2011
ESH,N,NA,No,2012
ESH,N,NA,No,2013
ESH,N,NA,No,2014
ESH,N,NA,No,2015
ESH,N,NA,No,2016
ESH,N,NA,No,2017
ESH,N,NA,No,2018
ESH,N,NA,No,2019
ESH,N,NA,No,2020
ESH,P2O5,NA,No,2005
ESH,P2O5,NA,No,2006
ESH,P2O5,NA,No,2007
ESH,P2O5,NA,No,2008
ESH,P2O5,NA,No,2009
ESH,P2O5,NA,No,2010
ESH,P2O5,NA,No,2011
ESH,P2O5,NA,No,2012
ESH,P2O5,NA,No,2013
ESH,P2O5,NA,No,2014
ESH,P2O5,NA,No,2015
ESH,P2O5,NA,No,2016
ESH,P2O5,NA,No,2017
ESH,P2O5,NA,No,2018
ESH,P2O5,NA,No,2019
ESH,P2O5,NA,No,2020
ESH,K2O,NA,No,2005
ESH,K2O,NA,No,2006
ESH,K2O,NA,No,2007
ESH,K2O,NA,No,2008
ESH,K2O,NA,No,2009
ESH,K2O,NA,No,2010
ESH,K2O,NA,No,2011
ESH,K2O,NA,No,2012
ESH,K2O,NA,No,2013
ESH,K2O,NA,No,2014
ESH,K2O,NA,No,2015
ESH,K2O,NA,No,2016
ESH,K2O,NA,No,2017
ESH,K2O,NA,No,2018
ESH,K2O,NA,No,2019
ESH,K2O,NA,No,2020
AFG,N,0,Yes,2005
AFG,N,0,Yes,2006
AFG,N,0,Yes,2007
AFG,N,0,Yes,2008
AFG,N,0,Yes,2009
AFG,N,0,Yes,2010
AFG,N,0,Yes,2011
AFG,N,0,Yes,2012
AFG,N,0,Yes,2013
AFG,N,0,Yes,2014
AFG,N,0,Yes,2015
AFG,N,0,Yes,2016
AFG,N,0,Yes,2017
AFG,N,0,Yes,2018
AFG,N,0,Yes,2019
AFG,N,0,Yes,2020
AFG,P2O5,0,Yes,2005
AFG,P2O5,0,Yes,2006
AFG,P2O5,0,Yes,2007
AFG,P2O5,0,Yes,2008
AFG,P2O5,0,Yes,2009
AFG,P2O5,0,Yes,2010
AFG,P2O5,0,Yes,2011
AFG,P2O5,0,Yes,2012
AFG,P2O5,0,Yes,2013
AFG,P2O5,0,Yes,2014
AFG,P2O5,0,Yes,2015
AFG,P2O5,0,Yes,2016
AFG,P2O5,0,Yes,2017
AFG,P2O5,0,Yes,2018
AFG,P2O5,0,Yes,2019
AFG,P2O5,0,Yes,2020
AFG,K2O,0,Yes,2005
AFG,K2O,0,Yes,2006
AFG,K2O,0,Yes,2007
AFG,K2O,0,Yes,2008
AFG,K2O,0,Yes,2009
AFG,K2O,0,Yes,2010
AFG,K2O,0,Yes,2011
AFG,K2O,0,Yes,2012
AFG,K2O,0,Yes,2013
AFG,K2O,0,Yes,2014
AFG,K2O,0,Yes,2015
AFG,K2O,0,Yes,2016
AFG,K2O,0,Yes,2017
AFG,K2O,0,Yes,2018
AFG,K2O,0,Yes,2019
AFG,K2O,0,Yes,2020
ALB,N,0,Yes,2005
ALB,N,0,Yes,2006
ALB,N,0,Yes,2007
ALB,N,0,Yes,2008
ALB,N,0,Yes,2009
ALB,N,0,Yes,2010
ALB,N,0,Yes,2011
ALB,N,0,Yes,2012
ALB,N,0,Yes,2013
ALB,N,0,Yes,2014
ALB,N,0,Yes,2015
ALB,N,0,Yes,2016
ALB,N,0,Yes,2017
ALB,N,0,Yes,2018
ALB,N,0,Yes,2019
ALB,N,0,Yes,2020
ALB,P2O5,0,Yes,2005
ALB,P2O5,0,Yes,2006
ALB,P2O5,0,Yes,2007
ALB,P2O5,0,Yes,2008
ALB,P2O5,0,Yes,2009
ALB,P2O5,0,Yes,2010
ALB,P2O5,0,Yes,2011
ALB,P2O5,0,Yes,2012
ALB,P2O5,0,Yes,2013
ALB,P2O5,0,Yes,2014
ALB,P2O5,0,Yes,2015
ALB,P2O5,0,Yes,2016
ALB,P2O5,0,Yes,2017
ALB,P2O5,0,Yes,2018
ALB,P2O5,0,Yes,2019
ALB,P2O5,0,Yes,2020
ALB,K2O,0,Yes,2005
ALB,K2O,0,Yes,2006
ALB,K2O,0,Yes,2007
ALB,K2O,0,Yes,2008
ALB,K2O,0,Yes,2009
ALB,K2O,0,Yes,2010
ALB,K2O,0,Yes,2011
ALB,K2O,0,Yes,2012
ALB,K2O,0,Yes,2013
ALB,K2O,0,Yes,2014
ALB,K2O,0,Yes,2015
ALB,K2O,0,Yes,2016
ALB,K2O,0,Yes,2017
ALB,K2O,0,Yes,2018
ALB,K2O,0,Yes,2019
ALB,K2O,0,Yes,2020
DZA,N,0,Yes,2005
DZA,N,0,Yes,2006
DZA,N,0,Yes,2007
DZA,N,0,Yes,2008
DZA,N,0,Yes,2009
DZA,N,0,Yes,2010
DZA,N,0,Yes,2011
DZA,N,0,Yes,2012
DZA,N,0,Yes,2013
DZA,N,0,Yes,2014
DZA,N,0,Yes,2015
DZA,N,0,Yes,2016
DZA,N,0,Yes,2017
DZA,N,0,Yes,2018
DZA,N,0,Yes,2019
DZA,N,0,Yes,2020
DZA,P2O5,0,Yes,2005
DZA,P2O5,0,Yes,2006
DZA,P2O5,0,Yes,2007
