"rgn_id","habitat","trend"
5,"mangrove",-0.022399
6,"mangrove",0
7,"mangrove",0.00047
8,"mangrove",-0.005011
9,"mangrove",0
14,"mangrove",0
15,"mangrove",-0.003535
16,"mangrove",-0.010873
17,"mangrove",-0.004459
18,"mangrove",-0.007308
24,"mangrove",-0.003941
25,"mangrove",-0.025598
26,"mangrove",-0.013455
28,"mangrove",0
29,"mangrove",0
31,"mangrove",0
37,"mangrove",0.074456
40,"mangrove",-0.075379
41,"mangrove",-0.002168
42,"mangrove",-0.010861
43,"mangrove",-0.007423
44,"mangrove",-0.027835
45,"mangrove",-0.017513
46,"mangrove",0
47,"mangrove",0
48,"mangrove",0
49,"mangrove",0
50,"mangrove",-0.017435
52,"mangrove",0
53,"mangrove",0.000809
54,"mangrove",-0.00315
65,"mangrove",-0.004296
66,"mangrove",-0.017211
96,"mangrove",-0.002142
97,"mangrove",-0.001618
99,"mangrove",0
102,"mangrove",-0.041881
104,"mangrove",-0.000789
106,"mangrove",0.003071
110,"mangrove",-0.034199
111,"mangrove",-0.021071
112,"mangrove",-0.013401
113,"mangrove",-0.041237
114,"mangrove",-0.016714
115,"mangrove",-0.008145
116,"mangrove",-0.023683
117,"mangrove",0
120,"mangrove",0
122,"mangrove",0
123,"mangrove",0
125,"mangrove",0
126,"mangrove",-0.029087
129,"mangrove",-0.007385
130,"mangrove",-0.006168
131,"mangrove",-0.026879
132,"mangrove",-0.019461
133,"mangrove",-0.031236
134,"mangrove",-0.006873
135,"mangrove",-0.025218
136,"mangrove",0.007565
137,"mangrove",-0.002884
138,"mangrove",0
139,"mangrove",-0.010586
140,"mangrove",0
152,"mangrove",0
155,"mangrove",-0.053529
162,"mangrove",-0.010804
163,"mangrove",-0.030994
164,"mangrove",-0.053979
166,"mangrove",-0.01662
167,"mangrove",-0.002502
168,"mangrove",-0.002455
169,"mangrove",0.034395
171,"mangrove",-0.009721
190,"mangrove",0
191,"mangrove",0
193,"mangrove",-0.003217
194,"mangrove",0.000369
195,"mangrove",-0.018712
196,"mangrove",-0.009242
197,"mangrove",-0.001718
198,"mangrove",-0.001004
199,"mangrove",0.000614
200,"mangrove",-0.00884
202,"mangrove",-0.000885
203,"mangrove",-0.008514
204,"mangrove",-0.004349
205,"mangrove",-0.018387
206,"mangrove",-0.003918
207,"mangrove",-0.016347
208,"mangrove",0
209,"mangrove",0.035052
210,"mangrove",0
214,"mangrove",0
216,"mangrove",-0.01161
231,"mangrove",0
237,"mangrove",0
245,"mangrove",0
247,"mangrove",0.004296
