"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2017"
2,"eez","eez",2,"Christmas Island",NA,"2017"
3,"eez","eez",3,"Norfolk Island",NA,"2017"
4,"eez","eez",4,"Macquarie Island",NA,"2017"
5,"eez","eez",5,"New Caledonia",0.00112550663404733,"2017"
6,"eez","eez",6,"Vanuatu",0.00202004417091052,"2017"
7,"eez","eez",7,"Solomon Islands",0.000444585470834658,"2017"
8,"eez","eez",8,"Palau",5.21155474118968e-05,"2017"
9,"eez","eez",9,"Micronesia",0.00168981398152796,"2017"
10,"eez","eez",10,"Nauru",3.39441928337839e-06,"2017"
11,"eez","eez",11,"Marshall Islands",NA,"2017"
12,"eez","eez",12,"Wake Island",NA,"2017"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000143796784650918,"2017"
14,"eez","eez",14,"Taiwan",0.0456686643137398,"2017"
15,"eez","eez",15,"Philippines",0.0172810949944194,"2017"
16,"eez","eez",16,"Australia",0.0140783507516992,"2017"
17,"eez","eez",17,"Papua New Guinea",0.00311627221642215,"2017"
18,"eez","eez",18,"Fiji",0.0107614447226325,"2017"
19,"eez","eez",19,"Tuvalu",NA,"2017"
20,"eez","eez",20,"South Korea",0.0292123747508817,"2017"
21,"eez","eez",21,"North Korea",0.047067771082718,"2017"
24,"eez","eez",24,"Cambodia",0.0054678212398557,"2017"
25,"eez","eez",25,"Thailand",0.0308258850727728,"2017"
26,"eez","eez",26,"Andaman and Nicobar",0.000730533038617209,"2017"
28,"eez","eez",28,"Comoro Islands",0.000414316749563176,"2017"
29,"eez","eez",29,"Mayotte",0.0104673543432843,"2017"
30,"eez","eez",30,"Glorioso Islands",NA,"2017"
31,"eez","eez",31,"Seychelles",0.0136813592266156,"2017"
32,"eez","eez",32,"Reunion",NA,"2017"
33,"eez","eez",33,"Juan de Nova Island",NA,"2017"
34,"eez","eez",34,"Bassas da India",NA,"2017"
35,"eez","eez",35,"Ile Europa",NA,"2017"
36,"eez","eez",36,"Ile Tromelin",NA,"2017"
37,"eez","eez",37,"Mauritius",NA,"2017"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2017"
39,"eez","eez",39,"Maldives",NA,"2017"
40,"eez","eez",40,"Sri Lanka",0.0227053849594703,"2017"
41,"eez","eez",41,"Mozambique",0.0481605699187206,"2017"
42,"eez","eez",42,"Madagascar",0.0331609158737483,"2017"
43,"eez","eez",43,"Kenya",0.100353945822388,"2017"
44,"eez","eez",44,"Somalia",0.0163245573123881,"2017"
45,"eez","eez",45,"Eritrea",0.00218611656838219,"2017"
46,"eez","eez",46,"Djibouti",0.00323307249873133,"2017"
47,"eez","eez",47,"Yemen",0.0113879341608274,"2017"
48,"eez","eez",48,"Oman",0.00287501562905028,"2017"
49,"eez","eez",49,"Sudan",0.0127189637678216,"2017"
50,"eez","eez",50,"Saudi Arabia",0.00388964591773321,"2017"
51,"eez","eez",51,"Kuwait",0.0149325462562734,"2017"
52,"eez","eez",52,"Bahrain",0.000926679493606693,"2017"
53,"eez","eez",53,"Pakistan",0.0596956388750096,"2017"
54,"eez","eez",54,"United Arab Emirates",0.00608230289685596,"2017"
55,"eez","eez",55,"Azores",NA,"2017"
56,"eez","eez",56,"Cape Verde",NA,"2017"
57,"eez","eez",57,"Madeira",0.00204691044029214,"2017"
58,"eez","eez",58,"Canary Islands",0.00128019037892223,"2017"
59,"eez","eez",59,"Belgium",0.0668445212504261,"2017"
60,"eez","eez",60,"Gibraltar",0.00472498244059536,"2017"
61,"eez","eez",61,"Tunisia",0.0292386619263116,"2017"
62,"eez","eez",62,"Morocco",0.0753298678611048,"2017"
63,"eez","eez",63,"Western Sahara",0.00292296228070154,"2017"
64,"eez","eez",64,"Mauritania",0.02069077378511,"2017"
65,"eez","eez",65,"Gambia",0.173003206722813,"2017"
66,"eez","eez",66,"Senegal",0.103487761447869,"2017"
67,"eez","eez",67,"Libya",0.00591543932655594,"2017"
68,"eez","eez",68,"Malta",8.13272724526425e-05,"2017"
69,"eez","eez",69,"Latvia",0.0530520825745453,"2017"
70,"eez","eez",70,"Estonia",0.0121985790658617,"2017"
71,"eez","eez",71,"Bulgaria",0.042291261828824,"2017"
72,"eez","eez",72,"Romania",0.069853959137648,"2017"
73,"eez","eez",73,"Russia",0.00689858449015277,"2017"
74,"eez","eez",74,"Georgia",0.0503689620820179,"2017"
75,"eez","eez",75,"Ukraine",0.0662009226362527,"2017"
76,"eez","eez",76,"Turkey",0.0481279781615971,"2017"
77,"eez","eez",77,"Syria",0.0177890764819887,"2017"
78,"eez","eez",78,"Lebanon",0.051758924945578,"2017"
79,"eez","eez",79,"Israel",0.0366775983618631,"2017"
80,"eez","eez",80,"Greece",0.0211048793111853,"2017"
81,"eez","eez",81,"Cyprus",0.00515271442828847,"2017"
82,"eez","eez",82,"Albania",0.0763835898132072,"2017"
84,"eez","eez",84,"Algeria",0.056799306656552,"2017"
85,"eez","eez",85,"Ascension",NA,"2017"
86,"eez","eez",86,"Saint Helena",NA,"2017"
88,"eez","eez",88,"Tristan da Cunha",NA,"2017"
89,"eez","eez",89,"South Georgia and the South Sandwich Islands",NA,"2017"
90,"eez","eez",90,"Prince Edward Islands",NA,"2017"
91,"eez","eez",91,"Crozet Islands",NA,"2017"
92,"eez","eez",92,"Amsterdam Island and Saint Paul Island",NA,"2017"
93,"eez","eez",93,"Kerguelen Islands",NA,"2017"
94,"eez","eez",94,"Heard and McDonald Islands",NA,"2017"
95,"eez","eez",95,"Falkland Islands",0.00117871055813656,"2017"
96,"eez","eez",96,"Sierra Leone",0.152343125344865,"2017"
97,"eez","eez",97,"Liberia",0.0904929572717522,"2017"
98,"eez","eez",98,"Togo",0.164632905280304,"2017"
99,"eez","eez",99,"Benin",0.290140133093861,"2017"
100,"eez","eez",100,"Republique du Congo",0.0121851263728374,"2017"
101,"eez","eez",101,"Namibia",0.0174594923696476,"2017"
102,"eez","eez",102,"South Africa",0.0298890078281203,"2017"
103,"eez","eez",103,"Sao Tome and Principe",0.00464585539547308,"2017"
104,"eez","eez",104,"Equatorial Guinea",0.0055562557490235,"2017"
105,"eez","eez",105,"Bouvet Island",NA,"2017"
106,"eez","eez",106,"Ghana",0.165267145211877,"2017"
107,"eez","eez",107,"Clipperton Island",NA,"2017"
108,"eez","eez",108,"Bermuda",NA,"2017"
110,"eez","eez",110,"Bahamas",0.000722780889474415,"2017"
111,"eez","eez",111,"Turks and Caicos Islands",5.30673928938835e-06,"2017"
112,"eez","eez",112,"Cuba",0.0156508925074397,"2017"
113,"eez","eez",113,"Cayman Islands",1.3856662125051e-07,"2017"
114,"eez","eez",114,"Haiti",0.0375207946544337,"2017"
115,"eez","eez",115,"Dominican Republic",0.113768945776435,"2017"
116,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States",0.0128713986948457,"2017"
117,"eez","eez",117,"British Virgin Islands",3.67469839778595e-06,"2017"
118,"eez","eez",118,"Anguilla",NA,"2017"
119,"eez","eez",119,"Saint Kitts and Nevis",2.45325074654372e-05,"2017"
120,"eez","eez",120,"Antigua and Barbuda",0.00169526799251519,"2017"
121,"eez","eez",121,"Montserrat",7.14247013444691e-06,"2017"
122,"eez","eez",122,"Saint Lucia",0.00450778675281004,"2017"
123,"eez","eez",123,"Dominica",0.00172782609653659,"2017"
124,"eez","eez",124,"Barbados",0.00625199583308353,"2017"
125,"eez","eez",125,"Grenada",1.37082927626632e-05,"2017"
126,"eez","eez",126,"Trinidad and Tobago",0.0120868383730837,"2017"
127,"eez","eez",127,"Saint Vincent and the Grenadines",0.00129057928704549,"2017"
129,"eez","eez",129,"Panama",0.0153794319155639,"2017"
130,"eez","eez",130,"Costa Rica",0.0649679776427261,"2017"
131,"eez","eez",131,"Nicaragua",0.0591688762416439,"2017"
132,"eez","eez",132,"Colombia",0.0526563907962319,"2017"
133,"eez","eez",133,"Honduras",0.102033975196533,"2017"
134,"eez","eez",134,"El Salvador",0.12510825317879,"2017"
135,"eez","eez",135,"Mexico",0.0354771110850378,"2017"
136,"eez","eez",136,"Guatemala",0.2503486869882,"2017"
137,"eez","eez",137,"Ecuador",0.0419227780657844,"2017"
138,"eez","eez",138,"Peru",0.0340460756588648,"2017"
139,"eez","eez",139,"Venezuela",0.0469399171472948,"2017"
140,"eez","eez",140,"Guadeloupe and Martinique",0.00119488175991991,"2017"
141,"eez","eez",141,"Faeroe Islands",0.000447138410978482,"2017"
143,"eez","eez",143,"Iceland",0.00246690963144685,"2017"
144,"eez","eez",144,"Jan Mayen",NA,"2017"
145,"eez","eez",145,"Greenland",1.31855003378564e-05,"2017"
146,"eez","eez",146,"Pitcairn",NA,"2017"
147,"eez","eez",147,"French Polynesia",NA,"2017"
148,"eez","eez",148,"Line Islands (Kiribati)",NA,"2017"
149,"eez","eez",149,"Jarvis Island",NA,"2017"
150,"eez","eez",150,"Palmyra Atoll",NA,"2017"
151,"eez","eez",151,"American Samoa",NA,"2017"
152,"eez","eez",152,"Samoa",NA,"2017"
153,"eez","eez",153,"Cook Islands",NA,"2017"
154,"eez","eez",154,"Niue",NA,"2017"
155,"eez","eez",155,"Tonga",NA,"2017"
156,"eez","eez",156,"Tokelau",NA,"2017"
157,"eez","eez",157,"Phoenix Islands (Kiribati)",NA,"2017"
158,"eez","eez",158,"Howland Island and Baker Island",NA,"2017"
159,"eez","eez",159,"Johnston Atoll",NA,"2017"
161,"eez","eez",161,"Wallis and Futuna",NA,"2017"
162,"eez","eez",162,"New Zealand",0.0430375189014826,"2017"
163,"eez","eez",163,"United States",0.0202581507645634,"2017"
164,"eez","eez",164,"Belize",0.0137784519563855,"2017"
166,"eez","eez",166,"Jamaica",0.0251760354017716,"2017"
167,"eez","eez",167,"Guyana",0.0124572885367165,"2017"
168,"eez","eez",168,"Suriname",0.0111240127986969,"2017"
169,"eez","eez",169,"French Guiana",0.00331092799216653,"2017"
171,"eez","eez",171,"Brazil",0.0698784765094985,"2017"
172,"eez","eez",172,"Argentina",0.0373477053094042,"2017"
173,"eez","eez",173,"Uruguay",0.0585117822767827,"2017"
174,"eez","eez",174,"Finland",0.0161587434947359,"2017"
175,"eez","eez",175,"Denmark",0.0298991482335042,"2017"
176,"eez","eez",176,"Germany",0.089035679229349,"2017"
177,"eez","eez",177,"Netherlands",0.153763533009125,"2017"
178,"eez","eez",178,"Poland",0.104505423142411,"2017"
179,"eez","eez",179,"France",0.0750034464610607,"2017"
180,"eez","eez",180,"United Kingdom",0.0489741254153437,"2017"
181,"eez","eez",181,"Ireland",0.0829318740765732,"2017"
182,"eez","eez",182,"Spain",0.0298468455974332,"2017"
183,"eez","eez",183,"Portugal",0.0602715042768485,"2017"
184,"eez","eez",184,"Italy",0.0282462815564251,"2017"
185,"eez","eez",185,"Monaco",0.00125428667624279,"2017"
186,"eez","eez",186,"Montenegro",0.0535101013063435,"2017"
187,"eez","eez",187,"Croatia",0.00871684898614803,"2017"
188,"eez","eez",188,"Slovenia",0.0178725385145027,"2017"
189,"eez","eez",189,"Lithuania",0.115562859069899,"2017"
190,"eez","eez",190,"Qatar",0.00511999632016619,"2017"
191,"eez","eez",191,"Iran",0.0219126404436926,"2017"
192,"eez","eez",192,"Iraq",0.475536015974701,"2017"
193,"eez","eez",193,"Guinea Bissau",0.0388390719705266,"2017"
194,"eez","eez",194,"Guinea",0.10726157536851,"2017"
195,"eez","eez",195,"Ivory Coast",0.149420169617317,"2017"
196,"eez","eez",196,"Nigeria",0.183762663832479,"2017"
197,"eez","eez",197,"Cameroon",0.161410378473256,"2017"
198,"eez","eez",198,"Gabon",0.00512431505601158,"2017"
199,"eez","eez",199,"Democratic Republic of the Congo",0.351916854108625,"2017"
200,"eez","eez",200,"Angola",0.025324353409336,"2017"
202,"eez","eez",202,"Tanzania",0.0609527876000225,"2017"
203,"eez","eez",203,"India",0.13654296627924,"2017"
204,"eez","eez",204,"Bangladesh",0.15478534120055,"2017"
205,"eez","eez",205,"Myanmar",0.0826618348853846,"2017"
206,"eez","eez",206,"Malaysia",0.00729764100635455,"2017"
207,"eez","eez",207,"Vietnam",0.0849867908420093,"2017"
208,"eez","eez",208,"Singapore",0.0336276860013337,"2017"
209,"eez","eez",209,"China",0.145383154834968,"2017"
210,"eez","eez",210,"Japan",0.019348430514443,"2017"
212,"eez","eez",212,"Gilbert Islands (Kiribati)",0.00404041911945553,"2017"
214,"eez","eez",214,"Egypt",0.0421738542863811,"2017"
215,"eez","eez",215,"Jordan",0.011425079055409,"2017"
216,"eez","eez",216,"Indonesia",0.0256364872050031,"2017"
218,"eez","eez",218,"Canada",0.00185006559364527,"2017"
219,"eez","eez",219,"Saint Pierre and Miquelon",0.00306379582919414,"2017"
220,"eez","eez",220,"Sint Maarten",8.60329586060971e-06,"2017"
221,"eez","eez",221,"Northern Saint-Martin",9.6786156689177e-06,"2017"
222,"eez","eez",222,"Sweden",0.015683764561104,"2017"
