"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2018"
2,"eez","eez",2,"Christmas Island",NA,"2018"
3,"eez","eez",3,"Norfolk Island",NA,"2018"
4,"eez","eez",4,"Macquarie Island",NA,"2018"
5,"eez","eez",5,"New Caledonia",0.00112551435996868,"2018"
6,"eez","eez",6,"Vanuatu",0.00202003576300014,"2018"
7,"eez","eez",7,"Solomon Islands",0.000446110891289877,"2018"
8,"eez","eez",8,"Palau",5.21188079028495e-05,"2018"
9,"eez","eez",9,"Micronesia",0.00168980538285657,"2018"
10,"eez","eez",10,"Nauru",3.39507966748135e-06,"2018"
11,"eez","eez",11,"Marshall Islands",NA,"2018"
12,"eez","eez",12,"Wake Island",NA,"2018"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000143803041317381,"2018"
14,"eez","eez",14,"Taiwan",0.0451281469240215,"2018"
15,"eez","eez",15,"Philippines",0.0172552241228589,"2018"
16,"eez","eez",16,"Australia",0.0139094259018906,"2018"
17,"eez","eez",17,"Papua New Guinea",0.00325217296830033,"2018"
18,"eez","eez",18,"Fiji",0.0105298254089557,"2018"
19,"eez","eez",19,"Tuvalu",NA,"2018"
20,"eez","eez",20,"South Korea",0.0297612198365324,"2018"
21,"eez","eez",21,"North Korea",0.0516857708498632,"2018"
24,"eez","eez",24,"Cambodia",0.00546855537135945,"2018"
25,"eez","eez",25,"Thailand",0.0307662727019696,"2018"
26,"eez","eez",26,"Andaman and Nicobar",0.000733059880149754,"2018"
28,"eez","eez",28,"Comoro Islands",0.000414316749563176,"2018"
29,"eez","eez",29,"Mayotte",0.0104673232239262,"2018"
30,"eez","eez",30,"Glorioso Islands",NA,"2018"
31,"eez","eez",31,"Seychelles",0.0136808572444547,"2018"
32,"eez","eez",32,"Reunion",NA,"2018"
33,"eez","eez",33,"Juan de Nova Island",NA,"2018"
34,"eez","eez",34,"Bassas da India",NA,"2018"
35,"eez","eez",35,"Ile Europa",NA,"2018"
36,"eez","eez",36,"Ile Tromelin",NA,"2018"
37,"eez","eez",37,"Mauritius",NA,"2018"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2018"
39,"eez","eez",39,"Maldives",NA,"2018"
40,"eez","eez",40,"Sri Lanka",0.0186882450270393,"2018"
41,"eez","eez",41,"Mozambique",0.0481604203168156,"2018"
42,"eez","eez",42,"Madagascar",0.0331601067508326,"2018"
43,"eez","eez",43,"Kenya",0.100350182918933,"2018"
44,"eez","eez",44,"Somalia",0.0163245540533982,"2018"
45,"eez","eez",45,"Eritrea",0.0021864571544017,"2018"
46,"eez","eez",46,"Djibouti",0.00323307247716953,"2018"
47,"eez","eez",47,"Yemen",0.0111581318028801,"2018"
48,"eez","eez",48,"Oman",0.00292959902916126,"2018"
49,"eez","eez",49,"Sudan",0.0127182622029387,"2018"
50,"eez","eez",50,"Saudi Arabia",0.00388425469567228,"2018"
51,"eez","eez",51,"Kuwait",0.0148211331688757,"2018"
52,"eez","eez",52,"Bahrain",0.000927149417398912,"2018"
53,"eez","eez",53,"Pakistan",0.0597194535978729,"2018"
54,"eez","eez",54,"United Arab Emirates",0.00609474395847727,"2018"
55,"eez","eez",55,"Azores",NA,"2018"
56,"eez","eez",56,"Cape Verde",NA,"2018"
57,"eez","eez",57,"Madeira",0.00204690367468678,"2018"
58,"eez","eez",58,"Canary Islands",0.0012350532915506,"2018"
59,"eez","eez",59,"Belgium",0.0672187023925448,"2018"
60,"eez","eez",60,"Gibraltar",0.00461155171542563,"2018"
61,"eez","eez",61,"Tunisia",0.0296192307012148,"2018"
62,"eez","eez",62,"Morocco",0.0748164370441081,"2018"
63,"eez","eez",63,"Western Sahara",0.00292294892258836,"2018"
