"rgn_id","trend"
5,-0.0121
6,0
7,0.0019
8,0
9,0
10,0
13,0
14,-0.0667
15,2e-04
16,0.0835
17,0.0329
18,0.0048
20,0.0123
21,0.0019
24,0.0023
25,-1e-04
26,0.0019
28,0
29,0
31,3e-04
40,0.0652
41,-1e-04
42,2e-04
43,1e-04
44,0
45,0
46,0
47,0.0131
48,-0.003
49,-0.0104
50,0.0171
51,0.3299
52,-0.1035
53,-0.004
54,-0.2229
57,0
58,0.0524
59,0.0174
60,0.1239
61,-0.039
62,0.0029
63,0
64,0
65,-1e-04
66,0
67,-0.0788
68,1
69,0.07
70,0.169
71,-0.0383
72,0.0072
73,-0.0061
74,0.0152
75,0.0166
76,0.0291
77,-0.1345
78,0.0074
79,0.1118
80,-0.0456
81,-0.0777
82,-0.0031
84,0.0089
95,0
96,0
97,0
98,0
99,0
100,2e-04
101,0
102,0
103,0
104,1e-04
106,1e-04
110,0.228
111,0
112,0.051
113,0
114,-0.0016
115,-0.0041
116,0
117,0
119,0.3477
120,0.0124
121,0
122,0.0377
123,-0.0013
124,0.0525
125,0
126,0.0243
127,0
129,0.0066
130,0.0357
131,0.0012
132,0.0047
133,0.003
134,-0.0674
135,0.0373
136,0.0097
137,0.0043
138,0.0164
139,-0.0197
140,0
141,0
143,0.1713
145,0
162,0.0263
163,0.0034
164,0.9631
166,6e-04
167,0.0734
168,0.0036
169,-3e-04
171,0.0511
172,-0.0013
173,0.0162
174,-0.2526
175,0.0707
176,0.017
177,0.0027
178,-0.0189
179,0.0373
180,0.0096
181,0.0152
182,0.0802
183,0.0919
184,0.1107
185,0.0482
186,0.0171
187,-0.1694
188,-0.2344
189,0.0192
190,0.0264
191,-0.0842
192,-0.0084
193,0
194,0
195,1e-04
196,9e-04
197,1e-04
198,6e-04
199,1e-04
200,2e-04
202,4e-04
203,0.0019
204,-3e-04
205,-0.0023
206,-0.0175
207,0.0034
208,-0.0011
209,0.0203
210,-0.1164
212,0
214,-0.0023
215,0.3527
216,1e-04
218,0.0472
219,0
220,0
221,0
222,0.0294
223,0.0704
224,-0.0475
227,0.0542
231,0
232,0.0282
237,0
244,0
245,0
247,-0.0034
249,0.0031
250,0
