"plumeData","quantile_99"
"pourpoints_crop_manure_leached_volt_N_2005_joined.tif",15.3673480987548
"pourpoints_crop_manure_leached_volt_N_2006_joined.tif",15.4300661087036
"pourpoints_crop_manure_leached_volt_N_2007_joined.tif",15.5373965072632
"pourpoints_crop_manure_leached_volt_N_2008_joined.tif",15.4360723495483
"pourpoints_crop_manure_leached_volt_N_2009_joined.tif",15.4354849815366
"pourpoints_crop_manure_leached_volt_N_2010_joined.tif",15.6043995952606
"pourpoints_crop_manure_leached_volt_N_2011_joined.tif",15.7253314971928
"pourpoints_crop_manure_leached_volt_N_2012_joined.tif",15.7285949707031
"pourpoints_crop_manure_leached_volt_N_2013_joined.tif",15.7733468914035
"pourpoints_crop_manure_leached_volt_N_2014_joined.tif",15.8295709800721
"pourpoints_crop_manure_leached_volt_N_2015_joined.tif",15.8040797233582
"pourpoints_crop_manure_leached_volt_N_2016_joined.tif",15.781355381012
"pourpoints_crop_manure_leached_volt_N_2017_joined.tif",15.8303138732911
"pourpoints_crop_manure_leached_volt_N_2018_joined.tif",15.7773492717742
"pourpoints_crop_manure_leached_volt_N_2019_joined.tif",15.6983087348938
"pourpoints_crop_manure_leached_volt_N_2020_joined.tif",15.8194713401794
