rgn_id,year,species,sust_coeff
14,2025,Abalones,0.9090909090909091
163,2025,Abalones,0.9090909090909091
25,2025,Abalones,0.9090909090909091
102,2025,Abalones,0.9090909090909091
224,2025,Abalones,0.9090909090909091
48,2025,Abalones,0.9090909090909091
216,2025,Akiami paste shrimp,0.7662337662337662
14,2025,Amberjacks nei,0.8831168831168832
207,2025,Aquatic invertebrates nei,0.8181818181818181
143,2025,Arctic char,0.8961038961038961
183,2025,Atlantic ditch shrimp,0.7662337662337662
182,2025,Atlantic ditch shrimp,0.7662337662337662
183,2025,Atlantic salmon,0.8831168831168832
143,2025,Atlantic salmon,0.8831168831168832
175,2025,Atlantic salmon,0.8831168831168832
75,2025,Baltic prawn,0.7662337662337662
216,2025,Banana prawn,0.4285714285714286
207,2025,Banana prawn,0.4935064935064935
13,2025,Banana prawn,0.8831168831168832
208,2025,Banana prawn,0.8831168831168832
15,2025,Banana prawn,0.8831168831168832
25,2025,Banana prawn,0.7402597402597402
206,2025,Banana prawn,0.4935064935064935
216,2025,Banded grouper,0.8831168831168832
216,2025,Barramundi(=Giant seaperch),0.8831168831168832
25,2025,Barramundi(=Giant seaperch),0.8831168831168832
206,2025,Barramundi(=Giant seaperch),0.8831168831168832
16,2025,Barramundi(=Giant seaperch),0.8831168831168832
14,2025,Barramundi(=Giant seaperch),0.8831168831168832
15,2025,Barramundi(=Giant seaperch),0.8831168831168832
208,2025,Barramundi(=Giant seaperch),0.8831168831168832
79,2025,Barramundi(=Giant seaperch),0.8831168831168832
147,2025,Barramundi(=Giant seaperch),0.8831168831168832
40,2025,Barramundi(=Giant seaperch),0.8831168831168832
17,2025,Barramundi(=Giant seaperch),0.8831168831168832
203,2025,Barramundi(=Giant seaperch),0.8831168831168832
6,2025,Barramundi(=Giant seaperch),0.8831168831168832
53,2025,Barramundi(=Giant seaperch),0.8831168831168832
54,2025,Barramundi(=Giant seaperch),0.8831168831168832
216,2025,Barred-chest grouper,0.8831168831168832
20,2025,Bastard halibut,0.7662337662337662
182,2025,Beluga,0.8831168831168832
216,2025,Bigeye trevally,0.8831168831168832
216,2025,Black pomfret,0.8831168831168832
163,2025,Black seabass,0.8831168831168832
14,2025,Blackhead seabream,0.7012987012987013
216,2025,Blacktail snapper,0.7662337662337662
216,2025,Blood cockle,0.8701298701298702
163,2025,Blue crab,0.8181818181818181
137,2025,Blue shrimp,0.5194805194805195
129,2025,Blue shrimp,0.8831168831168832
147,2025,Blue shrimp,0.8831168831168832
5,2025,Blue shrimp,0.8831168831168832
134,2025,Blue shrimp,0.8831168831168832
131,2025,Blue shrimp,0.2857142857142857
139,2025,Blue shrimp,0.8831168831168832
247,2025,Blue shrimp,0.8831168831168832
6,2025,Blue shrimp,0.8831168831168832
216,2025,Blue shrimp,0.4285714285714286
18,2025,Blue shrimp,0.8831168831168832
135,2025,Blue shrimp,0.33766233766233766
14,2025,Blue swimming crab,0.8181818181818181
208,2025,Blue swimming crab,0.8181818181818181
50,2025,Bluespot mullet,0.7662337662337662
216,2025,Bluespot mullet,0.7662337662337662
135,2025,Bonefish,0.7662337662337662
183,2025,Brill,0.7662337662337662
16,2025,Brine shrimp,0.7662337662337662
191,2025,Brine shrimps nei,0.7662337662337662
182,2025,Brown meagre,0.5584415584415584
16,2025,Brown tiger prawn,0.8831168831168832
208,2025,Brown-marbled grouper,0.8831168831168832
216,2025,Brown-marbled grouper,0.8831168831168832
135,2025,Callinectes swimcrabs nei,0.8181818181818181
84,2025,Caramote prawn,0.8831168831168832
182,2025,Caramote prawn,0.8831168831168832
14,2025,Clams,0.8831168831168832
62,2025,Clams,0.8831168831168832
135,2025,Clams,0.8831168831168832
183,2025,Clams,0.8831168831168832
216,2025,Coarse shrimp,0.4285714285714286
14,2025,Cobia,0.8831168831168832
182,2025,Cockles,0.8831168831168832
182,2025,Common prawn,0.7662337662337662
184,2025,Common prawn,0.7662337662337662
115,2025,Common snook,0.7662337662337662
84,2025,Common sole,0.8831168831168832
183,2025,Common sole,0.8831168831168832
80,2025,Common sole,0.8831168831168832
184,2025,Common two-banded seabream,0.5714285714285714
182,2025,Corrugated venus,0.8701298701298702
183,2025,Corrugated venus,0.8701298701298702
224,2025,Corvina drum,0.6103896103896104
208,2025,Crimson snapper,0.7662337662337662
216,2025,Deepwater longtail red snapper,0.7662337662337662
14,2025,Diphos sanguin,0.8701298701298702
16,2025,Eastern king prawn,0.8831168831168832
16,2025,Eastern school shrimp,0.8831168831168832
184,2025,European eel,0.6883116883116883
84,2025,European eel,0.6883116883116883
179,2025,European eel,0.6883116883116883
62,2025,European eel,0.6883116883116883
183,2025,European eel,0.6883116883116883
186,2025,European eel,0.6883116883116883
80,2025,European eel,0.6883116883116883
175,2025,European eel,0.6883116883116883
182,2025,European eel,0.6883116883116883
75,2025,European flounder,0.8831168831168832
184,2025,European seabass,0.5714285714285714
61,2025,European seabass,0.8831168831168832
179,2025,European seabass,0.5714285714285714
80,2025,European seabass,0.5714285714285714
214,2025,European seabass,0.09090909090909091
183,2025,European seabass,0.5714285714285714
176,2025,European seabass,0.8831168831168832
79,2025,European seabass,0.8831168831168832
182,2025,European seabass,0.5714285714285714
78,2025,European seabass,0.8831168831168832
84,2025,European seabass,0.8831168831168832
