"rgn_id","product","value_per_tonne"
1,"fish_oil",2.50564954453918
1,"ornamentals",45.5044245782205
1,"seaweeds",12.4119498220415
2,"fish_oil",2.50564954453918
2,"ornamentals",45.5044245782205
2,"seaweeds",12.4119498220415
3,"fish_oil",2.50564954453918
3,"ornamentals",45.5044245782205
3,"seaweeds",12.4119498220415
4,"fish_oil",2.50564954453918
4,"ornamentals",45.5044245782205
4,"seaweeds",12.4119498220415
5,"fish_oil",1.84057265105173
5,"ornamentals",50.0554120424747
5,"seaweeds",6.32687266871232
6,"fish_oil",1.84057265105173
6,"ornamentals",9.56611772161981
6,"seaweeds",6.32687266871232
7,"fish_oil",1.84057265105173
7,"ornamentals",22.7127183170288
7,"seaweeds",1.54641546942516
8,"fish_oil",3.5105230144978
8,"ornamentals",7.23696655458192
8,"seaweeds",10.6195771035183
9,"fish_oil",3.5105230144978
9,"ornamentals",45.3636522614857
9,"seaweeds",10.6195771035183
10,"fish_oil",3.5105230144978
10,"ornamentals",191.601178738576
10,"seaweeds",10.6195771035183
11,"fish_oil",3.5105230144978
11,"ornamentals",673.264499426138
11,"seaweeds",10.6195771035183
12,"fish_oil",1.350368620538
12,"ornamentals",856.323959796698
12,"seaweeds",25.7816988315357
13,"fish_oil",1.350368620538
13,"ornamentals",856.323959796698
13,"seaweeds",25.7816988315357
14,"fish_oil",12.8029616921847
14,"ornamentals",53.8260879364212
14,"seaweeds",6.12715185460494
15,"fish_oil",4.07886753617592
15,"ornamentals",0.996890749341877
15,"seaweeds",1.53975039050417
16,"fish_oil",2.46960136786806
16,"ornamentals",52.6997285958422
16,"seaweeds",2.40600511181005
17,"fish_oil",1.51685577829394
17,"ornamentals",22.7127183170288
17,"seaweeds",5.95881764169102
18,"fish_oil",2.16428952380952
18,"ornamentals",8.51662518699185
18,"seaweeds",11.4753848950208
19,"fish_oil",3.5105230144978
19,"ornamentals",4980.67653233125
19,"seaweeds",10.9857666130798
20,"fish_oil",1.97078985470728
20,"ornamentals",57.3439128193703
20,"seaweeds",11.2120577379273
21,"fish_oil",5.4447960690947
21,"ornamentals",675.795683803096
21,"seaweeds",21.0670035850924
24,"fish_oil",4.76214089915052
24,"ornamentals",5.46217348504677
24,"seaweeds",5.40961691842228
25,"fish_oil",3.91093790829016
25,"ornamentals",17.4176622367039
25,"seaweeds",9.54902579454716
26,"fish_oil",6.82818178083046
26,"ornamentals",9.70515689586491
26,"seaweeds",4.90190470935821
28,"fish_oil",5.76407865119079
28,"ornamentals",9.57896481903838
28,"seaweeds",1.48589161941634
29,"fish_oil",5.76407865119079
29,"ornamentals",9.57896481903838
29,"seaweeds",1.48589161941634
30,"fish_oil",1.350368620538
30,"ornamentals",856.323959796698
30,"seaweeds",25.7816988315357
31,"fish_oil",3.22960464985082
31,"ornamentals",9.57896481903838
31,"seaweeds",1.48589161941634
32,"fish_oil",5.76407865119079
32,"ornamentals",9.57896481903838
32,"seaweeds",1.48589161941634
