"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2007"
2,"eez","eez",2,"Christmas Island",NA,"2007"
3,"eez","eez",3,"Norfolk Island",NA,"2007"
4,"eez","eez",4,"Macquarie Island",NA,"2007"
5,"eez","eez",5,"New Caledonia",0.000914983739258542,"2007"
6,"eez","eez",6,"Vanuatu",0.00188200756864461,"2007"
7,"eez","eez",7,"Solomon Islands",0.000377495579575458,"2007"
8,"eez","eez",8,"Palau",4.7551767610789e-05,"2007"
9,"eez","eez",9,"Micronesia",0.00161170456383211,"2007"
10,"eez","eez",10,"Nauru",2.63553273339387e-06,"2007"
11,"eez","eez",11,"Marshall Islands",NA,"2007"
12,"eez","eez",12,"Wake Island",NA,"2007"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000131841145162701,"2007"
14,"eez","eez",14,"Taiwan",0.054156501009469,"2007"
15,"eez","eez",15,"Philippines",0.0154847144737348,"2007"
16,"eez","eez",16,"Australia",0.0123919757255408,"2007"
17,"eez","eez",17,"Papua New Guinea",0.00233810200252348,"2007"
18,"eez","eez",18,"Fiji",0.0100858178444503,"2007"
19,"eez","eez",19,"Tuvalu",NA,"2007"
20,"eez","eez",20,"South Korea",0.0396570192920614,"2007"
21,"eez","eez",21,"North Korea",0.0547855957061796,"2007"
24,"eez","eez",24,"Cambodia",0.00436117515949017,"2007"
25,"eez","eez",25,"Thailand",0.0281750815224334,"2007"
26,"eez","eez",26,"Andaman and Nicobar",0.000680214241592394,"2007"
28,"eez","eez",28,"Comoro Islands",0.000389996299693265,"2007"
29,"eez","eez",29,"Mayotte",0.0102395826614842,"2007"
30,"eez","eez",30,"Glorioso Islands",NA,"2007"
31,"eez","eez",31,"Seychelles",0.0118128017742253,"2007"
32,"eez","eez",32,"Reunion",NA,"2007"
33,"eez","eez",33,"Juan de Nova Island",NA,"2007"
34,"eez","eez",34,"Bassas da India",NA,"2007"
35,"eez","eez",35,"Ile Europa",NA,"2007"
36,"eez","eez",36,"Ile Tromelin",NA,"2007"
37,"eez","eez",37,"Mauritius",NA,"2007"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2007"
39,"eez","eez",39,"Maldives",NA,"2007"
40,"eez","eez",40,"Sri Lanka",0.0255048213704289,"2007"
41,"eez","eez",41,"Mozambique",0.045619614486059,"2007"
42,"eez","eez",42,"Madagascar",0.0307499976364262,"2007"
43,"eez","eez",43,"Kenya",0.0947506130611403,"2007"
44,"eez","eez",44,"Somalia",0.0151761209790417,"2007"
45,"eez","eez",45,"Eritrea",0.0020489457407316,"2007"
46,"eez","eez",46,"Djibouti",0.00277544884010676,"2007"
47,"eez","eez",47,"Yemen",0.010312464934963,"2007"
48,"eez","eez",48,"Oman",0.0026196417363402,"2007"
