"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2005"
2,"eez","eez",2,"Christmas Island",NA,"2005"
3,"eez","eez",3,"Norfolk Island",NA,"2005"
4,"eez","eez",4,"Macquarie Island",NA,"2005"
5,"eez","eez",5,"New Caledonia",0.00093127421741332,"2005"
6,"eez","eez",6,"Vanuatu",0.00189846413709559,"2005"
7,"eez","eez",7,"Solomon Islands",0.000381104881675293,"2005"
8,"eez","eez",8,"Palau",4.67302821320062e-05,"2005"
9,"eez","eez",9,"Micronesia",0.0015533248909378,"2005"
10,"eez","eez",10,"Nauru",2.63553273339387e-06,"2005"
11,"eez","eez",11,"Marshall Islands",NA,"2005"
12,"eez","eez",12,"Wake Island",NA,"2005"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000130752689482593,"2005"
14,"eez","eez",14,"Taiwan",0.0548161512352465,"2005"
15,"eez","eez",15,"Philippines",0.0158369370266868,"2005"
16,"eez","eez",16,"Australia",0.0128538083098696,"2005"
17,"eez","eez",17,"Papua New Guinea",0.00241816965536261,"2005"
18,"eez","eez",18,"Fiji",0.0100329145114519,"2005"
19,"eez","eez",19,"Tuvalu",NA,"2005"
20,"eez","eez",20,"South Korea",0.0438189842707847,"2005"
21,"eez","eez",21,"North Korea",0.0554351893722825,"2005"
24,"eez","eez",24,"Cambodia",0.00483582151324085,"2005"
25,"eez","eez",25,"Thailand",0.0292919350610764,"2005"
26,"eez","eez",26,"Andaman and Nicobar",0.000670873629072806,"2005"
28,"eez","eez",28,"Comoro Islands",0.000383906632306549,"2005"
29,"eez","eez",29,"Mayotte",0.0095589309344494,"2005"
30,"eez","eez",30,"Glorioso Islands",NA,"2005"
31,"eez","eez",31,"Seychelles",0.0118104164899664,"2005"
32,"eez","eez",32,"Reunion",NA,"2005"
33,"eez","eez",33,"Juan de Nova Island",NA,"2005"
34,"eez","eez",34,"Bassas da India",NA,"2005"
35,"eez","eez",35,"Ile Europa",NA,"2005"
36,"eez","eez",36,"Ile Tromelin",NA,"2005"
37,"eez","eez",37,"Mauritius",NA,"2005"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2005"
39,"eez","eez",39,"Maldives",NA,"2005"
40,"eez","eez",40,"Sri Lanka",0.0279921369507239,"2005"
41,"eez","eez",41,"Mozambique",0.0461623832529551,"2005"
42,"eez","eez",42,"Madagascar",0.0314716549269667,"2005"
43,"eez","eez",43,"Kenya",0.0864700883271038,"2005"
44,"eez","eez",44,"Somalia",0.0153549931906414,"2005"
45,"eez","eez",45,"Eritrea",0.00211914098277815,"2005"
46,"eez","eez",46,"Djibouti",0.00296690055429543,"2005"
47,"eez","eez",47,"Yemen",0.0100475047566442,"2005"
48,"eez","eez",48,"Oman",0.00268439767657751,"2005"
49,"eez","eez",49,"Sudan",0.0127568723576315,"2005"
50,"eez","eez",50,"Saudi Arabia",0.00400121514598435,"2005"
51,"eez","eez",51,"Kuwait",0.00927683651328565,"2005"
52,"eez","eez",52,"Bahrain",0.000863526449524917,"2005"
53,"eez","eez",53,"Pakistan",0.0547300140438576,"2005"
54,"eez","eez",54,"United Arab Emirates",0.0065773385776813,"2005"
55,"eez","eez",55,"Azores",NA,"2005"
56,"eez","eez",56,"Cape Verde",NA,"2005"
57,"eez","eez",57,"Madeira",0.0020644163163084,"2005"
58,"eez","eez",58,"Canary Islands",0.00122644264308503,"2005"
59,"eez","eez",59,"Belgium",0.0583185307781403,"2005"
60,"eez","eez",60,"Gibraltar",0.00392234701660539,"2005"
61,"eez","eez",61,"Tunisia",0.0282606357352406,"2005"
62,"eez","eez",62,"Morocco",0.0746520887168534,"2005"
63,"eez","eez",63,"Western Sahara",0.00284073300028005,"2005"
64,"eez","eez",64,"Mauritania",0.0191906073669468,"2005"
65,"eez","eez",65,"Gambia",0.165246033463747,"2005"
66,"eez","eez",66,"Senegal",0.101484663854436,"2005"
67,"eez","eez",67,"Libya",0.00598894978244897,"2005"
68,"eez","eez",68,"Malta",8.61390764456218e-05,"2005"
69,"eez","eez",69,"Latvia",0.0483030895466387,"2005"
70,"eez","eez",70,"Estonia",0.00948921038897511,"2005"
71,"eez","eez",71,"Bulgaria",0.0289805500386759,"2005"
72,"eez","eez",72,"Romania",0.0731344526259508,"2005"
73,"eez","eez",73,"Russia",0.00884957071790582,"2005"
74,"eez","eez",74,"Georgia",0.0556105501008122,"2005"
75,"eez","eez",75,"Ukraine",0.0476762761196524,"2005"
76,"eez","eez",76,"Turkey",0.0416008691769834,"2005"
77,"eez","eez",77,"Syria",0.022638320880787,"2005"
78,"eez","eez",78,"Lebanon",0.05217061355768,"2005"
79,"eez","eez",79,"Israel",0.0374436826972928,"2005"
80,"eez","eez",80,"Greece",0.0195820285171747,"2005"
81,"eez","eez",81,"Cyprus",0.00486973054241662,"2005"
82,"eez","eez",82,"Albania",0.084708051370842,"2005"
84,"eez","eez",84,"Algeria",0.0499918711727324,"2005"
85,"eez","eez",85,"Ascension",NA,"2005"
86,"eez","eez",86,"Saint Helena",NA,"2005"
88,"eez","eez",88,"Tristan da Cunha",NA,"2005"
89,"eez","eez",89,"South Georgia and the South Sandwich Islands",NA,"2005"
90,"eez","eez",90,"Prince Edward Islands",NA,"2005"
91,"eez","eez",91,"Crozet Islands",NA,"2005"
92,"eez","eez",92,"Amsterdam Island and Saint Paul Island",NA,"2005"
93,"eez","eez",93,"Kerguelen Islands",NA,"2005"
94,"eez","eez",94,"Heard and McDonald Islands",NA,"2005"
95,"eez","eez",95,"Falkland Islands",0.0012820322017988,"2005"
96,"eez","eez",96,"Sierra Leone",0.144885049977245,"2005"
97,"eez","eez",97,"Liberia",0.0827589383239268,"2005"
98,"eez","eez",98,"Togo",0.156015134724782,"2005"
99,"eez","eez",99,"Benin",0.25736162344435,"2005"
100,"eez","eez",100,"Republique du Congo",0.0116927737215138,"2005"
101,"eez","eez",101,"Namibia",0.0158082284082507,"2005"
102,"eez","eez",102,"South Africa",0.0310550991011277,"2005"
103,"eez","eez",103,"Sao Tome and Principe",0.00427472885824455,"2005"
104,"eez","eez",104,"Equatorial Guinea",0.00528528340786247,"2005"
105,"eez","eez",105,"Bouvet Island",NA,"2005"
106,"eez","eez",106,"Ghana",0.148057410282404,"2005"
107,"eez","eez",107,"Clipperton Island",NA,"2005"
108,"eez","eez",108,"Bermuda",NA,"2005"
110,"eez","eez",110,"Bahamas",0.000462296653320368,"2005"
111,"eez","eez",111,"Turks and Caicos Islands",2.98754641543256e-06,"2005"
112,"eez","eez",112,"Cuba",0.0129500103938615,"2005"
113,"eez","eez",113,"Cayman Islands",8.14305822201924e-08,"2005"
114,"eez","eez",114,"Haiti",0.0362923029282031,"2005"
115,"eez","eez",115,"Dominican Republic",0.101235731810319,"2005"
116,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States",0.0117844469697677,"2005"
117,"eez","eez",117,"British Virgin Islands",2.80350100042839e-06,"2005"
118,"eez","eez",118,"Anguilla",NA,"2005"
119,"eez","eez",119,"Saint Kitts and Nevis",3.87849648148238e-05,"2005"
120,"eez","eez",120,"Antigua and Barbuda",0.00153711417546488,"2005"
121,"eez","eez",121,"Montserrat",6.42468610751045e-06,"2005"
122,"eez","eez",122,"Saint Lucia",0.00473080510341327,"2005"
123,"eez","eez",123,"Dominica",0.00180258445827047,"2005"
124,"eez","eez",124,"Barbados",0.00632606792220848,"2005"
125,"eez","eez",125,"Grenada",1.22735558681958e-05,"2005"
126,"eez","eez",126,"Trinidad and Tobago",0.0110984589063726,"2005"
127,"eez","eez",127,"Saint Vincent and the Grenadines",0.001199216111296,"2005"
129,"eez","eez",129,"Panama",0.01379256626493,"2005"
130,"eez","eez",130,"Costa Rica",0.0554660441596214,"2005"
131,"eez","eez",131,"Nicaragua",0.0557926532524479,"2005"
132,"eez","eez",132,"Colombia",0.0481908145242079,"2005"
133,"eez","eez",133,"Honduras",0.0835521961086835,"2005"
134,"eez","eez",134,"El Salvador",0.114005406327015,"2005"
135,"eez","eez",135,"Mexico",0.0305967002122304,"2005"
136,"eez","eez",136,"Guatemala",0.212722821057522,"2005"
137,"eez","eez",137,"Ecuador",0.0358166584110061,"2005"
138,"eez","eez",138,"Peru",0.0305690903318645,"2005"
139,"eez","eez",139,"Venezuela",0.0429782721765297,"2005"
140,"eez","eez",140,"Guadeloupe and Martinique",0.0011143814983175,"2005"
141,"eez","eez",141,"Faeroe Islands",0.000582073185233261,"2005"
143,"eez","eez",143,"Iceland",0.00271777418838603,"2005"
144,"eez","eez",144,"Jan Mayen",NA,"2005"
145,"eez","eez",145,"Greenland",1.58312525745514e-05,"2005"
146,"eez","eez",146,"Pitcairn",NA,"2005"
147,"eez","eez",147,"French Polynesia",NA,"2005"
148,"eez","eez",148,"Line Islands (Kiribati)",NA,"2005"
149,"eez","eez",149,"Jarvis Island",NA,"2005"
150,"eez","eez",150,"Palmyra Atoll",NA,"2005"
151,"eez","eez",151,"American Samoa",NA,"2005"
152,"eez","eez",152,"Samoa",NA,"2005"
153,"eez","eez",153,"Cook Islands",NA,"2005"
154,"eez","eez",154,"Niue",NA,"2005"
155,"eez","eez",155,"Tonga",NA,"2005"
156,"eez","eez",156,"Tokelau",NA,"2005"
157,"eez","eez",157,"Phoenix Islands (Kiribati)",NA,"2005"
158,"eez","eez",158,"Howland Island and Baker Island",NA,"2005"
159,"eez","eez",159,"Johnston Atoll",NA,"2005"
161,"eez","eez",161,"Wallis and Futuna",NA,"2005"
162,"eez","eez",162,"New Zealand",0.0518610801219818,"2005"
163,"eez","eez",163,"United States",0.0241649087461165,"2005"
164,"eez","eez",164,"Belize",0.00992799062641385,"2005"
166,"eez","eez",166,"Jamaica",0.0227623886839444,"2005"
167,"eez","eez",167,"Guyana",0.0103770499008756,"2005"
168,"eez","eez",168,"Suriname",0.00860937899029757,"2005"
169,"eez","eez",169,"French Guiana",0.00364066320922805,"2005"
171,"eez","eez",171,"Brazil",0.0608420662308229,"2005"
172,"eez","eez",172,"Argentina",0.0369493816965245,"2005"
173,"eez","eez",173,"Uruguay",0.0740467374677528,"2005"
174,"eez","eez",174,"Finland",0.023682850811144,"2005"
175,"eez","eez",175,"Denmark",0.0264993306830078,"2005"
176,"eez","eez",176,"Germany",0.0813179190381836,"2005"
177,"eez","eez",177,"Netherlands",0.158458901127209,"2005"
178,"eez","eez",178,"Poland",0.0942789306266669,"2005"
179,"eez","eez",179,"France",0.0706771913633187,"2005"
180,"eez","eez",180,"United Kingdom",0.0530769470917311,"2005"
181,"eez","eez",181,"Ireland",0.08156519094244,"2005"
182,"eez","eez",182,"Spain",0.0271032111403053,"2005"
183,"eez","eez",183,"Portugal",0.0640525556351969,"2005"
184,"eez","eez",184,"Italy",0.0339165277931964,"2005"
185,"eez","eez",185,"Monaco",0.000436158943966365,"2005"
186,"eez","eez",186,"Montenegro",0.0543239232671602,"2005"
187,"eez","eez",187,"Croatia",0.0101630168270908,"2005"
188,"eez","eez",188,"Slovenia",0.0147373400524166,"2005"
189,"eez","eez",189,"Lithuania",0.154290143188019,"2005"
190,"eez","eez",190,"Qatar",0.00514507278765635,"2005"
191,"eez","eez",191,"Iran",0.0249334599230593,"2005"
192,"eez","eez",192,"Iraq",0.469948811216047,"2005"
