"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2014"
2,"eez","eez",2,"Christmas Island",NA,"2014"
3,"eez","eez",3,"Norfolk Island",NA,"2014"
4,"eez","eez",4,"Macquarie Island",NA,"2014"
5,"eez","eez",5,"New Caledonia",0.000917733064600554,"2014"
6,"eez","eez",6,"Vanuatu",0.00193678970084577,"2014"
7,"eez","eez",7,"Solomon Islands",0.000386815361955983,"2014"
8,"eez","eez",8,"Palau",4.85151634422658e-05,"2014"
9,"eez","eez",9,"Micronesia",0.00166688502618469,"2014"
10,"eez","eez",10,"Nauru",2.92695723121444e-06,"2014"
11,"eez","eez",11,"Marshall Islands",NA,"2014"
12,"eez","eez",12,"Wake Island",NA,"2014"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000135284136783485,"2014"
14,"eez","eez",14,"Taiwan",0.0489428284668545,"2014"
15,"eez","eez",15,"Philippines",0.015769842257496,"2014"
16,"eez","eez",16,"Australia",0.0137569907434989,"2014"
17,"eez","eez",17,"Papua New Guinea",0.00248652396735368,"2014"
18,"eez","eez",18,"Fiji",0.0102303969607877,"2014"
19,"eez","eez",19,"Tuvalu",NA,"2014"
20,"eez","eez",20,"South Korea",0.0337092792696773,"2014"
21,"eez","eez",21,"North Korea",0.0550829097358393,"2014"
24,"eez","eez",24,"Cambodia",0.00495724517401932,"2014"
25,"eez","eez",25,"Thailand",0.0288334145699879,"2014"
26,"eez","eez",26,"Andaman and Nicobar",0.000709878295482924,"2014"
28,"eez","eez",28,"Comoro Islands",0.000400914510465806,"2014"
29,"eez","eez",29,"Mayotte",0.0112086030167158,"2014"
30,"eez","eez",30,"Glorioso Islands",NA,"2014"
31,"eez","eez",31,"Seychelles",0.0122293590538556,"2014"
32,"eez","eez",32,"Reunion",NA,"2014"
33,"eez","eez",33,"Juan de Nova Island",NA,"2014"
34,"eez","eez",34,"Bassas da India",NA,"2014"
35,"eez","eez",35,"Ile Europa",NA,"2014"
36,"eez","eez",36,"Ile Tromelin",NA,"2014"
37,"eez","eez",37,"Mauritius",NA,"2014"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2014"
39,"eez","eez",39,"Maldives",NA,"2014"
40,"eez","eez",40,"Sri Lanka",0.0310772976614957,"2014"
41,"eez","eez",41,"Mozambique",0.0461372879689256,"2014"
42,"eez","eez",42,"Madagascar",0.0328361784250375,"2014"
43,"eez","eez",43,"Kenya",0.0959518293910772,"2014"
44,"eez","eez",44,"Somalia",0.0152919535722018,"2014"
45,"eez","eez",45,"Eritrea",0.00208709719000302,"2014"
46,"eez","eez",46,"Djibouti",0.00282646033935117,"2014"
47,"eez","eez",47,"Yemen",0.0104127669821058,"2014"
48,"eez","eez",48,"Oman",0.00268569012850724,"2014"
49,"eez","eez",49,"Sudan",0.0127867516489783,"2014"
50,"eez","eez",50,"Saudi Arabia",0.00376591168789414,"2014"
51,"eez","eez",51,"Kuwait",0.0096287078717346,"2014"
52,"eez","eez",52,"Bahrain",0.000854248468042528,"2014"
53,"eez","eez",53,"Pakistan",0.0537921006387314,"2014"
54,"eez","eez",54,"United Arab Emirates",0.00523009850061392,"2014"
55,"eez","eez",55,"Azores",NA,"2014"
56,"eez","eez",56,"Cape Verde",NA,"2014"
57,"eez","eez",57,"Madeira",0.00208457945363991,"2014"
58,"eez","eez",58,"Canary Islands",0.0012824732149195,"2014"
59,"eez","eez",59,"Belgium",0.0649983168033727,"2014"
60,"eez","eez",60,"Gibraltar",0.00356356413715678,"2014"
61,"eez","eez",61,"Tunisia",0.0275478782932691,"2014"
62,"eez","eez",62,"Morocco",0.072607679619073,"2014"
63,"eez","eez",63,"Western Sahara",0.00276889596887394,"2014"
64,"eez","eez",64,"Mauritania",0.0188179011737164,"2014"
65,"eez","eez",65,"Gambia",0.155841405700018,"2014"
66,"eez","eez",66,"Senegal",0.0996016029685097,"2014"
67,"eez","eez",67,"Libya",0.00550481536791631,"2014"
68,"eez","eez",68,"Malta",0.000498578391702691,"2014"
69,"eez","eez",69,"Latvia",0.0544515332924295,"2014"
70,"eez","eez",70,"Estonia",0.0121851564830987,"2014"
71,"eez","eez",71,"Bulgaria",0.0398875187694798,"2014"
72,"eez","eez",72,"Romania",0.0746744907389812,"2014"
73,"eez","eez",73,"Russia",0.00835930283591608,"2014"
74,"eez","eez",74,"Georgia",0.0550848404030681,"2014"
75,"eez","eez",75,"Ukraine",0.0599529879976028,"2014"
76,"eez","eez",76,"Turkey",0.0408261769907933,"2014"
77,"eez","eez",77,"Syria",0.0175019331542427,"2014"
78,"eez","eez",78,"Lebanon",0.0521371161072519,"2014"
79,"eez","eez",79,"Israel",0.036528010434381,"2014"
80,"eez","eez",80,"Greece",0.0190548900751116,"2014"
81,"eez","eez",81,"Cyprus",0.00472590060788772,"2014"
82,"eez","eez",82,"Albania",0.0824122981096821,"2014"
84,"eez","eez",84,"Algeria",0.0506918541836713,"2014"
85,"eez","eez",85,"Ascension",NA,"2014"
86,"eez","eez",86,"Saint Helena",NA,"2014"
88,"eez","eez",88,"Tristan da Cunha",NA,"2014"
89,"eez","eez",89,"South Georgia and the South Sandwich Islands",NA,"2014"
90,"eez","eez",90,"Prince Edward Islands",NA,"2014"
91,"eez","eez",91,"Crozet Islands",NA,"2014"
92,"eez","eez",92,"Amsterdam Island and Saint Paul Island",NA,"2014"
93,"eez","eez",93,"Kerguelen Islands",NA,"2014"
94,"eez","eez",94,"Heard and McDonald Islands",NA,"2014"
95,"eez","eez",95,"Falkland Islands",0.00127174664559677,"2014"
96,"eez","eez",96,"Sierra Leone",0.144816488137549,"2014"
97,"eez","eez",97,"Liberia",0.0829695380037087,"2014"
98,"eez","eez",98,"Togo",0.154924468868792,"2014"
99,"eez","eez",99,"Benin",0.255415044625016,"2014"
100,"eez","eez",100,"Republique du Congo",0.0116382744983349,"2014"
101,"eez","eez",101,"Namibia",0.0155861558700906,"2014"
102,"eez","eez",102,"South Africa",0.0309680414105128,"2014"
103,"eez","eez",103,"Sao Tome and Principe",0.00445941966369578,"2014"
104,"eez","eez",104,"Equatorial Guinea",0.00517722921760077,"2014"
105,"eez","eez",105,"Bouvet Island",NA,"2014"
106,"eez","eez",106,"Ghana",0.146698620940072,"2014"
107,"eez","eez",107,"Clipperton Island",NA,"2014"
108,"eez","eez",108,"Bermuda",NA,"2014"
110,"eez","eez",110,"Bahamas",0.000537227349457326,"2014"
111,"eez","eez",111,"Turks and Caicos Islands",1.92584996885001e-06,"2014"
112,"eez","eez",112,"Cuba",0.0144283482674368,"2014"
113,"eez","eez",113,"Cayman Islands",5.14345371691964e-08,"2014"
114,"eez","eez",114,"Haiti",0.0356751860732015,"2014"
115,"eez","eez",115,"Dominican Republic",0.100257973756014,"2014"
116,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States",0.0119018476568927,"2014"
