"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2011"
2,"eez","eez",2,"Christmas Island",NA,"2011"
3,"eez","eez",3,"Norfolk Island",NA,"2011"
4,"eez","eez",4,"Macquarie Island",NA,"2011"
5,"eez","eez",5,"New Caledonia",0.000931984199272638,"2011"
6,"eez","eez",6,"Vanuatu",0.00193678970084577,"2011"
7,"eez","eez",7,"Solomon Islands",0.00038589380606816,"2011"
8,"eez","eez",8,"Palau",4.85151634422658e-05,"2011"
9,"eez","eez",9,"Micronesia",0.00166688502618469,"2011"
10,"eez","eez",10,"Nauru",2.92695723121444e-06,"2011"
11,"eez","eez",11,"Marshall Islands",NA,"2011"
12,"eez","eez",12,"Wake Island",NA,"2011"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000135284136783485,"2011"
14,"eez","eez",14,"Taiwan",0.0504768594606585,"2011"
15,"eez","eez",15,"Philippines",0.0157432269089645,"2011"
16,"eez","eez",16,"Australia",0.0131143715031439,"2011"
17,"eez","eez",17,"Papua New Guinea",0.00237013908749359,"2011"
18,"eez","eez",18,"Fiji",0.0103171435222331,"2011"
19,"eez","eez",19,"Tuvalu",NA,"2011"
20,"eez","eez",20,"South Korea",0.0337301907160645,"2011"
21,"eez","eez",21,"North Korea",0.0550129783990496,"2011"
24,"eez","eez",24,"Cambodia",0.00494963502759259,"2011"
25,"eez","eez",25,"Thailand",0.0288441490791293,"2011"
26,"eez","eez",26,"Andaman and Nicobar",0.000710806416911714,"2011"
28,"eez","eez",28,"Comoro Islands",0.000400914510465806,"2011"
29,"eez","eez",29,"Mayotte",0.0112085944886769,"2011"
30,"eez","eez",30,"Glorioso Islands",NA,"2011"
31,"eez","eez",31,"Seychelles",0.0122282456804464,"2011"
32,"eez","eez",32,"Reunion",NA,"2011"
33,"eez","eez",33,"Juan de Nova Island",NA,"2011"
34,"eez","eez",34,"Bassas da India",NA,"2011"
35,"eez","eez",35,"Ile Europa",NA,"2011"
36,"eez","eez",36,"Ile Tromelin",NA,"2011"
37,"eez","eez",37,"Mauritius",NA,"2011"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2011"
39,"eez","eez",39,"Maldives",NA,"2011"
40,"eez","eez",40,"Sri Lanka",0.0296172421880877,"2011"
41,"eez","eez",41,"Mozambique",0.046137184154074,"2011"
42,"eez","eez",42,"Madagascar",0.0328343754243025,"2011"
43,"eez","eez",43,"Kenya",0.0959491976444591,"2011"
44,"eez","eez",44,"Somalia",0.0152918947406237,"2011"
45,"eez","eez",45,"Eritrea",0.00208704517078603,"2011"
46,"eez","eez",46,"Djibouti",0.00282646033411541,"2011"
47,"eez","eez",47,"Yemen",0.0102089319958973,"2011"
48,"eez","eez",48,"Oman",0.00272060806959666,"2011"
49,"eez","eez",49,"Sudan",0.0128405898125264,"2011"
50,"eez","eez",50,"Saudi Arabia",0.00390969613809083,"2011"
51,"eez","eez",51,"Kuwait",0.00834441038978414,"2011"
52,"eez","eez",52,"Bahrain",0.000856559771072759,"2011"
53,"eez","eez",53,"Pakistan",0.0538330722178388,"2011"
54,"eez","eez",54,"United Arab Emirates",0.00616671193371537,"2011"
55,"eez","eez",55,"Azores",NA,"2011"
56,"eez","eez",56,"Cape Verde",NA,"2011"
57,"eez","eez",57,"Madeira",0.00208457945363991,"2011"
58,"eez","eez",58,"Canary Islands",0.00121119429397001,"2011"
59,"eez","eez",59,"Belgium",0.0629605742705922,"2011"
60,"eez","eez",60,"Gibraltar",0.00309278082434939,"2011"
61,"eez","eez",61,"Tunisia",0.028180182813521,"2011"
62,"eez","eez",62,"Morocco",0.0724698045706721,"2011"
63,"eez","eez",63,"Western Sahara",0.00276889596887394,"2011"
64,"eez","eez",64,"Mauritania",0.0188214479880637,"2011"
65,"eez","eez",65,"Gambia",0.155856742383801,"2011"
66,"eez","eez",66,"Senegal",0.0996011630343039,"2011"
67,"eez","eez",67,"Libya",0.00593980035159897,"2011"
68,"eez","eez",68,"Malta",7.31876359971913e-05,"2011"
69,"eez","eez",69,"Latvia",0.0524541398000671,"2011"
70,"eez","eez",70,"Estonia",0.0110064900672777,"2011"
71,"eez","eez",71,"Bulgaria",0.0479388858078698,"2011"
72,"eez","eez",72,"Romania",0.0762640786668392,"2011"
73,"eez","eez",73,"Russia",0.00835399745964392,"2011"
74,"eez","eez",74,"Georgia",0.0542370719501473,"2011"
75,"eez","eez",75,"Ukraine",0.0596221891505723,"2011"
76,"eez","eez",76,"Turkey",0.0396472353053835,"2011"
