"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2017"
2,"eez","eez",2,"Christmas Island",NA,"2017"
3,"eez","eez",3,"Norfolk Island",NA,"2017"
4,"eez","eez",4,"Macquarie Island",NA,"2017"
5,"eez","eez",5,"New Caledonia",0.000918066508069441,"2017"
6,"eez","eez",6,"Vanuatu",0.0019367917274508,"2017"
7,"eez","eez",7,"Solomon Islands",0.00038844423436881,"2017"
8,"eez","eez",8,"Palau",4.85113641087099e-05,"2017"
9,"eez","eez",9,"Micronesia",0.00166687640799077,"2017"
10,"eez","eez",10,"Nauru",2.92619863267842e-06,"2017"
11,"eez","eez",11,"Marshall Islands",NA,"2017"
12,"eez","eez",12,"Wake Island",NA,"2017"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000135276775509218,"2017"
14,"eez","eez",14,"Taiwan",0.0463104486927951,"2017"
15,"eez","eez",15,"Philippines",0.0158114580100038,"2017"
16,"eez","eez",16,"Australia",0.0139423363962968,"2017"
17,"eez","eez",17,"Papua New Guinea",0.0026952593275772,"2017"
18,"eez","eez",18,"Fiji",0.0104916158592432,"2017"
19,"eez","eez",19,"Tuvalu",NA,"2017"
20,"eez","eez",20,"South Korea",0.0330247994032197,"2017"
21,"eez","eez",21,"North Korea",0.0549581965259854,"2017"
24,"eez","eez",24,"Cambodia",0.00496060786571915,"2017"
25,"eez","eez",25,"Thailand",0.0288903067566494,"2017"
26,"eez","eez",26,"Andaman and Nicobar",0.000709919860726755,"2017"
28,"eez","eez",28,"Comoro Islands",0.000400914510465806,"2017"
29,"eez","eez",29,"Mayotte",0.011209390160464,"2017"
30,"eez","eez",30,"Glorioso Islands",NA,"2017"
31,"eez","eez",31,"Seychelles",0.0122472389977621,"2017"
32,"eez","eez",32,"Reunion",NA,"2017"
33,"eez","eez",33,"Juan de Nova Island",NA,"2017"
34,"eez","eez",34,"Bassas da India",NA,"2017"
35,"eez","eez",35,"Ile Europa",NA,"2017"
36,"eez","eez",36,"Ile Tromelin",NA,"2017"
37,"eez","eez",37,"Mauritius",NA,"2017"
38,"eez","eez",38,"British Indian Ocean Territory",NA,"2017"
39,"eez","eez",39,"Maldives",NA,"2017"
40,"eez","eez",40,"Sri Lanka",0.0211310392780059,"2017"
41,"eez","eez",41,"Mozambique",0.046144203526457,"2017"
42,"eez","eez",42,"Madagascar",0.0328378883721357,"2017"
43,"eez","eez",43,"Kenya",0.0959565563248435,"2017"
44,"eez","eez",44,"Somalia",0.0152920533222995,"2017"
45,"eez","eez",45,"Eritrea",0.00208715154744451,"2017"
46,"eez","eez",46,"Djibouti",0.00282646033654037,"2017"
47,"eez","eez",47,"Yemen",0.0101949956035668,"2017"
48,"eez","eez",48,"Oman",0.0026929177753016,"2017"
49,"eez","eez",49,"Sudan",0.0129118974439224,"2017"
50,"eez","eez",50,"Saudi Arabia",0.00386338316775061,"2017"
51,"eez","eez",51,"Kuwait",0.00933588478754376,"2017"
52,"eez","eez",52,"Bahrain",0.000854289402855444,"2017"
53,"eez","eez",53,"Pakistan",0.0542878786127442,"2017"
54,"eez","eez",54,"United Arab Emirates",0.00543326682583064,"2017"
55,"eez","eez",55,"Azores",NA,"2017"
56,"eez","eez",56,"Cape Verde",NA,"2017"
57,"eez","eez",57,"Madeira",0.00208458639253963,"2017"
58,"eez","eez",58,"Canary Islands",0.00127647398293832,"2017"
59,"eez","eez",59,"Belgium",0.0642307043001646,"2017"
60,"eez","eez",60,"Gibraltar",0.00352192955242655,"2017"
61,"eez","eez",61,"Tunisia",0.0280121419731362,"2017"
62,"eez","eez",62,"Morocco",0.0728265757184321,"2017"
63,"eez","eez",63,"Western Sahara",0.0027689086031482,"2017"
64,"eez","eez",64,"Mauritania",0.0188041652208297,"2017"
65,"eez","eez",65,"Gambia",0.155844053178218,"2017"
66,"eez","eez",66,"Senegal",0.0996089079367909,"2017"
67,"eez","eez",67,"Libya",0.00575710973574718,"2017"
68,"eez","eez",68,"Malta",9.33337925780056e-05,"2017"
69,"eez","eez",69,"Latvia",0.0552812522080632,"2017"
70,"eez","eez",70,"Estonia",0.0124970081542942,"2017"
71,"eez","eez",71,"Bulgaria",0.045816348850988,"2017"
72,"eez","eez",72,"Romania",0.0783887399691788,"2017"
73,"eez","eez",73,"Russia",0.00841831175982852,"2017"
74,"eez","eez",74,"Georgia",0.0558956017529387,"2017"
75,"eez","eez",75,"Ukraine",0.0608640631650247,"2017"
76,"eez","eez",76,"Turkey",0.0423936475039592,"2017"
77,"eez","eez",77,"Syria",0.0173407946673074,"2017"
78,"eez","eez",78,"Lebanon",0.0528409396362868,"2017"
79,"eez","eez",79,"Israel",0.0369837710056582,"2017"
80,"eez","eez",80,"Greece",0.0192371643022675,"2017"
81,"eez","eez",81,"Cyprus",0.00499551807212639,"2017"
82,"eez","eez",82,"Albania",0.0833932881035214,"2017"
84,"eez","eez",84,"Algeria",0.0505529251538926,"2017"
85,"eez","eez",85,"Ascension",NA,"2017"
86,"eez","eez",86,"Saint Helena",NA,"2017"
88,"eez","eez",88,"Tristan da Cunha",NA,"2017"
89,"eez","eez",89,"South Georgia and the South Sandwich Islands",NA,"2017"
90,"eez","eez",90,"Prince Edward Islands",NA,"2017"
91,"eez","eez",91,"Crozet Islands",NA,"2017"
92,"eez","eez",92,"Amsterdam Island and Saint Paul Island",NA,"2017"
93,"eez","eez",93,"Kerguelen Islands",NA,"2017"
94,"eez","eez",94,"Heard and McDonald Islands",NA,"2017"
95,"eez","eez",95,"Falkland Islands",0.00127174664561586,"2017"
96,"eez","eez",96,"Sierra Leone",0.144816835372208,"2017"
97,"eez","eez",97,"Liberia",0.0829696551464383,"2017"
98,"eez","eez",98,"Togo",0.154926068964539,"2017"
99,"eez","eez",99,"Benin",0.255402375715246,"2017"
100,"eez","eez",100,"Republique du Congo",0.011626857810722,"2017"
101,"eez","eez",101,"Namibia",0.0155865221490927,"2017"
102,"eez","eez",102,"South Africa",0.0309724228790011,"2017"
103,"eez","eez",103,"Sao Tome and Principe",0.00445944936319911,"2017"
104,"eez","eez",104,"Equatorial Guinea",0.00517980542083889,"2017"
105,"eez","eez",105,"Bouvet Island",NA,"2017"
106,"eez","eez",106,"Ghana",0.146722475187722,"2017"
107,"eez","eez",107,"Clipperton Island",NA,"2017"
108,"eez","eez",108,"Bermuda",NA,"2017"
110,"eez","eez",110,"Bahamas",0.000681053446956938,"2017"
111,"eez","eez",111,"Turks and Caicos Islands",1.92584996885001e-06,"2017"
112,"eez","eez",112,"Cuba",0.0138003615818232,"2017"
113,"eez","eez",113,"Cayman Islands",5.14345371691964e-08,"2017"
114,"eez","eez",114,"Haiti",0.0357843200704091,"2017"
115,"eez","eez",115,"Dominican Republic",0.101080486851909,"2017"
116,"eez","eez",116,"Puerto Rico and Virgin Islands of the United States",0.0119018739471148,"2017"
117,"eez","eez",117,"British Virgin Islands",2.94495185742179e-06,"2017"
118,"eez","eez",118,"Anguilla",NA,"2017"
119,"eez","eez",119,"Saint Kitts and Nevis",2.18920679206902e-05,"2017"
120,"eez","eez",120,"Antigua and Barbuda",0.00165161163262677,"2017"
121,"eez","eez",121,"Montserrat",6.72033107205746e-06,"2017"
122,"eez","eez",122,"Saint Lucia",0.00463627577677552,"2017"
123,"eez","eez",123,"Dominica",0.00167968997713862,"2017"
124,"eez","eez",124,"Barbados",0.00597471281215432,"2017"
125,"eez","eez",125,"Grenada",1.28973678552413e-05,"2017"
126,"eez","eez",126,"Trinidad and Tobago",0.0112447076976603,"2017"
127,"eez","eez",127,"Saint Vincent and the Grenadines",0.00122637937183431,"2017"
129,"eez","eez",129,"Panama",0.0134096410642285,"2017"
130,"eez","eez",130,"Costa Rica",0.0568227134704584,"2017"
131,"eez","eez",131,"Nicaragua",0.0549369387893897,"2017"
132,"eez","eez",132,"Colombia",0.0488726506841825,"2017"
133,"eez","eez",133,"Honduras",0.085618181102304,"2017"
134,"eez","eez",134,"El Salvador",0.104220301215434,"2017"
135,"eez","eez",135,"Mexico",0.0311753158393115,"2017"
136,"eez","eez",136,"Guatemala",0.214563858702221,"2017"
137,"eez","eez",137,"Ecuador",0.0377269078574218,"2017"
138,"eez","eez",138,"Peru",0.0331020601541243,"2017"
139,"eez","eez",139,"Venezuela",0.0422532051219559,"2017"
140,"eez","eez",140,"Guadeloupe and Martinique",0.00113429078453955,"2017"
141,"eez","eez",141,"Faeroe Islands",0.000579164391934536,"2017"
143,"eez","eez",143,"Iceland",0.00306120655863036,"2017"
144,"eez","eez",144,"Jan Mayen",NA,"2017"
145,"eez","eez",145,"Greenland",1.30537188810414e-05,"2017"
146,"eez","eez",146,"Pitcairn",NA,"2017"
147,"eez","eez",147,"French Polynesia",NA,"2017"
148,"eez","eez",148,"Line Islands (Kiribati)",NA,"2017"
149,"eez","eez",149,"Jarvis Island",NA,"2017"
150,"eez","eez",150,"Palmyra Atoll",NA,"2017"
151,"eez","eez",151,"American Samoa",NA,"2017"
152,"eez","eez",152,"Samoa",NA,"2017"
153,"eez","eez",153,"Cook Islands",NA,"2017"
154,"eez","eez",154,"Niue",NA,"2017"
155,"eez","eez",155,"Tonga",NA,"2017"
156,"eez","eez",156,"Tokelau",NA,"2017"
157,"eez","eez",157,"Phoenix Islands (Kiribati)",NA,"2017"
158,"eez","eez",158,"Howland Island and Baker Island",NA,"2017"
159,"eez","eez",159,"Johnston Atoll",NA,"2017"
161,"eez","eez",161,"Wallis and Futuna",NA,"2017"
162,"eez","eez",162,"New Zealand",0.0538286900847225,"2017"
163,"eez","eez",163,"United States",0.0235454467009818,"2017"
164,"eez","eez",164,"Belize",0.013534074222795,"2017"
166,"eez","eez",166,"Jamaica",0.0223738396354516,"2017"
167,"eez","eez",167,"Guyana",0.010487250901686,"2017"
168,"eez","eez",168,"Suriname",0.00908794220626909,"2017"
169,"eez","eez",169,"French Guiana",0.00361200203463891,"2017"
171,"eez","eez",171,"Brazil",0.0646591287308859,"2017"
172,"eez","eez",172,"Argentina",0.0384804431677258,"2017"
173,"eez","eez",173,"Uruguay",0.0795580652200427,"2017"
174,"eez","eez",174,"Finland",0.0194944167289075,"2017"
175,"eez","eez",175,"Denmark",0.0300274711465213,"2017"
176,"eez","eez",176,"Germany",0.0763544918518076,"2017"
177,"eez","eez",177,"Netherlands",0.157663698743855,"2017"
178,"eez","eez",178,"Poland",0.0985117915177619,"2017"
179,"eez","eez",179,"France",0.0694342774793023,"2017"
180,"eez","eez",180,"United Kingdom",0.0525066163065003,"2017"
181,"eez","eez",181,"Ireland",0.0832943266710148,"2017"
182,"eez","eez",182,"Spain",0.0286680784969651,"2017"
183,"eez","eez",183,"Portugal",0.0675379531470186,"2017"
184,"eez","eez",184,"Italy",0.0287329847859073,"2017"
185,"eez","eez",185,"Monaco",0.000439444045570111,"2017"
186,"eez","eez",186,"Montenegro",0.050180216776986,"2017"
187,"eez","eez",187,"Croatia",0.00996277396561699,"2017"
188,"eez","eez",188,"Slovenia",0.00909240850843248,"2017"
189,"eez","eez",189,"Lithuania",0.146410596934635,"2017"
190,"eez","eez",190,"Qatar",0.00495329631710093,"2017"
191,"eez","eez",191,"Iran",0.0204220558920863,"2017"
192,"eez","eez",192,"Iraq",0.409897787417054,"2017"
193,"eez","eez",193,"Guinea Bissau",0.0309752487042084,"2017"
194,"eez","eez",194,"Guinea",0.0920246281007143,"2017"
195,"eez","eez",195,"Ivory Coast",0.13310469064402,"2017"
196,"eez","eez",196,"Nigeria",0.155058625555274,"2017"
197,"eez","eez",197,"Cameroon",0.158142902271395,"2017"
198,"eez","eez",198,"Gabon",0.00451488056445799,"2017"
199,"eez","eez",199,"Democratic Republic of the Congo",0.300515848763847,"2017"
200,"eez","eez",200,"Angola",0.0278432141809558,"2017"
202,"eez","eez",202,"Tanzania",0.0605053727815311,"2017"
203,"eez","eez",203,"India",0.131779308965801,"2017"
204,"eez","eez",204,"Bangladesh",0.111305431107845,"2017"
205,"eez","eez",205,"Myanmar",0.0750905954697042,"2017"
206,"eez","eez",206,"Malaysia",0.00637265446181456,"2017"
207,"eez","eez",207,"Vietnam",0.0845939317140273,"2017"
208,"eez","eez",208,"Singapore",0.0167041026401964,"2017"
209,"eez","eez",209,"China",0.129059180279078,"2017"
210,"eez","eez",210,"Japan",0.0193491700501096,"2017"
212,"eez","eez",212,"Gilbert Islands (Kiribati)",0.00370259574131146,"2017"
214,"eez","eez",214,"Egypt",0.0362389891509048,"2017"
215,"eez","eez",215,"Jordan",0.00987767022760475,"2017"
216,"eez","eez",216,"Indonesia",0.0233028853132223,"2017"
218,"eez","eez",218,"Canada",0.00212846959442818,"2017"
219,"eez","eez",219,"Saint Pierre and Miquelon",0.00386511531944058,"2017"
220,"eez","eez",220,"Sint Maarten",4.56163644984337e-06,"2017"
221,"eez","eez",221,"Northern Saint-Martin",2.41176072666948e-06,"2017"
