"rgn_id","rgn_type","type_w_ant","rgn_ant_id","rgn_name","mean","year"
1,"eez","eez",1,"Cocos Islands",NA,"2019"
2,"eez","eez",2,"Christmas Island",NA,"2019"
3,"eez","eez",3,"Norfolk Island",NA,"2019"
4,"eez","eez",4,"Macquarie Island",NA,"2019"
5,"eez","eez",5,"New Caledonia",0.000918067651358566,"2019"
6,"eez","eez",6,"Vanuatu",0.00193679559833013,"2019"
7,"eez","eez",7,"Solomon Islands",0.000388807496726453,"2019"
8,"eez","eez",8,"Palau",4.85173411201522e-05,"2019"
9,"eez","eez",9,"Micronesia",0.00166685116038954,"2019"
10,"eez","eez",10,"Nauru",2.9273347604962e-06,"2019"
11,"eez","eez",11,"Marshall Islands",NA,"2019"
12,"eez","eez",12,"Wake Island",NA,"2019"
13,"eez","eez",13,"Northern Mariana Islands and Guam",0.000135288368570774,"2019"
14,"eez","eez",14,"Taiwan",0.0437470770951129,"2019"
15,"eez","eez",15,"Philippines",0.0157948312850727,"2019"
16,"eez","eez",16,"Australia",0.0136197557632279,"2019"
17,"eez","eez",17,"Papua New Guinea",0.00274834618024407,"2019"
18,"eez","eez",18,"Fiji",0.0103993207652598,"2019"
19,"eez","eez",19,"Tuvalu",NA,"2019"
20,"eez","eez",20,"South Korea",0.0331561152247249,"2019"
21,"eez","eez",21,"North Korea",0.0547229604803631,"2019"
24,"eez","eez",24,"Cambodia",0.00495907922522345,"2019"
25,"eez","eez",25,"Thailand",0.0287460606910209,"2019"
26,"eez","eez",26,"Andaman and Nicobar",0.000714717867018932,"2019"
28,"eez","eez",28,"Comoro Islands",0.000400914510465806,"2019"
29,"eez","eez",29,"Mayotte",0.0112093979801951,"2019"
30,"eez","eez",30,"Glorioso Islands",NA,"2019"
31,"eez","eez",31,"Seychelles",0.0122498638417854,"2019"
32,"eez","eez",32,"Reunion",NA,"2019"
33,"eez","eez",33,"Juan de Nova Island",NA,"2019"
34,"eez","eez",34,"Bassas da India",NA,"2019"
35,"eez","eez",35,"Ile Europa",NA,"2019"
36,"eez","eez",36,"Ile Tromelin",NA,"2019"
37,"eez","eez",37,"Mauritius",NA,"2019"
