"rgn_id","year","habitat","km2_2020"
1,2020,"beaches",0
2,2020,"beaches",0
3,2020,"beaches",0
4,2020,"beaches",0
5,2020,"beaches",0
6,2020,"beaches",0
7,2020,"beaches",0
8,2020,"beaches",0
9,2020,"beaches",0
10,2020,"beaches",0
11,2020,"beaches",0
12,2020,"beaches",0
13,2020,"beaches",0
14,2020,"beaches",698.600617264119
15,2020,"beaches",2164.78866274719
16,2020,"beaches",24314.7944838777
17,2020,"beaches",3316.60643046141
18,2020,"beaches",0
19,2020,"beaches",0
20,2020,"beaches",847.926499204325
21,2020,"beaches",942.237582534981
24,2020,"beaches",142.339875767564
25,2020,"beaches",1406.80699301562
26,2020,"beaches",1220.80457866905
28,2020,"beaches",0
29,2020,"beaches",0
30,2020,"beaches",0
31,2020,"beaches",0
32,2020,"beaches",0
33,2020,"beaches",0
34,2020,"beaches",0
35,2020,"beaches",0
36,2020,"beaches",0
37,2020,"beaches",0
38,2020,"beaches",0
39,2020,"beaches",0
40,2020,"beaches",1231.28358792801
41,2020,"beaches",2682.62637029422
42,2020,"beaches",3045.02544049998
43,2020,"beaches",440.118388876395
44,2020,"beaches",2825.83949683336
45,2020,"beaches",982.407118027668
46,2020,"beaches",64.620557096931
47,2020,"beaches",1313.36916045654
48,2020,"beaches",1211.19882018167
49,2020,"beaches",948.350337936042
50,2020,"beaches",3238.01386101919
51,2020,"beaches",144.959628082305
52,2020,"beaches",32.3102785484655
53,2020,"beaches",593.810524674501
54,2020,"beaches",378.990834865785
55,2020,"beaches",0
56,2020,"beaches",0
57,2020,"beaches",0
58,2020,"beaches",0
59,2020,"beaches",67.2403094116715
60,2020,"beaches",1.7465015431603
61,2020,"beaches",632.233558624028
62,2020,"beaches",1104.66222604889
63,2020,"beaches",1170.1560339174
64,2020,"beaches",660.177583314593
65,2020,"beaches",82.9588233001141
66,2020,"beaches",487.273930541723
67,2020,"beaches",1690.61349377917
68,2020,"beaches",0
69,2020,"beaches",434.878884246914
70,2020,"beaches",663.670586400913
71,2020,"beaches",153.692135798106
72,2020,"beaches",511.724952145967
73,2020,"beaches",47620.9843265803
74,2020,"beaches",232.28470524032
75,2020,"beaches",1846.92538189202
