"rgn_id","year","habitat","km2"
1,2025,"beaches",0
2,2025,"beaches",0
3,2025,"beaches",0
4,2025,"beaches",0
5,2025,"beaches",0
6,2025,"beaches",0
7,2025,"beaches",0
8,2025,"beaches",0
9,2025,"beaches",0
10,2025,"beaches",0
11,2025,"beaches",0
12,2025,"beaches",0
13,2025,"beaches",0
14,2025,"beaches",1743.00854007398
15,2025,"beaches",24364.5697778577
16,2025,"beaches",48913.3954685189
17,2025,"beaches",7828.69316721604
18,2025,"beaches",0
19,2025,"beaches",0
20,2025,"beaches",7423.50480920285
21,2025,"beaches",3333.19819512143
24,2025,"beaches",1221.67782944063
25,2025,"beaches",6740.62270582717
26,2025,"beaches",2915.78432630612
28,2025,"beaches",0
29,2025,"beaches",0
30,2025,"beaches",0
31,2025,"beaches",0
32,2025,"beaches",0
33,2025,"beaches",0
34,2025,"beaches",0
35,2025,"beaches",0
36,2025,"beaches",0
37,2025,"beaches",0
38,2025,"beaches",0
39,2025,"beaches",0
40,2025,"beaches",2831.07900146284
41,2025,"beaches",7594.66196043256
42,2025,"beaches",10819.577059878
43,2025,"beaches",1367.51070829451
44,2025,"beaches",3852.78240421162
45,2025,"beaches",2135.97138728504
46,2025,"beaches",401.695354926869
47,2025,"beaches",2190.98618589459
48,2025,"beaches",2957.70036334196
49,2025,"beaches",1131.73299996787
50,2025,"beaches",5821.96289412485
51,2025,"beaches",785.925694422134
52,2025,"beaches",394.709348754227
53,2025,"beaches",4863.13354692985
54,2025,"beaches",2696.5983826395
55,2025,"beaches",0
56,2025,"beaches",0
57,2025,"beaches",0
58,2025,"beaches",0
59,2025,"beaches",80.3390709853737
60,2025,"beaches",15.7185138884427
61,2025,"beaches",1917.65869439001
62,2025,"beaches",2413.66513264753
63,2025,"beaches",1305.50990351232
64,2025,"beaches",1379.73621909664
65,2025,"beaches",220.059194438198
66,2025,"beaches",1061.87293824146
67,2025,"beaches",2243.3812321894
68,2025,"beaches",0
69,2025,"beaches",574.599007699738
70,2025,"beaches",2196.22569052407
71,2025,"beaches",441.864890419555
72,2025,"beaches",553.640989181814
73,2025,"beaches",108234.19363273
74,2025,"beaches",386.850091810006
75,2025,"beaches",4047.51732627399
76,2025,"beaches",7882.834715054
77,2025,"beaches",227.045200610839
78,2025,"beaches",285.553002306709
79,2025,"beaches",283.806500763548
80,2025,"beaches",12926.7311717009
81,2025,"beaches",765.840926675791
