"zone","uv_2005_2009.2005_2009_mol_1km","uv_2006_2010.2005_2009_mol_1km","uv_2007_2011.2005_2009_mol_1km","uv_2008_2012.2005_2009_mol_1km","uv_2009_2013.2005_2009_mol_1km","uv_2010_2014.2005_2009_mol_1km","uv_2011_2015.2005_2009_mol_1km","uv_2012_2016.2005_2009_mol_1km","uv_2013_2017.2005_2009_mol_1km","uv_2014_2018.2005_2009_mol_1km","uv_2015_2019.2005_2009_mol_1km","uv_2016_2020.2005_2009_mol_1km","uv_2017_2021.2005_2009_mol_1km"
11,0,0.0120101301979454,0.0187314220851199,0.030052032355985,0.0277929142386403,0.0131046937995339,0.011588850975839,0.0498107186875949,0.0412407444722144,0.0653994662362079,0.133598547195767,0.117232917635302,0.0435708704620901
12,0,0.00330268277170895,0.0221391252703622,0.0157883561057167,0.00531531907559003,0.00195102632366374,0.000853087786679363,0.0529816198868621,0.0776530299965562,0.0631156970747767,0.378590746100192,0.389546163034105,0.132565975765287
13,0,0.0141275461368111,0.00990169879320829,0.00362437809456786,0.00759723015484199,0.0021382846590954,0.00217939200103048,0.0270050459980554,0.0451711845175623,0.055239926578767,0.264784016158426,0.285346732696791,0.097399448335044
14,0,0.0413046615946418,0.0416118813178487,0.0196077937430795,0.0130915175232044,0.00864937433430078,0.00762167733351181,0.0432183384072696,0.112179170904491,0.142895145326668,0.231670898149273,0.291703421936393,0.187635791430167
15,0,0.0800674756636806,0.0706787625332194,0.0431286193697651,0.0254608234632328,0.0111373005965719,0.00276625354300288,0.0377959107627747,0.0371098975404853,0.0884876706506417,0.214461425288721,0.214213473494687,0.0746233035072875
16,0,0.0313407678523624,0.0063450161131189,0.0136339626443484,0.0306683083416811,0.0257542093800199,0.0419693087587103,0.137640926560994,0.152615196090676,0.078809924301474,0.139955978548766,0.101311728177924,0.0373032039640076
17,0,0.110576085929585,0.16327205857781,0.158206760413748,0.0965479482094101,0.0719171237906583,0.0458995211986406,0.0869056580251017,0.0628867273964799,0.120926514997305,0.121342317978724,0.0848218598660583,0.132249822653439
18,0,0.0503342479491815,0.00384834267675311,0.00580317734588214,0.00857356294517587,0.00477693993738511,0.0238342402992206,0.240356734019531,0.216233475983819,0.217774567141368,0.249034401198742,0.132280192612389,0.00224175239422806
19,0,0.00181448262479589,0.0722588422834499,0.08769114017612,0.0671041145243349,0.0437012102028776,0.024573977262288,0.00716950887444008,0.00207967591485319,0.00725219818784782,0.0195450026254901,0.0253438089451891,0.0710222051587068
20,0,0.00120911825208265,0.0139014980079209,0.03892207645599,0.0882868077772326,0.0942268350170956,0.116905835746351,0.19161572483212,0.226855073011609,0.226794932310909,0.342036676879081,0.417331722566232,0.434001609067503
21,0,0.00234934128296076,0.0187666610084235,0.0358319467769045,0.00533016358154876,0.0282566983903738,0.0721992852659979,0.134768187627371,0.199145990443461,0.260584259925812,0.368231288092217,0.412111202448172,0.404815007901087
24,0,0.0851417487597695,0.0910995071807898,0.0645925070979791,0.0402292241762998,0.0299750607128459,0,0,0,0,0.00818007388575201,0.0176145071182355,0.0241486600508147
25,0,0.0442831983382065,0.0328532156528441,0.0341267527852659,0.0185198212955575,0.000783335700861967,0,0.00211682335399621,0.0137249744262366,0.0125064523432726,0.0207910908963951,0.0263039395542626,0.0108147770621185
26,0,0.0308385227284605,0.0396406985745926,0.0439721474492218,0.0248513112556868,0.00676413537178356,0.00449466263509057,0.00322618715959269,0,0.00249142883364715,0.0107440333570351,0.0162523196170745,0.0126080153806426
28,0,0.0367673339853226,0.0105090192004125,0,0,0,0,0.0048183460070565,0.00711701604741214,0.0171633199502697,0.0565042611627907,0.0804148390263366,0.00574108524868761
29,0,0,0,0,0,0,0,0.0433733866517699,0.0295657688745472,0.0513196615870226,0.119991058023305,0.181494715892837,0.00330858195912929
30,0,0.0243667815638845,0,0,0,0,0,0.00798380929160771,0.0036421844206801,0.00872831150098777,0.0958049267975258,0.128552848868054,0.0118755979814472
31,0,0.0205430655560931,0.0266915581603574,0.00565930765696781,0.00791977871031096,0.00116240459408178,0,0.000164798738514432,0.00088217521731821,0.00817670989763794,0.0229588067448624,0.0206635798628135,0.0153306381221347
32,0,0.00417420278752047,0,0,0,0,0.000435721438832506,0.0646776315835236,0.0841063053942494,0.00383491141339497,0.00300951914418363,0.00377441266858815,0
33,0,0,0,0,0,0,0,0.125605194623399,0.081883932561242,0,0.00823685493977478,0.0325230370540905,0
34,0,0,0,0,0,0,0,0.0583197384246173,0.0557302848371087,0,0,0,0
35,0,0,0,0,0,0,0,0.0224261789177336,0.0188155743894242,0,0.000236235797578142,0,0
36,0,0.0516673382444263,0,0,0.00977713584069671,0.00089586970800533,0.00179173941601066,0.062238801989067,0.0517651654511535,0.00713799974185771,0.0319808676405567,0.0209688024051351,0
37,0,0.0420492161676156,0.0177207731121027,0.00882783187284662,0.0239497474970315,0.00829505195198121,0.00412475714797599,0.0975424645267934,0.0980230048723287,0.036991231269576,0.0694186897259507,0.0348008484060623,0.00365752787480178
38,0,0.0144413561075938,0.0188572906193244,0.00566945838482522,0.00615575133193363,0.00328147244089769,0.000149327379376848,0.0125446984878416,0.0222627004705038,0.034528326587771,0.0607857805807425,0.0848780548031027,0.0447030753286885
39,0,0.00416832851368094,0.0378868447299074,0.0159670466359669,0.00588356810937831,0,0,0,0,0,0,0,0.0014065714746373
40,0,0.00595772550911995,0.0254296427044243,0.0136946887218439,0.00898677454604928,0,0,0,0,0,0,0.000295084962403745,0
41,0,0.00752331875518833,0.000226249061208778,0.000592530026691672,0.00176218030992553,1.52903272622617e-05,0.00195166692784649,0.0277536761174572,0.0249993564016153,0.00276005335405123,0.0173830416229077,0.0309280313287275,0.00537511747750842
42,0,0.0233360617085746,0.000362382851703236,0.000655134717583945,0.0030261600661433,0.00216496370981836,0.00707264055657699,0.102386418211054,0.109955695415462,0.0356029705914587,0.0504388139624695,0.061923462513751,0.00872405080211962
43,0,0.0432988926256964,0.0762785593871492,0.00355332150906894,0.000434471262684115,3.81650793578015e-06,0,0,0,0,1.52660317431206e-05,1.9082539316352e-05,1.9082539316352e-05
44,0,0.0107869386800799,0.0138379164085068,0.000432207463497942,0.000283359566030886,0,0,0,0,0,0.00132660617065597,0.00650898732122632,7.16812709334634e-05
45,0,7.85474510023184e-05,7.85474510023184e-05,0.000295207499515943,0.000356299961406635,0,0,4.03646623206359e-05,0,0,0.0785926145576144,0.135452240785993,0.020266114882423
46,0,0,0,0.000421965918570509,0.00070327653985854,0,0,0.000140655310644015,0,0,0,0,0
47,0,0.00124591766992119,0.00274863304024421,0.0021322435280427,0.00223819716676033,0,0,0,0,0,0.035544503434251,0.0689538227839677,0.00373643918061568
48,0,0.00169318681500096,0.000585207654917424,0.00143520435959108,0.00116211377850242,0.000774329059131729,0,0.00312902730488555,0.00833371448641992,0.00522749236169274,0.114263232211104,0.170555190016225,0.0540476589570812
49,0,0.0145596506961086,0.0210522799528179,0.0236243702844788,0.00369665553248537,0,0,0,0,0,0.104117275668213,0.209642192446548,0.0084424768813921
50,0,0.00474232035097627,0.0165466430401996,0.00991196712719078,0.00494549209375462,0.000669644956786832,0,0.000223214992663706,0.00111607494211424,0,0.0671221023466515,0.195892723981802,0.02709177017106
51,0,0.00441679887460831,0.0174176832981222,0,0,0,0,0,0,0,0.00223101601561814,0.138635245598004,0
52,0,0,0,0,0,0,0,0,0,0,0,0.0473831680295538,0
53,0,0,0.00278611003429318,0.00104479122977666,0,0,0,0.00219735822977312,0.00348804176871442,0.000192004424054731,0.0796515711777836,0.245298118177432,0.0500054553769761
54,0,0,0.0010365830449677,0,0,0,0,0,0.000103530485799865,0.000138040652104206,0.0695466054438177,0.259937578579513,0.0643956438439706
55,0,0.00219639756010272,0.0559645942130025,0.119908179479121,0.0250039934864933,0.0406620468408645,0.0785882815275303,0.0562042582807496,0.0906329234946772,0.175531726331211,0.242580192869069,0.362227183952526,0.295022256646352
56,0,0.0991606096723519,0.0759637311158175,0.0734263026648666,0.161450352447768,0.0918234225793066,0.00838109494493723,0.0699482649090492,0.137360577629768,0.0927177939591136,0.317794323715819,0.395745500586415,0.270443487288572
57,0,0.00360036635724763,0.0300722232861101,0.163996807775494,0.172396772293205,0.121231851229423,0.179654960284978,0.180198062732019,0.159045650833723,0.103735380395568,0.259299413053396,0.344780638326527,0.327900415343289
58,0,0.0227762553496427,0.00595084789876211,0.0529881677887895,0.11051525200658,0.0698181065510914,0.0351746514121452,0.0984158276367266,0.0548301659484711,0.0211677379530456,0.12749254416125,0.243059327089569,0.16178113066445
59,0,0,0,0.00980144273748741,0,0,0.00980144273748741,0.0359435816235398,0.0751592683543448,0.140517094591927,0.232022015899231,0.428100452968655,0.405225458662067
60,0,0,0.0778347877275509,0.0796245502923855,0.0802211380029063,0.00178976256483467,0.138448083648575,0.00238635016200992,0.136658320970395,0.0962494547284278,0.196078434586525,0.3345265182351,0.314322088782734
61,0,0.0230428906087571,0.122535801352303,0.191461684361762,0.10691779848214,0.113373901522405,0.135732528049737,0.111790740311094,0.049497819999137,0.0713349673292686,0.130813226365452,0.378293054747955,0.324299881788933
62,0,0.00702691806464714,0.0211659108030358,0.0759800972372996,0.10220447461512,0.0931261918703209,0.137883106712817,0.119896542883061,0.149237739210971,0.102912159945532,0.229557459368573,0.397500231481829,0.369908987977191
63,0,0.0635188774369529,0.0294010458698649,0.036843307968124,0.102080641026574,0.0635466460999619,0.00450756827676083,0.0405082889242347,0.060034732536136,0.0157834650301168,0.21093478506936,0.375337460868502,0.266736572032098
64,0,0.0662481326520434,0.104616407730664,0.176054408734922,0.256246584010986,0.214165900432386,0.0785295196171143,0.143775667640844,0.183192256743327,0.0982536237102693,0.38989019484618,0.4642425909145,0.31762772558555
65,0,0.0618290351157511,0.0118794061208283,0.00582469655061727,0.0328588938272664,0.0130356049432137,0,0.175325127823821,0.247523152143931,0.265898124405522,0.458092414900221,0.468932161117128,0.228550143277413
66,0,0.0926918715151413,0.0751520622155081,0.0766898279488782,0.142690068183425,0.108417315024551,0.0293405774623642,0.160556039608047,0.217091562195235,0.205624018140096,0.42044485102464,0.429646882238857,0.222841580519321
67,0,0.0787506290920404,0.0981087805251862,0.107681853795989,0.118313213346059,0.207610689504315,0.111809571257253,0.282645396585236,0.255943140363606,0.196900153887399,0.13370301102108,0.445408612565873,0.313410041131861
68,0,0.020751977468965,0.0681762487397558,0.143636253752654,0.1157209240252,0.20790156236342,0.222365872818392,0.307604306681181,0.173573555624443,0.207329957610497,0.188008992641339,0.473124077781414,0.417593195400225
69,0,0,0,0,0,0,0.00328501528859719,0.00368627937401733,0.00986812410947534,0.0229802452897567,0.0294260327509312,0.100253005989014,0.0712573669024992
70,0,0,0,0,0,0.000641994016235909,0.0476194551315379,0.073819354169675,0.114454162024809,0.160481432356905,0.105208308952782,0.203352315663189,0.188108514417492
71,0,0.0340678042958604,0.226748980186832,0.317518188645322,0.198293806726945,0.178272474349031,0.217914344689702,0.179130209503343,0.132866147583469,0.150471953395,0.269839861430297,0.470602884592963,0.387269678272258
72,0,0.0662989176494078,0.26863005766256,0.358491073361072,0.302000801334032,0.27190334361934,0.328590709588721,0.246040435330082,0.125975735809112,0.149911962359188,0.332530217030637,0.47529959775964,0.424140880429007
73,0,0.0100560763408949,0.128085477473594,0.179897730105272,0.142087741033606,0.150709167396053,0.19777245066584,0.149289139212648,0.130237194641679,0.135960951333661,0.137437491443376,0.318824223901392,0.319496290809468
74,0,0.0220432603427794,0.00375625743656021,0.0530788867016376,0.0537284317053527,0.0849043194513228,0.0657900074802817,0.0897128959758877,0.111876914803933,0.108685446934318,0.128790576342189,0.326800389952229,0.351435087596702
75,0,0.048093472132037,0.163424321416463,0.221993981982871,0.153219182922933,0.229162515088487,0.302230472516743,0.263621617974878,0.230699422173528,0.194067382559578,0.280928363156474,0.413862071838137,0.3579844502466
76,0,0.0282287118309589,0.0801809073635144,0.14417525363171,0.0989143224161879,0.132057621993179,0.136927054197524,0.146776536473348,0.136602791413334,0.10419263935283,0.128719739649081,0.313292920005675,0.28497065331149
77,0,0.000317447521564731,0.000211631687744464,0.0169742050503615,0,0.0392778322316996,0.0392778322316996,0.176730929705234,0.22852023231963,0.147287252866158,0.118574210099719,0.297349234957089,0.192564674844738
78,0,0.0909462043224541,0.0339130493188311,0.0425198297467916,0,0.00251612938591754,0.00251612938591754,0.0145969303243878,0.118194045226068,0.08259112654619,0.115432439329192,0.357179203705466,0.320339120927852
79,0,0.060215636021211,0.0552920960185063,0.0358451648353275,0.0258205282897668,0.0557902470065196,0,0.0705984710111189,0.10032466128096,0.0466718953462425,0.0749128878464726,0.372087248456829,0.309338948068012
80,0,0.0543998807984276,0.10499914155109,0.168582434293701,0.126745090729348,0.232983128911989,0.23676309953348,0.344248175037171,0.319654873355705,0.265726443949553,0.191810396154574,0.420041309947221,0.300461430514789
81,0,0.0340711524699132,0.0468113543788149,0.0587392254082355,0.027887727002601,0.0347525756861184,0.0217463671729005,0.109494596059458,0.145064565952718,0.102711957911573,0.103500028297739,0.350573833321794,0.253686613197666
82,0,0,0.0719150459054407,0.252572386418674,0.147968820115172,0.149931307438149,0.269365832254318,0.189001396227781,0.123642948825798,0.175761184874883,0.222202604830628,0.327929143833977,0.283236460986979
84,0,0.00294727647065132,0.0561653447552856,0.133216627013057,0.0567534585236181,0.0391950189173535,0.165585802665396,0.185210287514117,0.17887498490553,0.181165567588075,0.26705921446656,0.400751215047575,0.331472771668179
85,0,0.0464710473152282,0.0697913007825646,0.0212300459540641,0.0128878246103058,6.78758687680463e-05,0,0,0,0.00612982261058519,0.0451850654333689,0.0951288383585105,0.0772357273623305
86,0,0.0498503732327067,0.0161681396195992,0.0126960976578262,0.00928639734417213,0.00162976453363422,0.00217847922586283,0.0516278980935991,0.0669566245269037,0.0670947794196014,0.17720793967701,0.159631963664824,0.0365816040984243
88,0,0.0671056820001757,0.0393373863403683,0.0582218106991311,0.119938792655524,0.0774431902325095,0.112741668855706,0.105092279142965,0.0954384702690172,0.035424572824167,0.039210226531742,0.0408412111274467,0.071013556553909
89,0,0.00413473573873069,0.0287884693486549,0.0524752473738617,0.0374063751836325,0.080292803592821,0.13155559161241,0.157883564122712,0.158558041165996,0.22770274490819,0.200477856673772,0.25139065824637,0.269209069280727
90,0,0.0946088234073052,0.168578930482299,0.189175411639708,0.192479753169478,0.19749185154179,0.281120953274076,0.224548558342237,0.199026545261886,0.207869823675698,0.192959287518502,0.0775978523538054,0.114510179124515
91,0,0.0703024345450641,0.108841242283919,0.125696903756647,0.16649899367485,0.184442677963653,0.288892236156707,0.250367112790273,0.270388544822112,0.229652165725366,0.214914709316985,0.0832862285644841,0.117181478076001
92,0,0.123580495215247,0.0739401788370005,0.075239298406259,0.0573431029751521,0.0442740847871707,0.064144419562926,0.118423147643925,0.173771388840286,0.129270080040901,0.187798573722159,0.121310613916102,0.11238498598267
93,0,0.0955660168813805,0.111713678064326,0.126027214787004,0.182747405925474,0.116116901045617,0.220791241100209,0.258357795500501,0.288295321020908,0.253081271382535,0.290947524623055,0.178533680735956,0.196014050739323
94,0,0.0875561614030993,0.136670578567204,0.188005577238529,0.224874655448905,0.15669576984716,0.236340084688438,0.234993872676927,0.275359609770966,0.262103872295836,0.262188081430135,0.206920230766085,0.297605586184869
95,0,0.032703080386374,0.0755431311187289,0.141958941776032,0.146814557964706,0.199151429431142,0.171789377391504,0.175633626628201,0.119777114971274,0.0708387207605861,0.0988848433069302,0.211611266461206,0.328185002512588
96,0,0.0260629916829751,0.0461115794911678,0.0330276367281066,0.0537649252849513,0.00681922690359245,0.00506993954521201,0.0308843321425334,0.0232040403950145,0.141159686445052,0.192348155986539,0.173503433225709,0.0680027991659027
97,0,0.0089809325429033,0.0800657361565452,0.0384618829789106,0.03865833789297,0.0097886742379221,0.00817955246905,0.0189473223177969,0.0119327407915235,0.03907026468992,0.0363655985378959,0.0415235703092576,0.0386964394547245
98,0,0.0408682442078757,0.0840266824983831,0.13450689235191,0.146133261984163,0.0524703414389291,0,0.0178019447442674,0,0.0237359270772871,0.0237359270772871,0.0281000899104229,0.0455567408283925
99,0,0.0377686573832158,0.0666782727882338,0.0989702950536161,0.10543151630643,0.0421007337493136,0,0.0124487358246197,0.000592555563195627,0.0215336493552776,0.0207462039570705,0.0296829779590681,0.0374087307361705
100,0,0.0033023510813638,0.0644205544435374,0.05011580956354,0.0281823542253989,0.0249556329048257,0.00204028144883739,0.00677229057154111,0.0230085993884897,0.0995466565409173,0.155375509414558,0.200455071277624,0.180116717367809
101,0,0.0384651047257695,0.000775744189017739,0.000314641546765893,0.000273792069007042,0,0,0.0253479424826725,0.0256246894027184,0.0188859561500059,0.0472391229495647,0.111087444736736,0.0219210636892118
102,0,0.0769018989006609,0.00797906946416311,0.0102795779824148,0.0160526358731478,0.0422184109777134,0.026791354846981,0.0860278906572833,0.070509156714055,0.0281907066761697,0.0393348537795362,0.067326105653562,0.0245178062491852
103,0,0.0331049372588601,0.131445848357081,0.0993158526135024,0.102738943592653,0.0275619272912582,9.62712113687438e-06,0,0,0,0.00124189860600578,0.0372632030998597,0.0537893265402912
104,0,0.0107047446946317,0.0852589423823055,0.0371019118678074,0.0268234764085351,0.00928084477582411,0.00135370372432539,0,0,0.00104952048223483,0.0146637071078976,0.0494865623088767,0.0982528418051029
105,0,0.0280381998738064,0.02434617269852,0.0643494549019863,0.0396796944620665,0.0802549639571798,0.0912984108998474,0.0633824648504451,0.10606862046422,0.16673608333222,0.212555465034294,0.301056138856526,0.383100734933285
106,0,0.0140766147781816,0.0467338236059543,0.0209800018342006,0.0205508111514409,0.0029128822114401,0,0.000336450352623091,0,0.000872429763540598,0.00927968618120563,0.0244192724388655,0.0188846454657739
107,0,0.0440830363060127,0.0470943497302508,0.0716858165405189,0.0304677553039782,0.0155390610479619,0,0.00358751227889434,0.00414477276410027,0.00293891383828176,0.0155401655412822,0.0125387158324149,0.00418955399332823
108,0,0.041273327375711,0.117919075397741,0.178947912505731,0.11896679546339,0.0656999358786515,0.0608902317987539,0.0558086664875746,0.0983334868151514,0.147607405307882,0.307368821145212,0.431631989653575,0.393228589708532
110,0,0.0344329508527898,0.0490689245189357,0.0588472265689489,0.0706852595878679,0.0397125756961475,0.0192087531598744,0.0346257034685914,0.100962702208358,0.119265596588619,0.318817453638605,0.465393411565997,0.348558976111246
111,0,0.0256907954006547,0.0280790502622837,0.0315670050594334,0.034313199153212,0.0266886237486377,0.0098327500807654,0.0282777943092642,0.0655239320532653,0.0758711489624648,0.300122731695762,0.423194304435599,0.29505549465858
112,0,0.0397182363529674,0.0219273041117897,0.045061611425823,0.0447253069338638,0.00441859670867545,0.0025880708842957,0.022820709077647,0.0525204230030849,0.0562348474794241,0.226905399580601,0.312717526311181,0.215540292244027
113,0,0.0447357230203086,0.0179365373370988,0.0490719533229977,0.0959767945974472,0.0586946384485619,0.0291801168185624,0.152301672896552,0.172078796750432,0.1506348062615,0.369492129346042,0.41281877034699,0.266003621921941
114,0,0.0355937173468656,0.0144269600973424,0.0464254899673501,0.111446099187876,0.0858737509321192,0.0334718243422755,0.120696615646517,0.165449126188295,0.15736245186484,0.391143455448319,0.475309117509649,0.333631138202206
115,0,0.0387526577335472,0.00789607135850964,0.0265989465073063,0.10644638869499,0.0790864931720212,0.038035979360198,0.125345850164973,0.185045216105371,0.157790961554014,0.457746485281286,0.545295946340123,0.408883053397671
116,0,0.032165525860558,0.0102442892524577,0.00790301677175894,0.0658282770739659,0.0328949061484044,0.00484198064876905,0.0493243793472035,0.0699354639836588,0.0543407456395998,0.285534390735638,0.413564407411557,0.289621777393233
117,0,0.0064716181077554,0,0,0.00488557711398297,0,4.31937700508925e-05,0.011032071865841,0.00649481100559898,0.00520389178359988,0.204000557212882,0.319084291777226,0.217121673802876
118,0,0.00797474970633259,0.000494285877017011,0,0.000141779082899045,0,0,0.000960289877002008,0,0,0.126852719614437,0.237606397577678,0.164842673988713
119,0,0.0212860301665295,0.00457778471058796,0,0.0230562409756533,0.0101243332471838,0,0.00554654853659585,0.0187913382002959,0,0.109192549224238,0.227808376517818,0.122079279117031
120,0,0.0534945691077309,0.0142638817436322,0.0149471143490228,0.0402636685639264,0.0214225862354232,0,0.00482368211371298,0.0182181673426841,0,0.153200105318759,0.251349851551916,0.203867948594509
121,0,0.0537377665789661,0.0473434645659079,0,0.129558811248504,0.0789777224153202,0,0.0316342578494122,0.0537602500566074,0,0.137884445731936,0.239592962085743,0.0859858242427725
122,0,0.108927792771411,0.0515943478886432,0.058201832324897,0.164095251829441,0.0589496405714826,0,0.0248303336115247,0.0210392988600331,0.00149561663524725,0.172327780386457,0.214680723611828,0.0832578349008379
123,0,0.0617364138394587,0.0269028699231188,0.0332175934780664,0.165749875272544,0.0840430727516107,0.0221313478079216,0.0735865096706819,0.0715197651103441,0.0243990432764003,0.14278491082151,0.195728413923685,0.0809751516342584
124,0,0.0679928068949384,0.0595495138545939,0.0326535984514392,0.14798558834252,0.0730895035044581,0.0021204525530479,0.0335757761181154,0.0495684252593769,0.0145573484218873,0.105827172927311,0.152327969211264,0.0308175771514319
125,0,0.0827818489429906,0.0689914093113382,0.0360975637449728,0.0789266671915619,0.0111382066764303,0,0,0.00556910333821515,0,0.13128525855374,0.221227285798547,0.0445528267057212
126,0,0.060217679820463,0.0679604096372387,0.00304260419479492,0.0295525175500879,0.0075425940771924,0.000815048045508366,0.00947300669526264,0.0140473395359938,0.00326019218203346,0.0563743077841209,0.0790091155697818,0.00203762007505821
127,0,0.0491337197954104,0.0130096248435813,0.000946299972347852,0.0511576067249947,0.000990532790993153,0,0.000423035148533255,0.000322805454209295,0,0.0878016747350643,0.156026089246902,0.00321252601470948
129,0,0.0183447146759461,0.0518707113249005,0.0679786700450963,0.104106414703642,0.0704084964123435,0.0652887098807199,0.148478186876745,0.148453057344669,0.186329193862242,0.253850316492349,0.261984776233753,0.132194478735249
130,0,0.01075606508051,0.00875040415431863,0.00180969219688725,0.0132704119386915,0.0037525479069307,0.00656890666526774,0.04225120946702,0.0384468891139492,0.0466636577544675,0.0818519059803827,0.081749401953463,0.0451951714587706
131,0,0.0437207497910161,0.0495570727281519,0.0625830079667936,0.145469238987672,0.0839749748564703,0.0541312279534453,0.252110322816106,0.246347469112631,0.216149967995783,0.46064982677076,0.47663192356583,0.246291119448933
132,0,0.019211851525405,0.0443331973877112,0.0478361167716312,0.092859381255227,0.0533619760077253,0.0441895958371354,0.133363502110827,0.160097367661696,0.191999393254905,0.348438494344414,0.377857190859357,0.229510060271119
133,0,0.0330825755921967,0.0475576020590065,0.0820253571780616,0.122656045587293,0.0708438874513694,0.0435885190792051,0.193350581845897,0.179980037021669,0.168215017308663,0.465546389194579,0.512461186125382,0.360624717780585
134,0,0.0252715066815557,0.00319128061537905,0.016058660509341,0.0568595258321749,0.0107645449368046,0.00650665324091127,0.0889653852260525,0.0943377404179148,0.0976729453567309,0.198166353560197,0.163071363059552,0.0577263525153987
135,0,0.0270489962923127,0.0260231969758245,0.055880330057704,0.0409349282751175,0.0175806796312884,0.0105665896378163,0.0350274440395573,0.0630594010925438,0.0555693998455806,0.177660866843073,0.26594456693199,0.176766199285377
136,0,0.0709004205705551,0.0336897059532154,0.0819334159659807,0.17434023855955,0.0220895909970293,0.000367462472140668,0.0230285166361297,0.0215378182725874,0.0241417632176976,0.126622819600262,0.124705440663922,0.0326032449721725
137,0,0.0155045761937948,0.0451769714419069,0.0803009283231124,0.0607093574061705,0.0313927156265148,0.0407633993908083,0.057243242845427,0.0256024195891571,0.0893677741424291,0.0439520394645599,0.0397840158445031,0.0253743985176988
138,0,0.0615926500105408,0.0364226896078332,0.0959553771865133,0.0864420970519864,0.0880368061182111,0.049351588592199,0.218268126453324,0.122281544445781,0.159094958976062,0.172643032159052,0.201521676136893,0.0202832567619765
139,0,0.041335878392845,0.03739338703067,0.0244938978195551,0.089593664110115,0.0268254975521992,0,0.0269152137522815,0.0441055932013215,0.0113340183105236,0.144200214376768,0.205670822663607,0.0656917684534501
140,0,0.0593776704693613,0.0199468073210628,0.0299414814668391,0.126416841653725,0.0555976236030053,0.00354236442334997,0.0308478177702978,0.0445625617996272,0.00682552849604331,0.18232374972859,0.230131138210336,0.117534403570339
141,0,0.00931259039983651,0.0266978010688731,0.113319081534167,0.071741444111498,0.0357192986302271,0.011518395010462,0.0726826148095439,0.039750406309197,0.0612464991265077,0.124783651178356,0.302793784931591,0.238210059679882
143,0,0.0155769517526907,0.0379745250049538,0.14538363089647,0.0942368592842508,0.0780940057863527,0.0238669722227761,0.0811326466550182,0.0311563397044919,0.0255909747922517,0.0474516995238383,0.186993298741127,0.134661672538338
144,0,0.00284490863392044,0.0187944244612652,0.0743524612743913,0.0255459083881601,0.0306376266840319,0.0358019027851991,0.0656508643725953,0.0735812586861528,0.0863162000362363,0.158835734328474,0.305600655299964,0.349447729428031
145,0,0.0131021730354333,0.0510238763512489,0.114217022308144,0.0758649372677497,0.0781051988395125,0.0534447319364889,0.0548203982386928,0.0355326742160725,0.0393525505979728,0.0577349958423493,0.19660099654671,0.226578356958405
