rgn_id,year,pcgdp
1,2005,39721.037837359996
1,2006,40283.3263166282
1,2007,41342.4321732929
1,2008,41301.886225625305
1,2009,41040.997171686904
1,2010,41249.0464753567
1,2011,41763.3303905895
1,2012,42565.762787928354
1,2013,43132.854043875355
1,2014,43792.990721024806
1,2015,44294.8035887816
1,2016,44868.189523768146
1,2017,45308.543708167505
1,2018,45945.5883439961
1,2019,46209.7418180048
1,2020,45160.3552657772
1,2021,46304.972692566895
2,2005,39721.037837359996
2,2006,40283.3263166282
2,2007,41342.4321732929
2,2008,41301.886225625305
2,2009,41040.997171686904
2,2010,41249.0464753567
2,2011,41763.3303905895
2,2012,42565.762787928354
2,2013,43132.854043875355
2,2014,43792.990721024806
2,2015,44294.8035887816
2,2016,44868.189523768146
2,2017,45308.543708167505
2,2018,45945.5883439961
2,2019,46209.7418180048
2,2020,45160.3552657772
2,2021,46304.972692566895
3,2005,39721.037837359996
3,2006,40283.3263166282
3,2007,41342.4321732929
3,2008,41301.886225625305
3,2009,41040.997171686904
3,2010,41249.0464753567
3,2011,41763.3303905895
3,2012,42565.762787928354
3,2013,43132.854043875355
3,2014,43792.990721024806
3,2015,44294.8035887816
3,2016,44868.189523768146
3,2017,45308.543708167505
3,2018,45945.5883439961
3,2019,46209.7418180048
3,2020,45160.3552657772
3,2021,46304.972692566895
4,2005,39721.037837359996
4,2006,40283.3263166282
4,2007,41342.4321732929
4,2008,41301.886225625305
4,2009,41040.997171686904
4,2010,41249.0464753567
4,2011,41763.3303905895
4,2012,42565.762787928354
4,2013,43132.854043875355
4,2014,43792.990721024806
4,2015,44294.8035887816
4,2016,44868.189523768146
4,2017,45308.543708167505
4,2018,45945.5883439961
4,2019,46209.7418180048
4,2020,45160.3552657772
4,2021,46304.972692566895
5,2005,31100
5,2006,31100
5,2007,31100
5,2008,31100
5,2009,31100
5,2010,31100
5,2011,31100
5,2012,31100
5,2013,31100
5,2014,31100
5,2015,31100
5,2016,31100
5,2017,31100
5,2018,31100
5,2019,31100
5,2020,31100
5,2021,31100
6,2005,2835.58342186834
6,2006,3002.49522583341
6,2007,3017.15084108818
6,2008,3111.95610099224
6,2009,3129.2658104312
6,2010,3088.60459284554
6,2011,3100.9530117757
6,2012,3046.31666174584
6,2013,2975.53741982024
6,2014,2984.24348488791
6,2015,2915.34717000485
6,2016,2973.10732379987
6,2017,3081.46177749704
6,2018,3093.08671827354
6,2019,3116.59461848169
6,2020,2878.47533473001
6,2021,2826.47349306693
7,2005,2122.46472875919
7,2006,2174.24593024319
7,2007,2219.85774952132
7,2008,2296.32038219277
7,2009,2301.30315830796
7,2010,2439.54312310364
7,2011,2550.80267546991
7,2012,2530.40514652271
7,2013,2594.11552751698
7,2014,2551.02850965045
7,2015,2518.3124657979
7,2016,2596.03578413968
7,2017,2663.49200433859
7,2018,2697.16405155799
7,2019,2660.51489245052
7,2020,2482.37494557599
7,2021,2417.72497999841
8,2005,15418.3769361425
8,2006,15543.6073381938
8,2007,16177.2550761463
8,2008,15609.3421001608
8,2009,14913.8382785274
8,2010,15225.7741560532
8,2011,16431.9506421269
8,2012,16813.8433157196
8,2013,16273.8363993379
8,2014,17276.4978915309
8,2015,18536.9143977512
8,2016,18466.056179314
8,2017,17768.4110462887
8,2018,17648.2803672742
8,2019,17227.0627136281
8,2020,15471.3795441895
8,2021,17821.498137208284
9,2005,3585.69930634809
9,2006,3608.66746267044
9,2007,3574.01669881855
9,2008,3518.01651679406
9,2009,3576.43522679846
9,2010,3659.1953346401
9,2011,3756.45341295633
9,2012,3649.00748317953
9,2013,3467.74638576669
9,2014,3339.79815713411
9,2015,3447.88586779613
9,2016,3436.9733379093
9,2017,3489.70759429143
9,2018,3460.4896958511
9,2019,3465.11998103907
9,2020,3368.13793727079
9,2021,3226.14303212251
10,2005,5437.74032719747
10,2006,5960.23817027839
10,2007,4589.025372107
10,2008,5589.50721942669
10,2009,6057.79035545709
10,2010,6687.83928742141
10,2011,7312.78595397566
10,2012,8089.95310764168
10,2013,10491.9409761443
10,2014,13174.3251473707
10,2015,13550.3205319435
10,2016,13900.2691383871
10,2017,12973.8201784052
10,2018,13634.7086491353
10,2019,13525.7728498204
10,2020,13592.8450748719
10,2021,13747.2506938544
11,2005,3451.66720360766
11,2006,3408.22351508624
11,2007,3500.68305550384
11,2008,3277.33806466608
11,2009,3376.35560359947
11,2010,3594.73915546865
11,2011,3562.42545725951
11,2012,3469.12192546507
11,2013,3594.50318362585
11,2014,3544.77780638847
11,2015,3585.62190511419
11,2016,3615.15277952014
11,2017,3711.44609037284
11,2018,3820.49524224507
11,2019,4048.0887145386
11,2020,3931.77141922783
11,2021,3806.21355718568
12,2005,10468.931688851548
12,2006,10565.663762078924
12,2007,10451.395343475702
12,2008,10461.982069020496
12,2009,10445.819163320053
12,2010,10643.021398200375
12,2011,10959.06061557795
12,2012,11130.012167872734
12,2013,11439.877441830162
12,2014,12016.144298467872
12,2015,12341.217685327809
12,2016,12384.062174793722
12,2017,12132.383054633181
12,2018,12248.709072445663
12,2019,12191.78092124219
12,2020,11867.515549600834
12,2021,12243.465102246046
13,2005,32781.8592334739
