name,year,assess_year,code,category
12419,2021,2020,NT,Near Threatened
12419,2015,2014,NT,Near Threatened
12419,2008,2008,NT,Near Threatened
12419,2004,2004,NT,Near Threatened
12419,2000,2000,VU,Vulnerable
12419,1996,1996,LR/lc,Lower Risk/least concern
