name,count,code,country,presence,origin,distribution_code
13247,15,AR,Argentina,Extant,Native,Native
13247,15,AU,Australia,Extant,Native,Native
13247,15,BR,Brazil,Extant,Native,Native
13247,15,CL,Chile,Extant,Native,Native
13247,15,FK,Falkland Islands (Malvinas),Extant,Native,Native
13247,15,GS,South Georgia and the South Sandwich Islands,Extant,Native,Native
13247,15,HM,Heard Island and McDonald Islands,Extant,Native,Native
13247,15,MV,Maldives,Extant,Native,Native
13247,15,NA,Namibia,Extant,Native,Native
13247,15,NL,Netherlands,Extant,Vagrant,Vagrant
13247,15,NZ,New Zealand,Extant,Native,Native
13247,15,PE,Peru,Extant,Native,Native
13247,15,TF,French Southern Territories,Extant,Native,Native
13247,15,UY,Uruguay,Extant,Native,Native
13247,15,ZA,South Africa,Extant,Native,Native
