name,year,assess_year,code,category
3855,2019,2018,VU,Vulnerable
3855,2009,2005,VU,Vulnerable
3855,2000,2000,VU,Vulnerable
3855,1996,1996,VU,Vulnerable
3855,1994,1994,K,Insufficiently Known
3855,1990,1990,K,Insufficiently Known
