name,year,assess_year,code,category
2467,2018,2018,LC,Least Concern
2467,2012,2008,LC,Least Concern
2467,2008,2008,LC,Least Concern
2467,1996,1996,LR/cd,Lower Risk/conservation dependent
2467,1994,1994,V,Vulnerable
2467,1990,1990,V,Vulnerable
2467,1988,1988,E,Endangered
2467,1986,1986,E,Endangered
2467,1965,1965,NA,"""Very rare but believed to be stable or increasing"""
