name,count,code,country,presence,origin,distribution_code
15419,12,BD,Bangladesh,Extant,Native,Native
15419,12,BN,Brunei Darussalam,Extant,Native,Native
15419,12,ID,Indonesia,Extant,Native,Native
15419,12,IN,India,Extant,Native,Native
15419,12,KH,Cambodia,Extant,Native,Native
15419,12,LA,Lao People's Democratic Republic,Extant,Native,Native
15419,12,MM,Myanmar,Extant,Native,Native
15419,12,MY,Malaysia,Extant,Native,Native
15419,12,PH,Philippines,Extant,Native,Native
15419,12,SG,Singapore,Extant,Native,Native
15419,12,TH,Thailand,Extant,Native,Native
15419,12,VN,Viet Nam,Extant,Native,Native
