name,count,code,country,presence,origin,distribution_code
41714,44,AE,United Arab Emirates,Extant,Native,Native
41714,44,AU,Australia,Extant,Native,Native
41714,44,BD,Bangladesh,Extant,Native,Native
41714,44,BH,Bahrain,Extant,Native,Native
41714,44,BN,Brunei Darussalam,Extant,Native,Native
41714,44,CN,China,Extant,Native,Native
41714,44,DJ,Djibouti,Extant,Native,Native
41714,44,EG,Egypt,Extant,Native,Native
41714,44,ER,Eritrea,Extant,Native,Native
41714,44,ID,Indonesia,Extant,Native,Native
41714,44,IN,India,Extant,Native,Native
41714,44,IQ,Iraq,Extant,Native,Native
41714,44,IR,"Iran, Islamic Republic of",Extant,Native,Native
41714,44,JO,Jordan,Extant,Native,Native
41714,44,JP,Japan,Extant,Native,Native
41714,44,KE,Kenya,Extant,Native,Native
41714,44,KH,Cambodia,Extant,Native,Native
41714,44,KM,Comoros,Extant,Native,Native
41714,44,KW,Kuwait,Extant,Native,Native
41714,44,LK,Sri Lanka,Extant,Native,Native
41714,44,MG,Madagascar,Extant,Native,Native
41714,44,MM,Myanmar,Extant,Native,Native
41714,44,MU,Mauritius,Extant,Native,Native
41714,44,MV,Maldives,Extant,Native,Native
41714,44,MY,Malaysia,Extant,Native,Native
41714,44,MZ,Mozambique,Extant,Native,Native
41714,44,OM,Oman,Extant,Native,Native
41714,44,PG,Papua New Guinea,Extant,Native,Native
41714,44,PH,Philippines,Extant,Native,Native
41714,44,PK,Pakistan,Extant,Native,Native
41714,44,QA,Qatar,Extant,Native,Native
41714,44,SA,Saudi Arabia,Extant,Native,Native
41714,44,SB,Solomon Islands,Extant,Native,Native
41714,44,SC,Seychelles,Extant,Native,Native
41714,44,SD,Sudan,Extant,Native,Native
41714,44,SG,Singapore,Extant,Native,Native
41714,44,SO,Somalia,Extant,Native,Native
41714,44,TH,Thailand,Extant,Native,Native
41714,44,TL,Timor-Leste,Extant,Native,Native
41714,44,TW,"Taiwan, Province of China",Extant,Native,Native
41714,44,TZ,"Tanzania, United Republic of",Extant,Native,Native
41714,44,YE,Yemen,Extant,Native,Native
41714,44,YT,Mayotte,Extant,Native,Native
41714,44,ZA,South Africa,Extant,Native,Native
