name,count,code,country,presence,origin,distribution_code
61339,57,AS,American Samoa,Extant,Native,Native
61339,57,AU,Australia,Extant,Native,Native
61339,57,BN,Brunei Darussalam,Extant,Native,Native
61339,57,CC,Cocos (Keeling) Islands,Extant,Native,Native
61339,57,CK,Cook Islands,Extant,Native,Native
61339,57,CN,China,Extant,Native,Native
61339,57,DJ,Djibouti,Extant,Native,Native
61339,57,DT,Disputed Territory,Extant,Native,Native
61339,57,EG,Egypt,Extant,Native,Native
61339,57,ER,Eritrea,Extant,Native,Native
61339,57,FJ,Fiji,Extant,Native,Native
61339,57,FM,"Micronesia, Federated States of ",Extant,Native,Native
61339,57,GU,Guam,Extant,Native,Native
61339,57,ID,Indonesia,Extant,Native,Native
61339,57,IL,Israel,Extant,Native,Native
61339,57,IN,India,Extant,Native,Native
61339,57,IO,British Indian Ocean Territory,Extant,Native,Native
61339,57,JO,Jordan,Extant,Native,Native
61339,57,JP,Japan,Extant,Native,Native
61339,57,KE,Kenya,Extant,Native,Native
61339,57,KI,Kiribati,Extant,Native,Native
61339,57,KM,Comoros,Extant,Native,Native
61339,57,LK,Sri Lanka,Extant,Native,Native
61339,57,MG,Madagascar,Extant,Native,Native
61339,57,MH,Marshall Islands,Extant,Native,Native
61339,57,MP,Northern Mariana Islands,Extant,Native,Native
61339,57,MU,Mauritius,Extant,Native,Native
61339,57,MV,Maldives,Extant,Native,Native
61339,57,MY,Malaysia,Extant,Native,Native
61339,57,MZ,Mozambique,Extant,Native,Native
61339,57,NC,New Caledonia,Extant,Native,Native
61339,57,NR,Nauru,Extant,Native,Native
61339,57,NU,Niue,Extant,Native,Native
61339,57,PF,French Polynesia,Extant,Native,Native
61339,57,PG,Papua New Guinea,Extant,Native,Native
61339,57,PH,Philippines,Extant,Native,Native
61339,57,PN,Pitcairn,Extant,Native,Native
61339,57,PW,Palau,Extant,Native,Native
61339,57,SA,Saudi Arabia,Extant,Native,Native
61339,57,SB,Solomon Islands,Extant,Native,Native
61339,57,SC,Seychelles,Extant,Native,Native
61339,57,SD,Sudan,Extant,Native,Native
61339,57,SG,Singapore,Extant,Native,Native
61339,57,SO,Somalia,Extant,Native,Native
61339,57,TF,French Southern Territories,Extant,Native,Native
61339,57,TK,Tokelau,Extant,Native,Native
61339,57,TL,Timor-Leste,Extant,Native,Native
61339,57,TO,Tonga,Extant,Native,Native
61339,57,TV,Tuvalu,Extant,Native,Native
61339,57,TW,"Taiwan, Province of China",Extant,Native,Native
61339,57,TZ,"Tanzania, United Republic of",Extant,Native,Native
61339,57,UM,United States Minor Outlying Islands,Extant,Native,Native
61339,57,VU,Vanuatu,Extant,Native,Native
61339,57,WF,Wallis and Futuna,Extant,Native,Native
61339,57,WS,Samoa,Extant,Native,Native
61339,57,YE,Yemen,Extant,Native,Native
61339,57,YT,Mayotte,Extant,Native,Native
