name,count,code,country,presence,origin,distribution_code
19861,37,AD,Andorra,Extant,Native,Native
19861,37,AT,Austria,Extant,Native,Native
19861,37,BE,Belgium,Extant,Native,Native
19861,37,BY,Belarus,Extant,Native,Native
19861,37,CH,Switzerland,Extant,Native,Native
19861,37,CZ,Czechia,Extant,Native,Native
19861,37,DE,Germany,Extant,Native,Native
19861,37,DK,Denmark,Extant,Native,Native
19861,37,EE,Estonia,Extant,Native,Native
19861,37,ES,Spain,Extant,Native,Native
19861,37,FI,Finland,Extant,Native,Native
19861,37,FO,Faroe Islands,Extant,Native,Native
19861,37,FR,France,Extant,Native,Native
19861,37,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
19861,37,GG,Guernsey,Extant,Native,Native
19861,37,HR,Croatia,Extant,Native,Native
19861,37,HU,Hungary,Extant,Native,Native
19861,37,IE,Ireland,Extant,Native,Native
19861,37,IM,Isle of Man,Extant,Native,Native
19861,37,IS,Iceland,Extant,Native,Native
19861,37,IT,Italy,Extant,Introduced,Introduced
19861,37,JE,Jersey,Extant,Native,Native
19861,37,LI,Liechtenstein,Extant,Native,Native
19861,37,LT,Lithuania,Extant,Native,Native
19861,37,LU,Luxembourg,Extant,Native,Native
19861,37,LV,Latvia,Extant,Native,Native
19861,37,NL,Netherlands,Extant,Native,Native
19861,37,NO,Norway,Extant,Native,Native
19861,37,PL,Poland,Extant,Native,Native
19861,37,PT,Portugal,Extant,Native,Native
19861,37,RO,Romania,Extant,Native,Native
19861,37,RS,Serbia,Extant,Native,Native
19861,37,RU,Russian Federation,Extant,Native,Native
19861,37,SE,Sweden,Extant,Native,Native
19861,37,SI,Slovenia,Extant,Native,Native
19861,37,SK,Slovakia,Extant,Native,Native
19861,37,UA,Ukraine,Extant,Native,Native
