name,year,assess_year,code,category
39339,2022,2018,VU,Vulnerable
39339,2019,2018,VU,Vulnerable
39339,2009,2007,VU,Vulnerable
39339,2002,2002,DD,Data Deficient
39339,2000,2000,DD,Data Deficient
