name,year,assess_year,code,category
22692146,2016,2016,LC,Least Concern
22692146,2015,2012,LC,Least Concern
22692146,2012,2012,LC,Least Concern
22692146,2009,2009,LC,Least Concern
22692146,2008,2008,LC,Least Concern
22692146,2004,2004,LC,Least Concern
22692146,2000,2000,LR/lc,Lower Risk/least concern
22692146,1994,1994,LR/lc,Lower Risk/least concern
22692146,1988,1988,LR/lc,Lower Risk/least concern
