name,year,assess_year,code,category
22696495,2021,2021,EN,Endangered
22696495,2016,2016,EN,Endangered
22696495,2015,2013,EN,Endangered
22696495,2013,2013,EN,Endangered
22696495,2012,2012,EN,Endangered
22696495,2010,2010,VU,Vulnerable
22696495,2008,2008,EN,Endangered
22696495,2004,2004,EN,Endangered
22696495,2000,2000,LR/lc,Lower Risk/least concern
22696495,1994,1994,LR/lc,Lower Risk/least concern
22696495,1988,1988,NT,Near Threatened
