name,count,code,country,presence,origin,distribution_code
8099,8,CA,Canada,Extant,Native,Native
8099,8,CN,China,Extant,Native,Native
8099,8,JP,Japan,Extant,Native,Native
8099,8,KP,"Korea, Democratic People's Republic of",Possibly Extinct,Native,Possibly Extinct
8099,8,KR,"Korea, Republic of",Possibly Extinct,Native,Possibly Extinct
8099,8,MX,Mexico,Extant,Native,Native
8099,8,RU,Russian Federation,Extant,Native,Native
8099,8,US,United States of America,Extant,Native,Native
