name,year,assess_year,code,category
8005,2008,2008,CR,Critically Endangered
8005,1996,1996,CR,Critically Endangered
8005,1994,1994,E,Endangered
8005,1990,1990,E,Endangered
8005,1988,1988,E,Endangered
8005,1986,1986,E,Endangered
8005,1982,1982,E,Endangered
