name,count,code,country,presence,origin,distribution_code
40635,19,AU,Australia,Extant,Native,Native
40635,19,CN,China,Extant,Native,Native
40635,19,ID,Indonesia,Extant,Native,Native
40635,19,JP,Japan,Extant,Native,Native
40635,19,KE,Kenya,Extant,Native,Native
40635,19,KM,Comoros,Extant,Native,Native
40635,19,LK,Sri Lanka,Extant,Native,Native
40635,19,MG,Madagascar,Extant,Native,Native
40635,19,MM,Myanmar,Extant,Native,Native
40635,19,MV,Maldives,Extant,Native,Native
40635,19,MX,Mexico,Extant,Native,Native
40635,19,MY,Malaysia,Extant,Native,Native
40635,19,NC,New Caledonia,Extant,Native,Native
40635,19,PH,Philippines,Extant,Native,Native
40635,19,SO,Somalia,Extant,Native,Native
40635,19,TW,"Taiwan, Province of China",Extant,Native,Native
40635,19,US,United States of America,Extant,Native,Native
40635,19,YT,Mayotte,Extant,Native,Native
40635,19,ZA,South Africa,Extant,Native,Native
