"rgn_id","rgn_name","product","year","tonnes","usd","tonnes_orig","usd_orig"
115,"Dominican Republic","corals",2005,11.1818714769181,2.75,15,4
115,"Dominican Republic","corals",2006,20.4318714769181,33.5,37,123
115,"Dominican Republic","corals",2007,15.1818714769181,33,0,0
115,"Dominican Republic","corals",2008,16.8497933939944,36.75,15.3991735759778,20
115,"Dominican Republic","corals",2009,13.0997933939944,35.75,0,0
115,"Dominican Republic","corals",2010,4.59979339399445,42.75,3,151
115,"Dominican Republic","corals",2011,7.09979339399445,44.75,10,8
115,"Dominican Republic","corals",2012,3.25,39.75,0,0
115,"Dominican Republic","corals",2013,3.25,39.75,0,0
115,"Dominican Republic","corals",2014,2.5,2,0,0
115,"Dominican Republic","corals",2015,0,0,0,0
115,"Dominican Republic","corals",2016,0,0,0,0
115,"Dominican Republic","corals",2017,0,0,0,0
131,"Nicaragua","corals",2005,18,32,18,32
131,"Nicaragua","corals",2006,44,30,70,28
131,"Nicaragua","corals",2007,44.3333333333333,51.6666666666667,45,95
131,"Nicaragua","corals",2008,33.25,38.75,0,0
131,"Nicaragua","corals",2009,29.25,31.75,2,4
131,"Nicaragua","corals",2010,17.25,33,22,33
131,"Nicaragua","corals",2011,10.25,17.75,17,34
131,"Nicaragua","corals",2012,10.25,17.75,0,0
131,"Nicaragua","corals",2013,9.75,16.75,0,0
131,"Nicaragua","corals",2014,4.25,8.5,0,0
131,"Nicaragua","corals",2015,0.25,1.75,1,7
131,"Nicaragua","corals",2016,4.25,21.25,16,78
131,"Nicaragua","corals",2017,4.51842133664301,21.5,1.07368534657205,1
132,"Colombia","corals",1995,1,2,1,2
132,"Colombia","corals",1996,1,2.5,1,3
132,"Colombia","corals",1997,1.33333333333333,5.33333333333333,2,11
132,"Colombia","corals",1998,1.25,6.25,1,9
132,"Colombia","corals",1999,1.25,6.75,1,4
132,"Colombia","corals",2000,1,6.25,0,1
132,"Colombia","corals",2001,0.75,5.5,1,8
132,"Colombia","corals",2002,0.5,3.5,0,1
132,"Colombia","corals",2003,3.25,7.75,12,21
132,"Colombia","corals",2004,4,12.5,3,20
132,"Colombia","corals",2005,6,20.75,9,41
132,"Colombia","corals",2006,10.2989492296938,20.75,17.1957969187752,1
132,"Colombia","corals",2007,7.29894922969379,15.5,0,0
132,"Colombia","corals",2008,6.54894922969379,10.5,0,0
132,"Colombia","corals",2009,4.29894922969379,0.25,0,0
132,"Colombia","corals",2010,0,0,0,0
132,"Colombia","corals",2011,0,0,0,0
132,"Colombia","corals",2012,0,0,0,0
132,"Colombia","corals",2013,0,0,0,0
132,"Colombia","corals",2014,0,0,0,0
132,"Colombia","corals",2015,0,0,0,0
132,"Colombia","corals",2016,0,0,0,0
132,"Colombia","corals",2017,0,0,0,0
133,"Honduras","corals",1992,1024,221,1024,221
133,"Honduras","corals",1993,927,188.5,830,156
133,"Honduras","corals",1994,643,345.333333333333,75,659
133,"Honduras","corals",1995,532.25,681.5,200,1690
133,"Honduras","corals",1996,277.25,627.5,4,5
133,"Honduras","corals",1997,69.75,588.5,0,0
133,"Honduras","corals",1998,82.6239997644925,424,126.49599905797,1
133,"Honduras","corals",1999,33.3739997644925,3,3,6
133,"Honduras","corals",2000,32.3739997644925,1.75,0,0
133,"Honduras","corals",2001,32.3739997644925,1.75,0,0
133,"Honduras","corals",2002,0.75,1.5,0,0
133,"Honduras","corals",2003,0,0,0,0
133,"Honduras","corals",2004,0,0,0,0
133,"Honduras","corals",2005,0,0,0,0
133,"Honduras","corals",2006,0,0,0,0
133,"Honduras","corals",2007,0,0,0,0
133,"Honduras","corals",2008,0,0,0,0
133,"Honduras","corals",2009,0,0,0,0
133,"Honduras","corals",2010,0,0,0,0
133,"Honduras","corals",2011,0,0,0,0
133,"Honduras","corals",2012,0,0,0,0
133,"Honduras","corals",2013,0,0,0,0
133,"Honduras","corals",2014,0,0,0,0
133,"Honduras","corals",2015,0,0,0,0
133,"Honduras","corals",2016,0,0,0,0
133,"Honduras","corals",2017,0,0,0,0
134,"El Salvador","corals",1995,153.361022759254,4,153.361022759254,4
134,"El Salvador","corals",1996,76.6805113796272,2,0,0
134,"El Salvador","corals",1997,51.1203409197515,1.33333333333333,0,0
134,"El Salvador","corals",1998,38.3402556898136,1,0,0
134,"El Salvador","corals",1999,29.6759851479801,1.5,118.70394059192,6
134,"El Salvador","corals",2000,29.6759851479801,1.5,0,0
134,"El Salvador","corals",2001,54.7775538928827,2,100.40627497961,2
134,"El Salvador","corals",2002,77.6403706626779,2.25,91.451267079181,1
134,"El Salvador","corals",2003,68.6369065358194,1,82.6900840844864,1
134,"El Salvador","corals",2004,68.6369065358194,1,0,0
134,"El Salvador","corals",2005,59.8272673146894,0.75,65.1677180950901,1
134,"El Salvador","corals",2006,36.9644505448941,0.5,0,0
134,"El Salvador","corals",2007,271.541929523773,92.25,1021,368
134,"El Salvador","corals",2008,331.541929523773,113.75,240,86
134,"El Salvador","corals",2009,322.780746529075,113.75,30.122986116301,1
134,"El Salvador","corals",2010,322.780746529075,113.75,0,0
134,"El Salvador","corals",2011,67.5307465290753,21.75,0,0
134,"El Salvador","corals",2012,7.53074652907526,0.25,0,0
134,"El Salvador","corals",2013,0,0,0,0
134,"El Salvador","corals",2014,0,0,0,0
134,"El Salvador","corals",2015,0,0,0,0
134,"El Salvador","corals",2016,0,0,0,0
134,"El Salvador","corals",2017,0,0,0,0
135,"Mexico","corals",2002,44,18,44,18
135,"Mexico","corals",2003,31.5,10.5,19,3
135,"Mexico","corals",2004,21,7,0,0
135,"Mexico","corals",2005,22.75,19.25,28,56
135,"Mexico","corals",2006,14.25,25.5,10,43
135,"Mexico","corals",2007,18.5,28.75,36,16
135,"Mexico","corals",2008,18.75,29,1,1
135,"Mexico","corals",2009,11.75,15,0,0
135,"Mexico","corals",2010,9.25,4.25,0,0
135,"Mexico","corals",2011,0.25,0.25,0,0
135,"Mexico","corals",2012,0,0,0,0
135,"Mexico","corals",2013,0,0,0,0
135,"Mexico","corals",2014,0,0,0,0
135,"Mexico","corals",2015,0,0,0,0
135,"Mexico","corals",2016,0,0,0,0
135,"Mexico","corals",2017,0,0,0,0
137,"Ecuador","corals",1994,45,23,45,23
137,"Ecuador","corals",1995,38,26.5,31,30
137,"Ecuador","corals",1996,48.6666666666667,33.3333333333333,70,47
137,"Ecuador","corals",1997,46.75,34.5,41,38
137,"Ecuador","corals",1998,37,32.5,6,15
137,"Ecuador","corals",1999,31.75,30.75,10,23
137,"Ecuador","corals",2000,14.75,20,2,4
137,"Ecuador","corals",2001,5.75,13.75,5,13
137,"Ecuador","corals",2002,4.5,10.75,1,3
137,"Ecuador","corals",2003,2.25,5.25,1,1
137,"Ecuador","corals",2004,3.5,9,7,19
137,"Ecuador","corals",2005,2.25,5.75,0,0
137,"Ecuador","corals",2006,6.63304079108093,5.5,18.5321631643237,2
137,"Ecuador","corals",2007,86.8830407910809,70,322,259
137,"Ecuador","corals",2008,86.1330407910809,67.75,4,10
137,"Ecuador","corals",2009,86.1330407910809,67.75,0,0
137,"Ecuador","corals",2010,81.5,67.25,0,0
137,"Ecuador","corals",2011,1,2.5,0,0
137,"Ecuador","corals",2012,0,0,0,0
137,"Ecuador","corals",2013,0,0,0,0
137,"Ecuador","corals",2014,0,0,0,0
137,"Ecuador","corals",2015,0,0,0,0
137,"Ecuador","corals",2016,0,0,0,0
137,"Ecuador","corals",2017,0,0,0,0
138,"Peru","corals",1997,4,9,4,9
138,"Peru","corals",1998,6,10.5,8,12
138,"Peru","corals",1999,9,10.3333333333333,15,10
138,"Peru","corals",2000,8.25,11.75,6,16
138,"Peru","corals",2001,18.75,14.5,46,20
138,"Peru","corals",2002,25.25,14.25,34,11
138,"Peru","corals",2003,22.25,13,3,5
138,"Peru","corals",2004,22.1812045445058,9.5,5.72481817802327,2
138,"Peru","corals",2005,11.9312045445058,5.75,5,5
138,"Peru","corals",2006,4.18120454450582,4.75,3,7
138,"Peru","corals",2007,4.93120454450582,5.5,6,8
138,"Peru","corals",2008,7.5,11.25,16,25
138,"Peru","corals",2009,9,12.5,11,10
138,"Peru","corals",2010,8.5,13,1,9
138,"Peru","corals",2011,19.25,42.75,49,127
138,"Peru","corals",2012,30.75,71.75,62,141
138,"Peru","corals",2013,44.25,125,65,223
138,"Peru","corals",2014,47.25,131.5,13,35
138,"Peru","corals",2015,38.5,106.5,14,27
138,"Peru","corals",2016,24.7744618238171,72.5,7.09784729526823,5
138,"Peru","corals",2017,11.7744618238171,22,13,21
139,"Venezuela","corals",1994,1,8,1,8
139,"Venezuela","corals",1995,14.5,28,28,48
139,"Venezuela","corals",1996,9.66666666666667,18.6666666666667,0,0
139,"Venezuela","corals",1997,7.25,14,0,0
139,"Venezuela","corals",1998,7,12,0,0
139,"Venezuela","corals",1999,1.75,57.5,7,230
139,"Venezuela","corals",2000,2.5,61,3,14
139,"Venezuela","corals",2001,6.75,69.25,17,33
139,"Venezuela","corals",2002,10.25,77.25,14,32
139,"Venezuela","corals",2003,8.5,19.75,0,0
139,"Venezuela","corals",2004,7.75,16.25,0,0
139,"Venezuela","corals",2005,3.5,8,0,0
139,"Venezuela","corals",2006,0,0,0,0
139,"Venezuela","corals",2007,0,0,0,0
139,"Venezuela","corals",2008,0,0,0,0
139,"Venezuela","corals",2009,0,0,0,0
139,"Venezuela","corals",2010,0,0,0,0
139,"Venezuela","corals",2011,0,0,0,0
139,"Venezuela","corals",2012,0,0,0,0
139,"Venezuela","corals",2013,134.5,9.25,538,37
139,"Venezuela","corals",2014,295.5,22.25,644,52
139,"Venezuela","corals",2015,648.5,42.5,1412,81
139,"Venezuela","corals",2016,872,107.5,894,260
139,"Venezuela","corals",2017,1032.5,192.5,1180,377
143,"Iceland","corals",1998,17,14,17,14
143,"Iceland","corals",1999,8.5,7,0,0
143,"Iceland","corals",2000,216.590689130283,5,632.772067390848,1
143,"Iceland","corals",2001,162.443016847712,3.75,0,0
143,"Iceland","corals",2002,158.443016847712,5.75,1,22
143,"Iceland","corals",2003,162.193016847712,88,15,329
143,"Iceland","corals",2004,4.75,102.5,3,59
143,"Iceland","corals",2005,14.5,236.75,39,537
143,"Iceland","corals",2006,16.5,284.25,9,212
143,"Iceland","corals",2007,13.5,236.5,3,138
143,"Iceland","corals",2008,12.75,221.75,0,0
143,"Iceland","corals",2009,3,87.5,0,0
143,"Iceland","corals",2010,0.75,34.5,0,0
143,"Iceland","corals",2011,0,0,0,0
143,"Iceland","corals",2012,0,0,0,0
143,"Iceland","corals",2013,0,0,0,0
143,"Iceland","corals",2014,0,0,0,0
143,"Iceland","corals",2015,0,0,0,0
143,"Iceland","corals",2016,0,0,0,0
143,"Iceland","corals",2017,0,0,0,0
147,"French Polynesia","corals",2014,22.4319291990723,27,22.4319291990723,27
147,"French Polynesia","corals",2015,12.2159645995362,22.5,2,18
147,"French Polynesia","corals",2016,220.143976399691,152,636,411
147,"French Polynesia","corals",2017,385.107982299768,259.25,880,581
155,"Tonga","corals",2000,0,1,0,1
155,"Tonga","corals",2001,0,0.5,0,0
155,"Tonga","corals",2002,6.66666666666667,17.3333333333333,20,51
155,"Tonga","corals",2003,5,13,0,0
155,"Tonga","corals",2004,5,12.75,0,0
155,"Tonga","corals",2005,5,12.75,0,0
155,"Tonga","corals",2006,0,0,0,0
155,"Tonga","corals",2007,0,0,0,0
155,"Tonga","corals",2008,21.25,87.5,85,350
155,"Tonga","corals",2009,28.75,116.25,30,115
155,"Tonga","corals",2010,40.25,144.25,46,112
155,"Tonga","corals",2011,44,158.25,15,56
155,"Tonga","corals",2012,31.75,85.25,36,58
155,"Tonga","corals",2013,41.75,93.25,70,147
155,"Tonga","corals",2014,46.25,86.5,64,85
155,"Tonga","corals",2015,42.5,72.5,0,0
155,"Tonga","corals",2016,41,63.5,30,22
155,"Tonga","corals",2017,26,28,10,5
162,"New Zealand","corals",1990,660.949063816934,860,660.949063816934,860
162,"New Zealand","corals",1991,670.776233475215,1006,680.603403133497,1152
162,"New Zealand","corals",1992,658.719566656673,974.333333333333,634.606233019589,911
162,"New Zealand","corals",1993,641.530668018989,901,589.963972105936,681
162,"New Zealand","corals",1994,628.236079056656,925.5,607.770707967604,958
162,"New Zealand","corals",1995,593.293736281182,774.25,540.834032031598,547
162,"New Zealand","corals",1996,562.477707888298,656.5,511.342119448054,440
162,"New Zealand","corals",1997,545.02601115246,647.25,520.157185162585,644
162,"New Zealand","corals",1998,509.375420385944,490.25,465.16834490154,330
162,"New Zealand","corals",1999,425.666912378045,477.75,206,497
162,"New Zealand","corals",2000,361.331382516031,475,254,429
162,"New Zealand","corals",2001,283.792086225385,417.25,210,413
162,"New Zealand","corals",2002,280,559.5,450,899
162,"New Zealand","corals",2003,339,656,442,883
162,"New Zealand","corals",2004,394.25,1022.25,475,1894
162,"New Zealand","corals",2005,439.25,1386,390,1868
162,"New Zealand","corals",2006,402,1552,301,1563
162,"New Zealand","corals",2007,399,1866.5,430,2141
162,"New Zealand","corals",2008,347.75,1785,270,1568
162,"New Zealand","corals",2009,300.25,1618.5,200,1202
162,"New Zealand","corals",2010,298.5,1698.25,294,1882
162,"New Zealand","corals",2011,255.5,1502.5,258,1358
162,"New Zealand","corals",2012,245.75,1433,231,1290
162,"New Zealand","corals",2013,249.75,1423.75,216,1165
162,"New Zealand","corals",2014,233.25,1180.75,228,910
162,"New Zealand","corals",2015,217,1042,193,803
162,"New Zealand","corals",2016,231.25,1023.25,288,1215
162,"New Zealand","corals",2017,239,1000.75,247,1075
163,"United States","corals",1990,25647,56198,25647,56198
163,"United States","corals",1991,24486,59398,23325,62598
163,"United States","corals",1992,24157,51209.3333333333,23499,34832
163,"United States","corals",1993,24492.5,46301.75,25499,31579
163,"United States","corals",1994,24045.75,40860.5,23860,34433
163,"United States","corals",1995,24597,36982,25530,47084
163,"United States","corals",1996,23509.75,37912.75,19150,38555
163,"United States","corals",1997,22107.25,33845,19889,15308
163,"United States","corals",1998,21197.5,27030.75,20221,7176
163,"United States","corals",1999,19934,17139.5,20476,7519
163,"United States","corals",2000,21098.75,10232,23809,10925
163,"United States","corals",2001,22956,9176.75,27318,11087
163,"United States","corals",2002,24650,9065.5,26997,6731
163,"United States","corals",2003,23783,9573,17008,9549
163,"United States","corals",2004,20990.5,8806.5,12639,7859
163,"United States","corals",2005,17540.25,8989.25,13517,11818
163,"United States","corals",2006,13793,9654,12008,9390
163,"United States","corals",2007,12313.75,9923,11091,10625
163,"United States","corals",2008,11062.75,10463.25,7635,10020
163,"United States","corals",2009,9454.75,9812.75,7085,9216
163,"United States","corals",2010,8303,10721.5,7401,13025
163,"United States","corals",2011,7759.75,11880.75,8918,15262
163,"United States","corals",2012,7751.5,11621.5,7602,8983
163,"United States","corals",2013,7399.5,9977.75,5677,2641
163,"United States","corals",2014,7036.75,7521.25,5950,3199
163,"United States","corals",2015,6251.75,4404.25,5778,2794
163,"United States","corals",2016,5712.5,2911.75,5445,3013
163,"United States","corals",2017,5611.25,3023,5272,3086
166,"Jamaica","corals",1991,18,7,18,7
166,"Jamaica","corals",1992,10.5,13.5,3,20
166,"Jamaica","corals",1993,8,14.3333333333333,3,16
166,"Jamaica","corals",1994,6,10.75,0,0
166,"Jamaica","corals",1995,1.5,9,0,0
166,"Jamaica","corals",1996,40.5,14.5,159,42
166,"Jamaica","corals",1997,40,11.5,1,4
166,"Jamaica","corals",1998,40,11.5,0,0
166,"Jamaica","corals",1999,40,11.5,0,0
166,"Jamaica","corals",2000,0.25,1,0,0
166,"Jamaica","corals",2001,0,0,0,0
166,"Jamaica","corals",2002,0,0,0,0
166,"Jamaica","corals",2003,0,0,0,0
166,"Jamaica","corals",2004,0,0,0,0
166,"Jamaica","corals",2005,0,0,0,0
166,"Jamaica","corals",2006,0,0,0,0
166,"Jamaica","corals",2007,0,0,0,0
166,"Jamaica","corals",2008,0,0,0,0
166,"Jamaica","corals",2009,0,0,0,0
166,"Jamaica","corals",2010,0,0,0,0
166,"Jamaica","corals",2011,0,0,0,0
166,"Jamaica","corals",2012,0,0,0,0
166,"Jamaica","corals",2013,0,0,0,0
166,"Jamaica","corals",2014,0,0,0,0
166,"Jamaica","corals",2015,0.47050531628048,0.25,1.88202126512192,1
166,"Jamaica","corals",2016,0.975230527528566,0.75,2.01890084499234,2
166,"Jamaica","corals",2017,1.47995573877665,1.25,2.01890084499234,2
171,"Brazil","corals",1994,7,12,7,12
171,"Brazil","corals",1995,12,9.5,17,7
171,"Brazil","corals",1996,22.6666666666667,11,44,14
171,"Brazil","corals",1997,25.25,11.25,33,12
171,"Brazil","corals",1998,24.75,9.75,5,6
171,"Brazil","corals",1999,20.5,8.25,0,1
171,"Brazil","corals",2000,9.75,5,1,1
171,"Brazil","corals",2001,1.75,2.5,1,2
171,"Brazil","corals",2002,2.75,1.75,9,3
171,"Brazil","corals",2003,131,10,513,34
171,"Brazil","corals",2004,258.25,33.25,510,94
171,"Brazil","corals",2005,266.75,46.5,35,55
171,"Brazil","corals",2006,268.5,61.75,16,64
171,"Brazil","corals",2007,143,66.75,11,54
171,"Brazil","corals",2008,16.25,55,3,47
171,"Brazil","corals",2009,7.75,48.5,1,29
171,"Brazil","corals",2010,4,33.25,1,3
171,"Brazil","corals",2011,1.5,21.75,1,8
171,"Brazil","corals",2012,1.25,14,2,16
171,"Brazil","corals",2013,3.75,23.75,11,68
171,"Brazil","corals",2014,3.5,24.25,0,5
171,"Brazil","corals",2015,3.25,23.25,0,4
171,"Brazil","corals",2016,2.75,19.5,0,1
171,"Brazil","corals",2017,0,3.25,0,3
179,"France","corals",1976,25,1544,25,1544
179,"France","corals",1977,15,1675.5,5,1807
179,"France","corals",1978,35.3333333333333,2132.33333333333,76,3046
179,"France","corals",1979,36.75,2584,41,3939
179,"France","corals",1980,33.5,2723.75,12,2103
179,"France","corals",1981,40.75,2375.25,34,413
179,"France","corals",1982,22.5,1726.75,3,452
179,"France","corals",1983,13,894,3,608
179,"France","corals",1984,11.5,584.25,6,864
179,"France","corals",1985,4.5,652.5,6,686
179,"France","corals",1986,5.75,875.25,8,1343
179,"France","corals",1987,5.75,889.5,3,665
179,"France","corals",1988,7.25,981.75,12,1233
179,"France","corals",1989,12.5,982.75,27,690
179,"France","corals",1990,10.5,647,0,0
179,"France","corals",1991,9.75,480.75,0,0
179,"France","corals",1992,6.75,172.5,0,0
179,"France","corals",1993,0,0,0,0
179,"France","corals",1994,0,0,0,0
179,"France","corals",1995,0,0,0,0
179,"France","corals",1996,0,0,0,0
179,"France","corals",1997,0,0,0,0
179,"France","corals",1998,0,0,0,0
179,"France","corals",1999,0,0,0,0
179,"France","corals",2000,0,0,0,0
179,"France","corals",2001,0,0,0,0
179,"France","corals",2002,0,0,0,0
179,"France","corals",2003,0,0,0,0
179,"France","corals",2004,0,0,0,0
179,"France","corals",2005,0,0,0,0
179,"France","corals",2006,0,0,0,0
179,"France","corals",2007,0,0,0,0
179,"France","corals",2008,0,0,0,0
179,"France","corals",2009,0,0,0,0
179,"France","corals",2010,0,0,0,0
179,"France","corals",2011,0,0,0,0
179,"France","corals",2012,0,0,0,0
179,"France","corals",2013,0,0,0,0
179,"France","corals",2014,0,0,0,0
179,"France","corals",2015,0,0,0,0
179,"France","corals",2016,0,0,0,0
179,"France","corals",2017,0,0,0,0
182,"Spain","corals",1981,620.247089396974,1099,620.247089396974,1099
182,"Spain","corals",1982,477.622187136583,841.5,334.997284876193,584
182,"Spain","corals",1983,566.281232228931,1002.33333333333,743.599322413628,1324
182,"Spain","corals",1984,679.589064539151,1207.75,1019.51256146981,1824
182,"Spain","corals",1985,686.392834175543,1221,647.462167942542,1152
182,"Spain","corals",1986,784.696587764632,1399.75,728.212299232549,1299
182,"Spain","corals",1987,775.052475089286,1383.25,705.022871712241,1258
182,"Spain","corals",1988,520.174334721833,927.25,0,0
182,"Spain","corals",1989,358.308792736198,639.25,0,0
182,"Spain","corals",1990,176.25571792806,314.5,0,0
182,"Spain","corals",1991,0,0,0,0
182,"Spain","corals",1992,0,0,0,0
182,"Spain","corals",1993,0,0,0,0
182,"Spain","corals",1994,0,0,0,0
182,"Spain","corals",1995,0,0,0,0
182,"Spain","corals",1996,0,0,0,0
182,"Spain","corals",1997,0,0,0,0
182,"Spain","corals",1998,0,0,0,0
182,"Spain","corals",1999,0,0,0,0
182,"Spain","corals",2000,0,0,0,0
182,"Spain","corals",2001,0,0,0,0
182,"Spain","corals",2002,0,0,0,0
182,"Spain","corals",2003,0,0,0,0
182,"Spain","corals",2004,0,0,0,0
182,"Spain","corals",2005,0,0,0,0
182,"Spain","corals",2006,0,0,0,0
182,"Spain","corals",2007,0,0,0,0
182,"Spain","corals",2008,0,0,0,0
182,"Spain","corals",2009,0,0,0,0
182,"Spain","corals",2010,0,0,0,0
182,"Spain","corals",2011,0,0,0,0
182,"Spain","corals",2012,0,0,0,0
182,"Spain","corals",2013,0,0,0,0
182,"Spain","corals",2014,0,0,0,0
182,"Spain","corals",2015,0,0,0,0
182,"Spain","corals",2016,0,0,0,0
182,"Spain","corals",2017,0,0,0,0
186,"Montenegro","corals",1996,145,146,145,146
186,"Montenegro","corals",1997,184,160,223,174
186,"Montenegro","corals",1998,129.666666666667,115,21,25
186,"Montenegro","corals",1999,129.25,123,128,147
186,"Montenegro","corals",2000,93,86.5,0,0
186,"Montenegro","corals",2001,66.75,61.5,118,74
186,"Montenegro","corals",2002,61.5,55.25,0,0
186,"Montenegro","corals",2003,33.25,24.75,15,25
186,"Montenegro","corals",2004,33.25,24.75,0,0
186,"Montenegro","corals",2005,3.75,6.25,0,0
186,"Montenegro","corals",2006,3.75,6.25,0,0
186,"Montenegro","corals",2007,0,0,0,0
186,"Montenegro","corals",2008,0,0,0,0
186,"Montenegro","corals",2009,0,0,0,0
186,"Montenegro","corals",2010,0,0,0,0
186,"Montenegro","corals",2011,0,0,0,0
186,"Montenegro","corals",2012,0,0,0,0
186,"Montenegro","corals",2013,0,0,0,0
186,"Montenegro","corals",2014,0,0,0,0
186,"Montenegro","corals",2015,0,0,0,0
186,"Montenegro","corals",2016,0,0,0,0
186,"Montenegro","corals",2017,0,0,0,0
187,"Croatia","corals",1994,1,55,1,55
187,"Croatia","corals",1995,1,28,1,1
187,"Croatia","corals",1996,1,32.6666666666667,1,42
187,"Croatia","corals",1997,1,34,1,38
187,"Croatia","corals",1998,1.25,28.25,2,32
187,"Croatia","corals",1999,9.13835899512372,41.25,32.5534359804949,53
187,"Croatia","corals",2000,8.88835899512372,30.75,0,0
187,"Croatia","corals",2001,8.63835899512372,21.25,0,0
187,"Croatia","corals",2002,8.13835899512372,13.25,0,0
187,"Croatia","corals",2003,0,0,0,0
187,"Croatia","corals",2004,0,0,0,0
187,"Croatia","corals",2005,0,0,0,0
187,"Croatia","corals",2006,0,0,0,0
187,"Croatia","corals",2007,0,0,0,0
187,"Croatia","corals",2008,0,0,0,0
187,"Croatia","corals",2009,0,0,0,0
187,"Croatia","corals",2010,0,0,0,0
187,"Croatia","corals",2011,0,0,0,0
187,"Croatia","corals",2012,0,0,0,0
187,"Croatia","corals",2013,0,0,0,0
187,"Croatia","corals",2014,0,0,0,0
187,"Croatia","corals",2015,0,0,0,0
187,"Croatia","corals",2016,0,0,0,0
187,"Croatia","corals",2017,0,0,0,0
195,"Ivory Coast","corals",2013,80,3,80,3
195,"Ivory Coast","corals",2014,69,2.5,58,2
195,"Ivory Coast","corals",2015,207,4.66666666666667,483,9
195,"Ivory Coast","corals",2016,384.5,9.25,917,23
195,"Ivory Coast","corals",2017,622.5,16.75,1032,33
203,"India","corals",2000,7,8,7,8
203,"India","corals",2001,27.5,19.5,48,31
203,"India","corals",2002,32.3333333333333,24,42,33
203,"India","corals",2003,52.75,20.75,114,11
203,"India","corals",2004,56,34.75,20,64
203,"India","corals",2005,55.75,46.5,47,78
203,"India","corals",2006,45.25,38.25,0,0
203,"India","corals",2007,36,85.75,77,201
203,"India","corals",2008,31,69.75,0,0
203,"India","corals",2009,19.25,51,0,3
203,"India","corals",2010,88.25,141.5,276,362
203,"India","corals",2011,72,94.75,12,14
203,"India","corals",2012,74.25,101.5,9,27
203,"India","corals",2013,74.25,101,0,1
203,"India","corals",2014,5.25,10.5,0,0
203,"India","corals",2015,2.5,22.75,1,63
203,"India","corals",2016,0.25,16,0,0
203,"India","corals",2017,0.25,15.75,0,0
206,"Malaysia","corals",1990,4,387,4,387
206,"Malaysia","corals",1991,3,532,2,677
206,"Malaysia","corals",1992,2.33333333333333,606,1,754
206,"Malaysia","corals",1993,7.67904690333773,491,23.7161876133509,146
206,"Malaysia","corals",1994,12.6264836834426,429.25,23.7897471204196,140
206,"Malaysia","corals",1995,14.0477360820128,280.25,7.68500959428047,81
206,"Malaysia","corals",1996,19.7977360820128,113,24,85
206,"Malaysia","corals",1997,20.368689178675,89.75,26,53
206,"Malaysia","corals",1998,17.9212523985701,71.5,14,67
206,"Malaysia","corals",1999,16.25,52.25,1,4
206,"Malaysia","corals",2000,10.75,33.5,2,10
206,"Malaysia","corals",2001,5.5,21.75,5,6
206,"Malaysia","corals",2002,22.5,9.75,82,19
206,"Malaysia","corals",2003,28,15,23,25
206,"Malaysia","corals",2004,39.25,31.75,47,77
206,"Malaysia","corals",2005,44,40.75,24,42
206,"Malaysia","corals",2006,24.5,40.5,4,18
206,"Malaysia","corals",2007,22,62.5,13,113
206,"Malaysia","corals",2008,13.5,61.25,13,72
206,"Malaysia","corals",2009,21,59.75,54,36
206,"Malaysia","corals",2010,32.25,88,49,131
206,"Malaysia","corals",2011,51,109.25,88,198
206,"Malaysia","corals",2012,105,196.25,229,420
206,"Malaysia","corals",2013,209,328.5,470,565
206,"Malaysia","corals",2014,260,367.75,253,288
206,"Malaysia","corals",2015,246.25,334.75,33,66
206,"Malaysia","corals",2016,192,239.25,12,38
206,"Malaysia","corals",2017,74.75,102,1,16
207,"Vietnam","corals",1998,1993,789,1993,789
207,"Vietnam","corals",1999,2465.5,893,2938,997
207,"Vietnam","corals",2000,2468,993,2473,1193
207,"Vietnam","corals",2001,2626.75,2185.75,3103,5764
207,"Vietnam","corals",2002,2364.75,2422.25,945,1735
207,"Vietnam","corals",2003,1912.25,2700.25,1128,2109
207,"Vietnam","corals",2004,1874,3492,2320,4360
207,"Vietnam","corals",2005,1907.25,3571.75,3236,6083
207,"Vietnam","corals",2006,2453,4607.75,3128,5879
207,"Vietnam","corals",2007,2771,5217.25,2400,4547
207,"Vietnam","corals",2008,2841,5423.5,2600,5185
207,"Vietnam","corals",2009,2907,5541.75,3500,6556
207,"Vietnam","corals",2010,2875,5625.5,3000,6214
207,"Vietnam","corals",2011,3025,6022.25,3000,6134
207,"Vietnam","corals",2012,3087.5,6177,2850,5804
207,"Vietnam","corals",2013,2612.5,5333,1600,3180
207,"Vietnam","corals",2014,2446.25,4956,2335,4706
207,"Vietnam","corals",2015,2446.25,4926,3000,6014
207,"Vietnam","corals",2016,2386.5,4719.5,2611,4978
207,"Vietnam","corals",2017,2577,5814.75,2362,7561
208,"Singapore","corals",1990,1012,7615,1012,7615
208,"Singapore","corals",1991,732.5,5224,453,2833
208,"Singapore","corals",1992,654.333333333333,4441.66666666667,498,2877
208,"Singapore","corals",1993,573.25,3800.75,330,1878
208,"Singapore","corals",1994,367.25,2156.25,188,1037
208,"Singapore","corals",1995,254,1448,0,0
208,"Singapore","corals",1996,129.5,728.75,0,0
208,"Singapore","corals",1997,47,259.25,0,0
208,"Singapore","corals",1998,0,0,0,0
208,"Singapore","corals",1999,0,0,0,0
208,"Singapore","corals",2000,0,0,0,0
208,"Singapore","corals",2001,0,0,0,0
208,"Singapore","corals",2002,0,0,0,0
208,"Singapore","corals",2003,0,0,0,0
208,"Singapore","corals",2004,0,0,0,0
