rgn_id,taxa_code,year,tonnes
183,Brown seaweeds_1,2015,0.06
183,Brown seaweeds_1,2016,0
183,Brown seaweeds_1,2017,0
183,Brown seaweeds_1,2018,0.16
183,Brown seaweeds_1,2019,0
183,Brown seaweeds_1,2020,2
183,Brown seaweeds_1,2021,2
183,Brown seaweeds_1,2022,2
183,Brown seaweeds_1,2023,0.82
216,Caulerpa seaweeds_2,2019,45
216,Caulerpa seaweeds_2,2020,232
216,Caulerpa seaweeds_2,2021,218.59
216,Caulerpa seaweeds_2,2022,224.576
216,Caulerpa seaweeds_2,2023,355.138
155,Elkhorn sea moss_3,2000,50
155,Elkhorn sea moss_3,2001,50
155,Elkhorn sea moss_3,2002,50
155,Elkhorn sea moss_3,2003,50
155,Elkhorn sea moss_3,2004,30
155,Elkhorn sea moss_3,2005,80
155,Elkhorn sea moss_3,2006,0.1
155,Elkhorn sea moss_3,2007,0
155,Elkhorn sea moss_3,2008,0.1
155,Elkhorn sea moss_3,2009,0
155,Elkhorn sea moss_3,2010,0
40,Elkhorn sea moss_4,2011,1.25
155,Elkhorn sea moss_3,2011,0
40,Elkhorn sea moss_4,2012,22.5
155,Elkhorn sea moss_3,2012,0
40,Elkhorn sea moss_4,2013,25
155,Elkhorn sea moss_3,2013,0
40,Elkhorn sea moss_4,2014,9
155,Elkhorn sea moss_3,2014,0
40,Elkhorn sea moss_4,2015,4760
155,Elkhorn sea moss_3,2015,0
40,Elkhorn sea moss_4,2016,199
155,Elkhorn sea moss_3,2016,0
40,Elkhorn sea moss_4,2017,692
155,Elkhorn sea moss_3,2017,0
40,Elkhorn sea moss_4,2018,322
155,Elkhorn sea moss_3,2018,0
40,Elkhorn sea moss_4,2019,246.8
155,Elkhorn sea moss_3,2019,0
40,Elkhorn sea moss_4,2020,421.7
155,Elkhorn sea moss_3,2020,0
40,Elkhorn sea moss_4,2021,218
155,Elkhorn sea moss_3,2021,0
40,Elkhorn sea moss_4,2022,271
155,Elkhorn sea moss_3,2022,0
40,Elkhorn sea moss_4,2023,1729
155,Elkhorn sea moss_3,2023,0
184,Gracilaria seaweeds_5,1990,5000
184,Gracilaria seaweeds_5,1991,5000
184,Gracilaria seaweeds_5,1992,5000
184,Gracilaria seaweeds_5,1993,5000
184,Gracilaria seaweeds_5,1994,5000
