"rgn_id","trend"
5,-0.0994
6,-0.007
7,-0.0343
8,-0.069
9,0.0588
10,0.1945
13,-0.0224
14,-0.1368
15,-0.0553
16,-0.0643
17,0.0692
18,0.0085
20,-0.2871
21,-0.0878
24,-0.1295
25,-0.0481
26,0.0229
28,-0.0365
29,-0.0148
31,-0.0354
40,-0.0541
41,-0.0336
42,5e-04
43,0.0914
44,-0.0159
45,-0.06
46,-0.1104
47,-0.0551
48,-0.0479
49,0.0748
50,-0.1742
51,-0.0553
52,-0.0234
53,-0.1142
54,-0.1634
57,-0.028
58,-0.1203
59,-0.0106
60,-0.2673
61,-0.0886
62,-0.1036
63,-0.1051
64,-0.0326
65,-0.1547
66,-0.0667
67,-0.0759
68,-0.7419
69,0.0272
70,0.1408
71,0.3158
72,-0.0174
73,-0.1489
74,-0.1034
75,0.3794
76,-0.0966
77,-0.1561
78,-0.0848
79,-0.1814
80,-0.1846
81,-0.1169
82,-0.0964
84,-0.0736
95,-0.0779
96,-0.0913
97,-0.0216
98,-0.0891
99,-0.0361
100,-0.0696
101,-0.0382
102,-0.0528
103,-0.0252
104,0.0015
106,-0.1051
110,-0.031
111,-0.3554
112,-0.0374
113,-0.3684
114,-0.0365
115,-0.0611
116,-0.0134
117,0.0425
119,-0.282
120,0.0126
121,0.0071
122,-0.0754
123,-0.0977
124,-0.0786
125,0.0105
126,-0.0014
127,0.0583
129,-0.0292
130,-0.1023
131,-0.083
132,-0.0365
133,-0.0202
134,-0.039
135,-0.0924
136,-0.0719
137,0.0017
138,0.0188
139,0.0178
140,-0.0122
141,-0.0496
143,-0.174
145,-0.2225
162,-0.0468
163,-0.1245
164,0.028
166,-0.0616
167,-0.0116
168,0.0315
169,-0.0192
171,-0.0467
172,-0.0513
173,-0.0463
174,0.0565
175,-0.0989
176,-0.1404
177,-0.0749
178,-0.0575
179,-0.189
180,-0.1212
181,-0.075
182,-0.1813
183,-0.0272
184,-0.3263
185,-0.1056
186,-0.1712
187,-0.0402
188,-0.3032
189,-0.2205
190,-0.1675
191,-0.0802
192,-0.1373
193,-0.2403
194,-0.0531
195,-0.0615
196,-0.3602
197,0.0234
198,-0.0374
199,0.1021
200,0.0424
202,0.006
203,-0.0517
204,-0.5189
205,-0.1985
206,-0.127
207,-0.013
208,-0.3817
209,0.0777
210,-0.1828
212,0.0257
214,-0.0614
215,-0.2052
216,-0.0534
218,-0.0773
219,-0.034
220,-0.3078
221,-0.2384
222,-0.0675
223,-0.1999
224,0.0276
227,-0.8797
231,-0.0568
232,-0.4205
237,-0.064
244,-0.2223
245,-0.0105
247,-0.1356
249,0.2092
250,-0.1255
