"rgn_id","trend"
5,0.0231
6,0.0653
7,0.0545
8,0.0148
9,0.1227
10,0.2917
13,0.0822
14,-0.049
15,0.0609
16,0.1063
17,0.0187
18,0.0165
20,-0.2093
21,0.0383
24,0.1891
25,0.0489
26,0.0629
28,0.0229
29,0.0378
31,-0.0534
40,0.1084
41,0.0261
42,0.1496
43,0.0584
44,0.0173
45,0.0186
46,0.0327
47,0.0427
48,0.067
49,0.0152
50,-0.074
51,0.0558
52,0.0864
53,0.2602
54,-0.0855
57,0.0314
58,0.0124
59,0.1478
60,-0.1584
61,0.0442
62,0.0346
63,0.1475
64,-0.0364
65,-0.025
66,0.0462
67,0.0308
68,-0.1138
69,0.1533
70,0.0214
71,0.8672
72,0.0935
73,0.0018
74,0.0797
75,0.0335
76,0.0626
77,-0.1909
78,0.047
79,-0.0449
80,0.2252
81,0.139
82,0.0576
84,0.0285
95,0.0505
96,-0.0048
97,0.0151
98,0.0064
99,1e-04
100,-3e-04
101,0.0399
102,0.0418
103,0.0366
104,0.0163
106,0.11
110,0.0405
111,-0.0929
112,0.125
113,-0.168
114,0.0667
115,0.0091
116,0.0707
117,-0.0055
119,-0.1058
120,0.0032
121,0
122,0.1334
123,-0.0949
124,-0.0508
125,0.0048
126,0.0491
127,0.2075
129,0.0723
130,0.1258
131,0.0499
132,0.0353
133,0.143
134,0.136
135,0.0315
136,0.1981
137,0.0573
138,0.0516
139,0.042
140,0.0523
141,0.0341
143,-0.349
145,-0.057
162,0.0685
163,0.0718
164,0.1936
166,0.0646
167,-0.0164
168,-0.0236
169,0.0057
171,0.0794
172,0.0388
173,0.0239
174,-0.1735
175,-0.0681
176,0.0208
177,-0.0078
178,-0.0098
179,-0.0537
180,0.0412
181,0.0375
182,0.0103
183,-0.0413
184,-0.2394
185,-0.1109
186,0.0022
187,-0.2676
188,-0.4728
189,0.0386
190,0
191,-0.2132
192,0.329
193,-0.0097
194,0.0166
195,0.0243
196,-0.0171
197,0.0587
198,0.0088
199,-2e-04
200,0.0442
202,0.0109
203,0.0696
204,0.0236
205,0.0272
206,0.0515
207,0.0191
208,0.011
209,0.0669
210,-0.0655
212,-0.0011
214,0.0838
215,0.1021
216,0.0525
218,0.032
219,0.0142
220,-0.253
221,-0.2512
222,0.023
223,-0.0683
224,-0.0035
227,-0.1739
231,0.0414
232,0.0324
237,0
244,-0.1157
245,0.0027
247,0.0103
249,-0.0014
250,-0.1253
