"rgn_id","trend"
5,-0.0024
6,0.0653
7,0.0296
8,-0.0382
9,0.1243
10,0.2917
13,0.0284
14,-0.099
15,-0.0017
16,0.0163
17,0.0929
18,0.0188
20,-0.2423
21,-0.0385
24,0.0026
25,-0.0061
26,0.0447
28,-0.012
29,0.0106
31,-0.0534
40,-0.0581
41,-0.0083
42,0.0783
43,0.0944
44,-0.0011
45,-0.0301
46,-0.057
47,-0.0049
48,0.0014
49,0.0619
50,-0.1961
51,-0.0079
52,0.1187
53,0.0414
54,-0.1366
57,-0.0018
58,-0.0588
59,0.1097
60,-0.231
61,-0.0382
62,-0.0495
63,0.0014
64,-0.0418
65,-0.1157
66,-0.0204
67,-0.0343
68,-0.6113
69,0.0894
70,0.0439
71,0.6678
72,0.0467
73,-0.0929
74,-0.0246
75,0.2659
76,-0.0248
77,-0.2262
78,-0.02
79,-0.186
80,-0.0405
81,0.0327
82,-0.0345
84,-0.0421
95,0.0505
96,-0.0634
97,-0.0061
98,-0.0561
99,-0.024
100,-0.0467
101,-0.0043
102,-0.0134
103,0.0029
104,0.0099
106,-0.0159
110,0.0405
111,-0.0929
112,0.0657
113,-0.168
114,0.0666
115,0.0089
116,0.0707
117,-0.0055
119,-0.4036
120,0.0056
121,0
122,0.0848
123,-0.052
124,-0.0768
125,0.0048
126,0.048
127,0.2075
129,0.0876
130,0.0392
131,0.0388
132,0.027
133,0.1326
134,0.1432
135,0.019
136,0.1365
137,0.0475
138,0.06
139,0.0644
140,0.0523
141,-0.015
143,-0.3892
145,-0.1473
162,0.0527
163,-0.0157
164,0.0574
166,0.0586
167,0.1154
168,-0.0025
169,0.005
171,0.0652
172,0.0177
173,0.0189
174,0.2747
175,-0.1319
176,-0.0368
177,-0.0497
178,-0.0492
179,-0.1394
180,-0.0468
181,-0.0164
182,-0.0919
183,-0.0347
184,-0.3446
185,-0.1214
186,-0.1146
187,-0.2966
188,-0.5419
189,-0.1306
190,-0.1117
191,-0.1396
192,0.0493
193,-0.1648
194,-0.0266
195,-0.0281
196,-0.2474
197,0.0479
198,-0.02
199,0.068
200,0.053
202,0.01
203,-0.0094
204,-0.3443
205,-0.1193
206,-0.0561
207,0.0024
208,-0.2498
209,0.0811
210,-0.1292
212,-0.0011
214,0.0037
215,-0.0029
216,-0.0083
218,0.0288
219,0.0142
220,-0.253
221,-0.2512
222,-0.0246
223,-0.1918
224,0.131
227,-0.6225
231,-0.0162
232,-0.2952
237,-0.0427
244,-0.1157
245,0.0027
247,-0.0841
249,-0.0072
250,-0.1253
