"rgn_id","trend"
5,0.0332
6,0
7,-0.0012
8,0
9,0
10,0
13,0
14,-0.044
15,7e-04
16,0.0791
17,-0.0221
18,0.0193
20,0.0104
21,0.0025
24,8e-04
25,0.0015
26,0.0093
28,0
29,0
31,2e-04
40,-0.1773
41,0
42,1e-04
43,1e-04
44,0
45,0
46,0
47,0.0174
48,0.0406
49,-0.0083
50,0.0977
51,0.2234
52,0.0305
53,-0.0144
54,-0.116
57,0
58,0.0334
59,0.0318
60,0.0822
61,-0.0242
62,0.0035
63,0
64,0
65,-1e-04
66,0
67,-0.0032
68,1
69,0.0798
70,0.1654
71,0.0045
72,0.0285
73,-0.0013
74,0.0045
75,0.0259
76,0.0049
77,-0.16
78,0.0169
79,0.1141
80,0.1103
81,0.0034
82,0.0031
84,0.0147
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,2e-04
106,1e-04
110,0.2388
111,0
112,0.1122
113,0
114,-0.0022
115,-0.0055
116,0
117,0
119,-0.8898
120,0.0083
121,0
122,0.0326
123,0.0539
124,0.1365
125,0
126,0.0159
127,0
129,0.0528
130,0.1435
131,0.0021
132,0.0046
133,0.0086
134,0.0109
135,0.164
136,0.0566
137,0.0124
138,0.008
139,-0.0138
140,0
141,0
143,0.1079
145,0
162,0.0341
163,0.0457
164,0.4448
166,0.0126
167,0.1355
168,0.0053
169,0
171,0.0618
172,0.0458
173,0.0307
174,-0.3285
175,-0.0124
176,0.014
177,-7e-04
178,0.0286
179,0.0437
180,0.0135
181,-0.0088
182,0.0531
183,0.0444
184,0.1225
185,0.0552
186,0.0223
187,-0.0258
188,-0.0672
189,0.0269
190,0.0227
191,-0.2119
192,-0.0148
193,0
194,1e-04
195,1e-04
196,7e-04
197,1e-04
198,2e-04
199,0
200,1e-04
202,4e-04
203,0.0142
204,-0.0016
205,-0.0012
206,0.0101
207,0.001
208,6e-04
209,0.0274
210,-0.1404
212,0
214,-0.0066
215,0.3915
216,-1e-04
218,0.095
219,0
220,0
221,0
222,0.034
223,0.0364
224,-0.0775
227,0.0641
231,0
232,0.0553
237,0
244,0
245,0
247,0.001
249,-0.0088
250,0
