rgn_id,pressures.score
5,1
6,NA
7,1
8,1
9,NA
10,1
11,1
13,1
14,1
15,1
16,0.9329395607517055
17,1
18,1
19,1
20,1
21,1
24,1
25,0.305259407506592
29,NA
31,NA
32,NA
37,1
40,1
41,1
42,1
43,1
45,1
47,NA
48,1
50,1
51,1
52,1
53,1
54,1
56,1
61,1
62,1
65,1
66,1
67,NA
68,0.8762019793425558
70,1
71,1
72,NA
73,1
75,NA
76,0.14877608863694924
78,1
79,1
80,0.11778890805619212
81,0.0015283610653341131
82,1
84,1
95,NA
101,1
102,1
106,1
110,NA
111,NA
112,1
115,1
116,NA
117,1
119,1
120,1
122,1
125,1
127,1
129,0.9105145413870246
130,1
131,5.769937989018095e-4
132,1
133,0
134,1
135,0.12458314817474161
136,1
137,7.121743042102122e-5
138,1
139,1
140,1
141,2.2410515547697819e-4
143,0.9018335290955785
147,1
152,1
153,1
155,1
162,0.8780793641607346
163,0.8486459486016026
164,1
166,1
167,1
168,1
171,1
172,1
173,NA
174,1
175,1
176,1
177,1
179,0.9909736541341573
180,0.1261294544638679
181,1
182,0.8528966494908726
183,0.742054352832796
184,0.8660369983841917
186,1
187,0.19083206252465776
188,0.9217167657932809
190,NA
191,1
196,1
202,1
203,0.14333747193587904
204,0.7151844310502876
205,0.24184421078659318
206,0.6368592148419513
207,0.3554745460841573
208,1
209,0.9616359982594168
210,0.8394141214024452
212,1
214,0.24708440940600787
216,0.702084012126262
218,0.31642915168422575
219,NA
222,1
223,0.05786156248925608
224,0.2897025399401683
227,1
228,1
231,1
232,1
244,NA
245,NA
247,1
250,NA
