"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2021,0
2,"Christmas Island",2021,0
3,"Norfolk Island",2021,0
4,"Macquarie Island",2021,0.207752117459155
5,"New Caledonia",2021,0
6,"Vanuatu",2021,0
7,"Solomon Islands",2021,0
8,"Palau",2021,0
9,"Micronesia",2021,0
10,"Nauru",2021,0
11,"Marshall Islands",2021,0
12,"Wake Island",2021,0
13,"Northern Mariana Islands and Guam",2021,0
14,"Taiwan",2021,2.2608417510605e-06
15,"Philippines",2021,0
16,"Australia",2021,0.0317810488423907
17,"Papua New Guinea",2021,0
18,"Fiji",2021,0
19,"Tuvalu",2021,0
20,"South Korea",2021,0.0739253358908472
21,"North Korea",2021,0.0662980646966666
24,"Cambodia",2021,0
25,"Thailand",2021,0
26,"Andaman and Nicobar",2021,0
28,"Comoro Islands",2021,0
29,"Mayotte",2021,0
30,"Glorioso Islands",2021,0
31,"Seychelles",2021,0
32,"Reunion",2021,0
33,"Juan de Nova Island",2021,0
34,"Bassas da India",2021,0
35,"Ile Europa",2021,0
36,"Ile Tromelin",2021,0
37,"Mauritius",2021,0
38,"British Indian Ocean Territory",2021,0
39,"Maldives",2021,0
40,"Sri Lanka",2021,0
41,"Mozambique",2021,0
42,"Madagascar",2021,0
43,"Kenya",2021,0
44,"Somalia",2021,0
45,"Eritrea",2021,0
46,"Djibouti",2021,0
47,"Yemen",2021,0
48,"Oman",2021,0
49,"Sudan",2021,0
50,"Saudi Arabia",2021,0
51,"Kuwait",2021,0
52,"Bahrain",2021,0
53,"Pakistan",2021,0
54,"United Arab Emirates",2021,0
55,"Azores",2021,0.010428553547505
56,"Cape Verde",2021,0
57,"Madeira",2021,3.441741882342e-07
58,"Canary Islands",2021,4.81973134974e-08
59,"Belgium",2021,0.144975190108688
60,"Gibraltar",2021,0.0346719247161173
61,"Tunisia",2021,0
62,"Morocco",2021,0.00343518088134234
63,"Western Sahara",2021,0.0174025656193003
64,"Mauritania",2021,0.00444704601882415
65,"Gambia",2021,0
66,"Senegal",2021,0
67,"Libya",2021,0
68,"Malta",2021,0
69,"Latvia",2021,1
70,"Estonia",2021,1
71,"Bulgaria",2021,0.735072860361882
72,"Romania",2021,0.471102818495284
73,"Russia",2021,0.398092438084623
74,"Georgia",2021,1
75,"Ukraine",2021,0.629663934697989
76,"Turkey",2021,0.51705987922442
77,"Syria",2021,0
78,"Lebanon",2021,0
79,"Israel",2021,0
80,"Greece",2021,0
