"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2015,0
2,"Christmas Island",2015,0
3,"Norfolk Island",2015,0
4,"Macquarie Island",2015,0.165214051253411
5,"New Caledonia",2015,0
6,"Vanuatu",2015,0
7,"Solomon Islands",2015,0
8,"Palau",2015,0
9,"Micronesia",2015,0
10,"Nauru",2015,0
11,"Marshall Islands",2015,0
12,"Wake Island",2015,0
13,"Northern Mariana Islands and Guam",2015,0
14,"Taiwan",2015,5.53955651179e-08
15,"Philippines",2015,0
16,"Australia",2015,0.0212073438401068
17,"Papua New Guinea",2015,0
18,"Fiji",2015,0
19,"Tuvalu",2015,0
20,"South Korea",2015,0.0866818014238207
21,"North Korea",2015,0.0985473962241642
24,"Cambodia",2015,0
25,"Thailand",2015,0
26,"Andaman and Nicobar",2015,0
28,"Comoro Islands",2015,0
29,"Mayotte",2015,0
30,"Glorioso Islands",2015,0
31,"Seychelles",2015,0
32,"Reunion",2015,0
33,"Juan de Nova Island",2015,0
34,"Bassas da India",2015,0
35,"Ile Europa",2015,0
36,"Ile Tromelin",2015,0
37,"Mauritius",2015,0
38,"British Indian Ocean Territory",2015,0
39,"Maldives",2015,0
40,"Sri Lanka",2015,0
41,"Mozambique",2015,0
42,"Madagascar",2015,0
43,"Kenya",2015,0
44,"Somalia",2015,0
45,"Eritrea",2015,0
46,"Djibouti",2015,0
47,"Yemen",2015,0
48,"Oman",2015,0
49,"Sudan",2015,0
50,"Saudi Arabia",2015,0
51,"Kuwait",2015,0
52,"Bahrain",2015,0
53,"Pakistan",2015,0
54,"United Arab Emirates",2015,0
55,"Azores",2015,0.00508505475647899
56,"Cape Verde",2015,0
57,"Madeira",2015,0
58,"Canary Islands",2015,2.34887033428e-08
59,"Belgium",2015,0.0703744870955917
60,"Gibraltar",2015,0
61,"Tunisia",2015,0
62,"Morocco",2015,0.000806434405241716
63,"Western Sahara",2015,0.0132353911101495
64,"Mauritania",2015,0.00286495725777877
65,"Gambia",2015,0
66,"Senegal",2015,0
67,"Libya",2015,0
68,"Malta",2015,0
69,"Latvia",2015,1
70,"Estonia",2015,1
71,"Bulgaria",2015,0.708316953589119
72,"Romania",2015,0.334198860313287
73,"Russia",2015,0.299036496930522
74,"Georgia",2015,1
75,"Ukraine",2015,0.593773005788088
76,"Turkey",2015,0.546920907842887
77,"Syria",2015,0
78,"Lebanon",2015,0
79,"Israel",2015,0
80,"Greece",2015,0
81,"Cyprus",2015,0
82,"Albania",2015,0
84,"Algeria",2015,0
85,"Ascension",2015,0
86,"Saint Helena",2015,0
88,"Tristan da Cunha",2015,0.0856476797542239
89,"South Georgia and the South Sandwich Islands",2015,0.253848744595408
90,"Prince Edward Islands",2015,0.209832042005383
91,"Crozet Islands",2015,0.17784000519345
92,"Amsterdam Island and Saint Paul Island",2015,0.075463183018816
93,"Kerguelen Islands",2015,0.188359112150531
94,"Heard and McDonald Islands",2015,0.235878226200578
95,"Falkland Islands",2015,0.185020678427759
96,"Sierra Leone",2015,0
97,"Liberia",2015,0
98,"Togo",2015,0
99,"Benin",2015,0
100,"Republique du Congo",2015,0
101,"Namibia",2015,0.112619140439093
102,"South Africa",2015,0.0182491506036694
103,"Sao Tome and Principe",2015,0
104,"Equatorial Guinea",2015,0
105,"Bouvet Island",2015,0.219451471350227
106,"Ghana",2015,0
107,"Clipperton Island",2015,0
108,"Bermuda",2015,0
110,"Bahamas",2015,0
111,"Turks and Caicos Islands",2015,0
112,"Cuba",2015,0
113,"Cayman Islands",2015,0
114,"Haiti",2015,0
115,"Dominican Republic",2015,0
116,"Puerto Rico and Virgin Islands of the United States",2015,0
117,"British Virgin Islands",2015,0
118,"Anguilla",2015,0
119,"Saint Kitts and Nevis",2015,0
120,"Antigua and Barbuda",2015,0
121,"Montserrat",2015,0
122,"Saint Lucia",2015,0
123,"Dominica",2015,0
124,"Barbados",2015,0
125,"Grenada",2015,0
126,"Trinidad and Tobago",2015,0
127,"Saint Vincent and the Grenadines",2015,0
129,"Panama",2015,0
130,"Costa Rica",2015,0
131,"Nicaragua",2015,0
132,"Colombia",2015,0
