"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2014,0
2,"Christmas Island",2014,0
3,"Norfolk Island",2014,0
4,"Macquarie Island",2014,0.154894788105909
5,"New Caledonia",2014,0
6,"Vanuatu",2014,0
7,"Solomon Islands",2014,0
8,"Palau",2014,0
9,"Micronesia",2014,0
10,"Nauru",2014,0
11,"Marshall Islands",2014,0
12,"Wake Island",2014,0
13,"Northern Mariana Islands and Guam",2014,0
14,"Taiwan",2014,0
15,"Philippines",2014,0
16,"Australia",2014,0.0154709926433913
17,"Papua New Guinea",2014,0
18,"Fiji",2014,0
19,"Tuvalu",2014,0
20,"South Korea",2014,0.0798869263455157
21,"North Korea",2014,0.0968316793680252
24,"Cambodia",2014,0
25,"Thailand",2014,0
26,"Andaman and Nicobar",2014,0
28,"Comoro Islands",2014,0
29,"Mayotte",2014,0
30,"Glorioso Islands",2014,0
31,"Seychelles",2014,0
32,"Reunion",2014,0
33,"Juan de Nova Island",2014,0
34,"Bassas da India",2014,0
35,"Ile Europa",2014,0
36,"Ile Tromelin",2014,0
37,"Mauritius",2014,0
38,"British Indian Ocean Territory",2014,0
39,"Maldives",2014,0
40,"Sri Lanka",2014,0
41,"Mozambique",2014,0
42,"Madagascar",2014,0
43,"Kenya",2014,0
44,"Somalia",2014,0
45,"Eritrea",2014,0
46,"Djibouti",2014,0
47,"Yemen",2014,0
48,"Oman",2014,0
49,"Sudan",2014,0
50,"Saudi Arabia",2014,0
51,"Kuwait",2014,0
52,"Bahrain",2014,0
53,"Pakistan",2014,0
54,"United Arab Emirates",2014,0
55,"Azores",2014,0.0103086329389594
56,"Cape Verde",2014,0
57,"Madeira",2014,0
58,"Canary Islands",2014,1.50053294504e-08
59,"Belgium",2014,0.0359079350353169
60,"Gibraltar",2014,0.000209010258378625
61,"Tunisia",2014,0
62,"Morocco",2014,0.00112784076565119
63,"Western Sahara",2014,0.0142892615702544
64,"Mauritania",2014,0.00546286793394348
65,"Gambia",2014,0
66,"Senegal",2014,0
67,"Libya",2014,0
68,"Malta",2014,0
69,"Latvia",2014,1
70,"Estonia",2014,1
71,"Bulgaria",2014,0.494382652907104
72,"Romania",2014,0.258605510911444
73,"Russia",2014,0.28536287081002
74,"Georgia",2014,1
75,"Ukraine",2014,0.422300701216545
76,"Turkey",2014,0.380015465055783
77,"Syria",2014,0
78,"Lebanon",2014,0
79,"Israel",2014,0
80,"Greece",2014,0
81,"Cyprus",2014,0
82,"Albania",2014,0
84,"Algeria",2014,0
85,"Ascension",2014,0
86,"Saint Helena",2014,0
88,"Tristan da Cunha",2014,0.0857123567593215
89,"South Georgia and the South Sandwich Islands",2014,0.252744904845256
90,"Prince Edward Islands",2014,0.200957371552745
91,"Crozet Islands",2014,0.180053289286551
92,"Amsterdam Island and Saint Paul Island",2014,0.107654010642817
93,"Kerguelen Islands",2014,0.198168358983498
94,"Heard and McDonald Islands",2014,0.222710275060517
95,"Falkland Islands",2014,0.190459480588356
96,"Sierra Leone",2014,0
97,"Liberia",2014,0
98,"Togo",2014,0
99,"Benin",2014,0
100,"Republique du Congo",2014,0
101,"Namibia",2014,0.0860728893886316
102,"South Africa",2014,0.0106279091430906
103,"Sao Tome and Principe",2014,0
104,"Equatorial Guinea",2014,0
105,"Bouvet Island",2014,0.185250362759608
106,"Ghana",2014,0
107,"Clipperton Island",2014,0
108,"Bermuda",2014,0
110,"Bahamas",2014,0
111,"Turks and Caicos Islands",2014,0
112,"Cuba",2014,0
113,"Cayman Islands",2014,0
114,"Haiti",2014,0
115,"Dominican Republic",2014,0
116,"Puerto Rico and Virgin Islands of the United States",2014,0
117,"British Virgin Islands",2014,0
118,"Anguilla",2014,0
119,"Saint Kitts and Nevis",2014,0
120,"Antigua and Barbuda",2014,0
121,"Montserrat",2014,0
122,"Saint Lucia",2014,0
123,"Dominica",2014,0
124,"Barbados",2014,0
125,"Grenada",2014,0
126,"Trinidad and Tobago",2014,0
127,"Saint Vincent and the Grenadines",2014,0
129,"Panama",2014,0
130,"Costa Rica",2014,0
131,"Nicaragua",2014,0
132,"Colombia",2014,0
133,"Honduras",2014,0
134,"El Salvador",2014,0
135,"Mexico",2014,0.00647343295153835
136,"Guatemala",2014,0
137,"Ecuador",2014,0.0176505521866166
138,"Peru",2014,0.0722273289417246
139,"Venezuela",2014,0
140,"Guadeloupe and Martinique",2014,0
141,"Faeroe Islands",2014,0.0333006367512359
143,"Iceland",2014,0.0276663784752508
144,"Jan Mayen",2014,0.00806725832666402
145,"Greenland",2014,0.0862433065215593
146,"Pitcairn",2014,0
147,"French Polynesia",2014,0
148,"Line Group",2014,0
149,"Jarvis Island",2014,0
150,"Palmyra Atoll",2014,0
151,"American Samoa",2014,0
152,"Samoa",2014,0
153,"Cook Islands",2014,0
154,"Niue",2014,0
155,"Tonga",2014,0
156,"Tokelau",2014,0
157,"Phoenix Group",2014,0
158,"Howland Island and Baker Island",2014,0
159,"Johnston Atoll",2014,0
161,"Wallis and Futuna",2014,0
162,"New Zealand",2014,0.073234071559802
163,"United States",2014,0.0395015104236279
164,"Belize",2014,0
166,"Jamaica",2014,0
167,"Guyana",2014,0
168,"Suriname",2014,0
169,"French Guiana",2014,0
171,"Brazil",2014,0.000877764111075337
172,"Argentina",2014,0.104917419279381
173,"Uruguay",2014,0.0129171999552039
174,"Finland",2014,1
175,"Denmark",2014,0.17138679677486
176,"Germany",2014,0.158726912880319
177,"Netherlands",2014,0.0380855259284829
178,"Poland",2014,1
179,"France",2014,0.0555151174872291
180,"United Kingdom",2014,0.0542663434475948
181,"Ireland",2014,0.070229147033698
182,"Spain",2014,0.0425641830821539
183,"Portugal",2014,0.0309386089174149
184,"Italy",2014,0
185,"Monaco",2014,0
186,"Montenegro",2014,0
187,"Croatia",2014,0
188,"Slovenia",2014,0
189,"Lithuania",2014,1
190,"Qatar",2014,0
191,"Iran",2014,0
192,"Iraq",2014,0
193,"Guinea Bissau",2014,0
194,"Guinea",2014,0
195,"Ivory Coast",2014,0
196,"Nigeria",2014,0
197,"Cameroon",2014,0
198,"Gabon",2014,0
199,"Democratic Republic of the Congo",2014,0
200,"Angola",2014,0.00427439480486938
202,"Tanzania",2014,0
203,"India",2014,0
204,"Bangladesh",2014,0
205,"Myanmar",2014,0
206,"Malaysia",2014,0
207,"Vietnam",2014,0
208,"Singapore",2014,0
209,"China",2014,0.035252899421778
210,"Japan",2014,0.0175034647220186
212,"Kiribati",2014,0
214,"Egypt",2014,0
215,"Jordan",2014,0
216,"Indonesia",2014,0
218,"Canada",2014,0.318987417433564
219,"Saint Pierre and Miquelon",2014,0.134254248311845
220,"Sint Maarten",2014,0
221,"Northern Saint-Martin",2014,0
222,"Sweden",2014,0.935012262930762
223,"Norway",2014,0.0401866661229887
224,"Chile",2014,0.0933928503197515
227,"Jersey",2014,0.0590981668490177
228,"Guernsey",2014,0.0507451620274126
231,"East Timor",2014,0
232,"Bosnia and Herzegovina",2014,0
237,"Oecussi Ambeno",2014,0
244,"Curacao",2014,0
245,"Bonaire",2014,0
247,"Brunei",2014,0
248,"Saba",2014,0
249,"Sint Eustatius",2014,0
250,"Aruba",2014,0
