"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2011,0
2,"Christmas Island",2011,0
3,"Norfolk Island",2011,0
4,"Macquarie Island",2011,0.135834667769881
5,"New Caledonia",2011,0
6,"Vanuatu",2011,0
7,"Solomon Islands",2011,0
8,"Palau",2011,0
9,"Micronesia",2011,0
10,"Nauru",2011,0
11,"Marshall Islands",2011,0
12,"Wake Island",2011,0
13,"Northern Mariana Islands and Guam",2011,0
14,"Taiwan",2011,0
15,"Philippines",2011,0
16,"Australia",2011,0.0144744133465169
17,"Papua New Guinea",2011,0
18,"Fiji",2011,0
19,"Tuvalu",2011,0
20,"South Korea",2011,0.0932125457472715
21,"North Korea",2011,0.113765101698986
24,"Cambodia",2011,0
25,"Thailand",2011,0
26,"Andaman and Nicobar",2011,0
28,"Comoro Islands",2011,0
29,"Mayotte",2011,0
30,"Glorioso Islands",2011,0
31,"Seychelles",2011,0
32,"Reunion",2011,0
33,"Juan de Nova Island",2011,0
34,"Bassas da India",2011,0
35,"Ile Europa",2011,0
36,"Ile Tromelin",2011,0
37,"Mauritius",2011,0
38,"British Indian Ocean Territory",2011,0
39,"Maldives",2011,0
40,"Sri Lanka",2011,0
41,"Mozambique",2011,0
42,"Madagascar",2011,0
43,"Kenya",2011,0
44,"Somalia",2011,0
45,"Eritrea",2011,0
46,"Djibouti",2011,0
47,"Yemen",2011,0
48,"Oman",2011,0
49,"Sudan",2011,0
50,"Saudi Arabia",2011,0
51,"Kuwait",2011,0
52,"Bahrain",2011,0
53,"Pakistan",2011,0
54,"United Arab Emirates",2011,0
55,"Azores",2011,0.00210108821898504
56,"Cape Verde",2011,0
57,"Madeira",2011,0
58,"Canary Islands",2011,0
59,"Belgium",2011,0.0430438262121523
60,"Gibraltar",2011,0
61,"Tunisia",2011,0
62,"Morocco",2011,0.00013165379595794
63,"Western Sahara",2011,0.00332777017958751
64,"Mauritania",2011,0.0011896350616086
65,"Gambia",2011,0
66,"Senegal",2011,0
67,"Libya",2011,0
68,"Malta",2011,0
69,"Latvia",2011,1
70,"Estonia",2011,1
71,"Bulgaria",2011,0.925746114074512
72,"Romania",2011,0.643068749113005
73,"Russia",2011,0.25962238220339
74,"Georgia",2011,1
75,"Ukraine",2011,0.772909331941753
76,"Turkey",2011,0.658313154044234
77,"Syria",2011,0
78,"Lebanon",2011,0
79,"Israel",2011,0
80,"Greece",2011,0
81,"Cyprus",2011,0
82,"Albania",2011,0
84,"Algeria",2011,0
85,"Ascension",2011,0
86,"Saint Helena",2011,0
88,"Tristan da Cunha",2011,0.0389856960201302
89,"South Georgia and the South Sandwich Islands",2011,0.151633870198255
90,"Prince Edward Islands",2011,0.130255345230402
91,"Crozet Islands",2011,0.130594093275038
92,"Amsterdam Island and Saint Paul Island",2011,0.0664417860236629
93,"Kerguelen Islands",2011,0.126610700206743
94,"Heard and McDonald Islands",2011,0.159890222590924
95,"Falkland Islands",2011,0.101729588846931
96,"Sierra Leone",2011,0
97,"Liberia",2011,0
98,"Togo",2011,0
99,"Benin",2011,0
100,"Republique du Congo",2011,0
101,"Namibia",2011,0.0650003908415118
102,"South Africa",2011,0.0101104058343252
103,"Sao Tome and Principe",2011,0
104,"Equatorial Guinea",2011,0
105,"Bouvet Island",2011,0.14947318463031
106,"Ghana",2011,0
107,"Clipperton Island",2011,0
108,"Bermuda",2011,0
110,"Bahamas",2011,0
111,"Turks and Caicos Islands",2011,0
112,"Cuba",2011,0
113,"Cayman Islands",2011,0
114,"Haiti",2011,0
115,"Dominican Republic",2011,0
116,"Puerto Rico and Virgin Islands of the United States",2011,0
117,"British Virgin Islands",2011,0
118,"Anguilla",2011,0
119,"Saint Kitts and Nevis",2011,0
120,"Antigua and Barbuda",2011,0
121,"Montserrat",2011,0
122,"Saint Lucia",2011,0
123,"Dominica",2011,0
124,"Barbados",2011,0
125,"Grenada",2011,0
126,"Trinidad and Tobago",2011,0
