"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2019,"0.000000000000000000"
2,"Christmas Island",2019,"0.000000000000000000"
3,"Norfolk Island",2019,"0.000000000000000000"
4,"Macquarie Island",2019,"0.172973398789132232"
5,"New Caledonia",2019,"0.000000000000000000"
6,"Vanuatu",2019,"0.000000000000000000"
7,"Solomon Islands",2019,"0.000000000000000000"
8,"Palau",2019,"0.000000000000000000"
9,"Micronesia",2019,"0.000000000000000000"
10,"Nauru",2019,"0.000000000000000000"
11,"Marshall Islands",2019,"0.000000000000000000"
12,"Wake Island",2019,"0.000000000000000000"
13,"Northern Mariana Islands and Guam",2019,"0.000000000000000000"
14,"Taiwan",2019,"0.000000067004380985"
15,"Philippines",2019,"0.000000000000000000"
16,"Australia",2019,"0.030674688581833646"
17,"Papua New Guinea",2019,"0.000000000000000000"
18,"Fiji",2019,"0.000000000000000000"
19,"Tuvalu",2019,"0.000000000000000000"
20,"South Korea",2019,"0.064770201969740399"
21,"North Korea",2019,"0.044285512125913300"
24,"Cambodia",2019,"0.000000000000000000"
25,"Thailand",2019,"0.000000000000000000"
26,"Andaman and Nicobar",2019,"0.000000000000000000"
28,"Comoro Islands",2019,"0.000000000000000000"
29,"Mayotte",2019,"0.000000000000000000"
30,"Glorioso Islands",2019,"0.000000000000000000"
31,"Seychelles",2019,"0.000000000000000000"
32,"Reunion",2019,"0.000000000000000000"
33,"Juan de Nova Island",2019,"0.000000000000000000"
34,"Bassas da India",2019,"0.000000000000000000"
35,"Ile Europa",2019,"0.000000000000000000"
36,"Ile Tromelin",2019,"0.000000000000000000"
37,"Mauritius",2019,"0.000000000000000000"
38,"British Indian Ocean Territory",2019,"0.000000000000000000"
39,"Maldives",2019,"0.000000000000000000"
40,"Sri Lanka",2019,"0.000000000000000000"
41,"Mozambique",2019,"0.000000000000000000"
42,"Madagascar",2019,"0.000000000000000000"
43,"Kenya",2019,"0.000000000000000000"
44,"Somalia",2019,"0.000000000000000000"
45,"Eritrea",2019,"0.000000000000000000"
46,"Djibouti",2019,"0.000000000000000000"
47,"Yemen",2019,"0.000000000000000000"
48,"Oman",2019,"0.000000000000000000"
49,"Sudan",2019,"0.000000000000000000"
50,"Saudi Arabia",2019,"0.000000000000000000"
