"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2017,0
2,"Christmas Island",2017,0
3,"Norfolk Island",2017,0
4,"Macquarie Island",2017,0.14838164740775
5,"New Caledonia",2017,0
6,"Vanuatu",2017,0
7,"Solomon Islands",2017,0
8,"Palau",2017,0
9,"Micronesia",2017,0
10,"Nauru",2017,0
11,"Marshall Islands",2017,0
12,"Wake Island",2017,0
13,"Northern Mariana Islands and Guam",2017,0
14,"Taiwan",2017,0
15,"Philippines",2017,0
16,"Australia",2017,0.0231819666224435
17,"Papua New Guinea",2017,0
18,"Fiji",2017,0
19,"Tuvalu",2017,0
20,"South Korea",2017,0.065413291197646
21,"North Korea",2017,0.0294910881696988
24,"Cambodia",2017,0
25,"Thailand",2017,0
26,"Andaman and Nicobar",2017,0
28,"Comoro Islands",2017,0
29,"Mayotte",2017,0
30,"Glorioso Islands",2017,0
31,"Seychelles",2017,0
32,"Reunion",2017,0
33,"Juan de Nova Island",2017,0
34,"Bassas da India",2017,0
35,"Ile Europa",2017,0
36,"Ile Tromelin",2017,0
37,"Mauritius",2017,0
38,"British Indian Ocean Territory",2017,0
39,"Maldives",2017,0
40,"Sri Lanka",2017,0
41,"Mozambique",2017,0
42,"Madagascar",2017,0
43,"Kenya",2017,0
44,"Somalia",2017,0
45,"Eritrea",2017,0
46,"Djibouti",2017,0
47,"Yemen",2017,0
48,"Oman",2017,0
49,"Sudan",2017,0
50,"Saudi Arabia",2017,0
51,"Kuwait",2017,0
52,"Bahrain",2017,0
53,"Pakistan",2017,0
54,"United Arab Emirates",2017,0
55,"Azores",2017,0.0044853328488452
56,"Cape Verde",2017,0
57,"Madeira",2017,0
58,"Canary Islands",2017,1.30571250405e-08
59,"Belgium",2017,0.107862897483366
60,"Gibraltar",2017,0.00362735282282765
61,"Tunisia",2017,0
62,"Morocco",2017,0.00121025451413702
63,"Western Sahara",2017,0.00628228374031309
64,"Mauritania",2017,0.00167051507883473
65,"Gambia",2017,0
66,"Senegal",2017,0
67,"Libya",2017,0
68,"Malta",2017,0
69,"Latvia",2017,1
70,"Estonia",2017,1
71,"Bulgaria",2017,0.855126372264679
72,"Romania",2017,0.522946842508798
73,"Russia",2017,0.359476483815015
74,"Georgia",2017,1
75,"Ukraine",2017,0.709641100980883
76,"Turkey",2017,0.635431517869301
77,"Syria",2017,0
78,"Lebanon",2017,0
79,"Israel",2017,0
80,"Greece",2017,0
