"rgn_id","rgn_name","year","pressure_score"
1,"Cocos Islands",2012,"0.000000000000000000"
2,"Christmas Island",2012,"0.000000000000000000"
3,"Norfolk Island",2012,"0.000000000000000000"
4,"Macquarie Island",2012,"0.131124029965676264"
5,"New Caledonia",2012,"0.000000000000000000"
6,"Vanuatu",2012,"0.000000000000000000"
7,"Solomon Islands",2012,"0.000000000000000000"
8,"Palau",2012,"0.000000000000000000"
9,"Micronesia",2012,"0.000000000000000000"
10,"Nauru",2012,"0.000000000000000000"
11,"Marshall Islands",2012,"0.000000000000000000"
12,"Wake Island",2012,"0.000000000000000000"
13,"Northern Mariana Islands and Guam",2012,"0.000000000000000000"
14,"Taiwan",2012,"0.000000000000000000"
15,"Philippines",2012,"0.000000000000000000"
16,"Australia",2012,"0.013073975978547396"
17,"Papua New Guinea",2012,"0.000000000000000000"
18,"Fiji",2012,"0.000000000000000000"
19,"Tuvalu",2012,"0.000000000000000000"
20,"South Korea",2012,"0.073901093502888218"
21,"North Korea",2012,"0.106532790281207532"
24,"Cambodia",2012,"0.000000000000000000"
25,"Thailand",2012,"0.000000000000000000"
26,"Andaman and Nicobar",2012,"0.000000000000000000"
28,"Comoro Islands",2012,"0.000000000000000000"
29,"Mayotte",2012,"0.000000000000000000"
30,"Glorioso Islands",2012,"0.000000000000000000"
31,"Seychelles",2012,"0.000000000000000000"
32,"Reunion",2012,"0.000000000000000000"
33,"Juan de Nova Island",2012,"0.000000000000000000"
34,"Bassas da India",2012,"0.000000000000000000"
35,"Ile Europa",2012,"0.000000000000000000"
36,"Ile Tromelin",2012,"0.000000000000000000"
37,"Mauritius",2012,"0.000000000000000000"
38,"British Indian Ocean Territory",2012,"0.000000000000000000"
39,"Maldives",2012,"0.000000000000000000"
40,"Sri Lanka",2012,"0.000000000000000000"
41,"Mozambique",2012,"0.000000000000000000"
42,"Madagascar",2012,"0.000000000000000000"
43,"Kenya",2012,"0.000000000000000000"
44,"Somalia",2012,"0.000000000000000000"
45,"Eritrea",2012,"0.000000000000000000"
46,"Djibouti",2012,"0.000000000000000000"
47,"Yemen",2012,"0.000000000000000000"
48,"Oman",2012,"0.000000000000000000"
49,"Sudan",2012,"0.000000000000000000"
50,"Saudi Arabia",2012,"0.000000000000000000"
51,"Kuwait",2012,"0.000000000000000000"
52,"Bahrain",2012,"0.000000000000000000"
53,"Pakistan",2012,"0.000000000000000000"
54,"United Arab Emirates",2012,"0.000000000000000000"
55,"Azores",2012,"0.004684186687407521"
56,"Cape Verde",2012,"0.000000000000000000"
57,"Madeira",2012,"0.000000000000000000"
58,"Canary Islands",2012,"0.000000011870630292"
59,"Belgium",2012,"0.134620079144426918"
60,"Gibraltar",2012,"0.000000000000000000"
61,"Tunisia",2012,"0.000000000000000000"
62,"Morocco",2012,"0.000793237103948462"
63,"Western Sahara",2012,"0.008577706612946467"
64,"Mauritania",2012,"0.002386377869796989"
65,"Gambia",2012,"0.000000000000000000"
66,"Senegal",2012,"0.000000000000000000"
67,"Libya",2012,"0.000000000000000000"
68,"Malta",2012,"0.000000000000000000"
69,"Latvia",2012,"1.000000000000000000"
70,"Estonia",2012,"1.000000000000000000"
71,"Bulgaria",2012,"0.344279460374514901"
72,"Romania",2012,"0.179162405283496307"
73,"Russia",2012,"0.367594213331658815"
74,"Georgia",2012,"1.000000000000000000"
75,"Ukraine",2012,"0.327056278328156869"
76,"Turkey",2012,"0.387276037040865773"
77,"Syria",2012,"0.000000000000000000"
78,"Lebanon",2012,"0.000000000000000000"
79,"Israel",2012,"0.000000000000000000"
80,"Greece",2012,"0.000000000000000000"
81,"Cyprus",2012,"0.000000000000000000"
82,"Albania",2012,"0.000000000000000000"
84,"Algeria",2012,"0.000000000000000000"
85,"Ascension",2012,"0.000000000000000000"
86,"Saint Helena",2012,"0.000000000000000000"
88,"Tristan da Cunha",2012,"0.049869460025623674"
89,"South Georgia and the South Sandwich Islands",2012,"0.188563139224484311"
90,"Prince Edward Islands",2012,"0.165225610640547887"
91,"Crozet Islands",2012,"0.133413700763788667"
92,"Amsterdam Island and Saint Paul Island",2012,"0.089022062557828532"
93,"Kerguelen Islands",2012,"0.115798209539788616"
94,"Heard and McDonald Islands",2012,"0.152348621307628995"
95,"Falkland Islands",2012,"0.136695900000596643"
96,"Sierra Leone",2012,"0.000000000000000000"
97,"Liberia",2012,"0.000000000000000000"
98,"Togo",2012,"0.000000000000000000"
99,"Benin",2012,"0.000000000000000000"
100,"Republique du Congo",2012,"0.000000000000000000"
101,"Namibia",2012,"0.068581628331245023"
102,"South Africa",2012,"0.006335986551458995"
103,"Sao Tome and Principe",2012,"0.000000000000000000"
104,"Equatorial Guinea",2012,"0.000000000000000000"
105,"Bouvet Island",2012,"0.190021162201108401"
106,"Ghana",2012,"0.000000000000000000"
107,"Clipperton Island",2012,"0.000000000000000000"
108,"Bermuda",2012,"0.000000000000000000"
110,"Bahamas",2012,"0.000000000000000000"
111,"Turks and Caicos Islands",2012,"0.000000000000000000"
112,"Cuba",2012,"0.000000000000000000"
113,"Cayman Islands",2012,"0.000000000000000000"
114,"Haiti",2012,"0.000000000000000000"
115,"Dominican Republic",2012,"0.000000000000000000"
116,"Puerto Rico and Virgin Islands of the United States",2012,"0.000000000000000000"
117,"British Virgin Islands",2012,"0.000000000000000000"
118,"Anguilla",2012,"0.000000000000000000"
119,"Saint Kitts and Nevis",2012,"0.000000000000000000"
120,"Antigua and Barbuda",2012,"0.000000000000000000"
121,"Montserrat",2012,"0.000000000000000000"
122,"Saint Lucia",2012,"0.000000000000000000"
123,"Dominica",2012,"0.000000000000000000"
124,"Barbados",2012,"0.000000000000000000"
125,"Grenada",2012,"0.000000000000000000"
126,"Trinidad and Tobago",2012,"0.000000000000000000"
127,"Saint Vincent and the Grenadines",2012,"0.000000000000000000"
129,"Panama",2012,"0.000000000000000000"
130,"Costa Rica",2012,"0.000000000000000000"
131,"Nicaragua",2012,"0.000000000000000000"
132,"Colombia",2012,"0.000000000000000000"
133,"Honduras",2012,"0.000000000000000000"
134,"El Salvador",2012,"0.000000000000000000"
135,"Mexico",2012,"0.020851889633194263"
136,"Guatemala",2012,"0.000000000000000000"
137,"Ecuador",2012,"0.019301200618464034"
138,"Peru",2012,"0.042442357277211039"
139,"Venezuela",2012,"0.000000000000000000"
140,"Guadeloupe and Martinique",2012,"0.000000000000000000"
141,"Faeroe Islands",2012,"0.095477336638454494"
143,"Iceland",2012,"0.039349036942355850"
144,"Jan Mayen",2012,"0.043376275397008751"
145,"Greenland",2012,"0.120580799679041450"
146,"Pitcairn",2012,"0.000000000000000000"
147,"French Polynesia",2012,"0.000000000000000000"
148,"Line Group",2012,"0.000000000000000000"
149,"Jarvis Island",2012,"0.000000000000000000"
150,"Palmyra Atoll",2012,"0.000000000000000000"
151,"American Samoa",2012,"0.000000000000000000"
152,"Samoa",2012,"0.000000000000000000"
153,"Cook Islands",2012,"0.000000000000000000"
154,"Niue",2012,"0.000000000000000000"
155,"Tonga",2012,"0.000000000000000000"
156,"Tokelau",2012,"0.000000000000000000"
157,"Phoenix Group",2012,"0.000000000000000000"
158,"Howland Island and Baker Island",2012,"0.000000000000000000"
159,"Johnston Atoll",2012,"0.000000000000000000"
161,"Wallis and Futuna",2012,"0.000000000000000000"
162,"New Zealand",2012,"0.073043260244083669"
163,"United States",2012,"0.120595222388354392"
164,"Belize",2012,"0.000000000000000000"
166,"Jamaica",2012,"0.000000000000000000"
167,"Guyana",2012,"0.000000000000000000"
168,"Suriname",2012,"0.000000000000000000"
169,"French Guiana",2012,"0.000000000000000000"
171,"Brazil",2012,"0.000414256801718578"
172,"Argentina",2012,"0.091277697080266437"
173,"Uruguay",2012,"0.011697954078355570"
174,"Finland",2012,"1.000000000000000000"
175,"Denmark",2012,"0.199608623081223596"
176,"Germany",2012,"0.184360822078057929"
177,"Netherlands",2012,"0.095676628241599726"
178,"Poland",2012,"1.000000000000000000"
179,"France",2012,"0.055868120045440790"
180,"United Kingdom",2012,"0.085167289377362870"
181,"Ireland",2012,"0.086959654651984297"
182,"Spain",2012,"0.039144428667053831"
183,"Portugal",2012,"0.020031260373711991"
184,"Italy",2012,"0.000000284943394703"
185,"Monaco",2012,"0.000000000000000000"
186,"Montenegro",2012,"0.000000000000000000"
187,"Croatia",2012,"0.000000000000000000"
188,"Slovenia",2012,"                 NaN"
189,"Lithuania",2012,"1.000000000000000000"
190,"Qatar",2012,"0.000000000000000000"
191,"Iran",2012,"0.000000000000000000"
192,"Iraq",2012,"0.000000000000000000"
193,"Guinea Bissau",2012,"0.000000000000000000"
194,"Guinea",2012,"0.000000000000000000"
195,"Ivory Coast",2012,"0.000000000000000000"
196,"Nigeria",2012,"0.000000000000000000"
197,"Cameroon",2012,"0.000000000000000000"
198,"Gabon",2012,"0.000000000000000000"
199,"Democratic Republic of the Congo",2012,"0.000000000000000000"
200,"Angola",2012,"0.001714754714419806"
202,"Tanzania",2012,"0.000000000000000000"
203,"India",2012,"0.000000000000000000"
204,"Bangladesh",2012,"0.000000000000000000"
205,"Myanmar",2012,"0.000000000000000000"
206,"Malaysia",2012,"0.000000000000000000"
207,"Vietnam",2012,"0.000000000000000000"
208,"Singapore",2012,"                 NaN"
209,"China",2012,"0.032250472520002828"
210,"Japan",2012,"0.014553232872457944"
212,"Kiribati",2012,"0.000000000000000000"
214,"Egypt",2012,"0.000000000000000000"
215,"Jordan",2012,"                 NaN"
216,"Indonesia",2012,"0.000000000000000000"
218,"Canada",2012,"0.452955627158286023"
219,"Saint Pierre and Miquelon",2012,"0.028026623572732199"
220,"Sint Maarten",2012,"0.000000000000000000"
221,"Northern Saint-Martin",2012,"0.000000000000000000"
222,"Sweden",2012,"0.938740180558827797"
223,"Norway",2012,"0.054575461327228979"
224,"Chile",2012,"0.075119500222838489"
227,"Jersey",2012,"0.056070514727121414"
228,"Guernsey",2012,"0.060264384334845607"
231,"East Timor",2012,"0.000000000000000000"
232,"Bosnia and Herzegovina",2012,"                 NaN"
237,"Oecussi Ambeno",2012,"0.000000000000000000"
244,"Curacao",2012,"0.000000000000000000"
245,"Bonaire",2012,"0.000000000000000000"
247,"Brunei",2012,"0.000000000000000000"
248,"Saba",2012,"0.000000000000000000"
249,"Sint Eustatius",2012,"0.000000000000000000"
250,"Aruba",2012,"0.000000000000000000"
