"rgn_id","trend","year"
16,-0.00644993877694242,2021
59,-0.024206941947341,2021
73,-0.0711620077490807,2021
101,0.104552865028381,2021
102,-0.065373192620182,2021
135,0.018138999119401,2021
138,-0.0730758309364319,2021
141,-0.0238752984585223,2021
162,0.0258104968816042,2021
163,-0.0179079173275375,2021
175,-0.024206941947341,2021
176,-0.024206941947341,2021
177,-0.024206941947341,2021
179,0.0702673639761364,2021
180,-0.0170691881578635,2021
181,-0.0103033808991313,2021
182,0.114335022866726,2021
183,0.114335022866726,2021
218,0.0345860699564118,2021
219,0.0724358558654785,2021
222,-0.0240937280029459,2021
223,-0.0128405287535089,2021
224,-0.115167381434872,2021
227,-0.0103033808991313,2021
228,-0.0103033808991313,2021
