"rgn_id","year","species","sust_coeff"
5,2021,"Blue shrimp",0.883116883116883
5,2021,"Pacific cupped oyster",0.87012987012987
5,2021,"Snappers nei",0.753246753246753
6,2021,"Blue shrimp",0.883116883116883
6,2021,"Whiteleg shrimp",0.883116883116883
7,2021,"Elkhorn sea moss",0.87012987012987
7,2021,"Giant tiger prawn",0.883116883116883
8,2021,"Bear paw clam",0.909090909090909
8,2021,"Crocus giant clam",0.909090909090909
8,2021,"Elongate giant clam",0.909090909090909
8,2021,"Fluted giant clam",0.909090909090909
8,2021,"Giant clam",0.909090909090909
8,2021,"Milkfish",0.753246753246753
8,2021,"Penaeus shrimps nei",0.766233766233766
8,2021,"Smooth giant clam",0.909090909090909
9,2021,"Eucheuma seaweeds nei",0.87012987012987
10,2021,"Milkfish",0.753246753246753
11,2021,"Sixfinger threadfin",0.753246753246753
13,2021,"Banana prawn",0.883116883116883
13,2021,"Milkfish",0.753246753246753
13,2021,"Mullets nei",0.753246753246753
13,2021,"Whiteleg shrimp",0.883116883116883
14,2021,"Abalones nei",0.883116883116883
14,2021,"Amberjacks nei",0.883116883116883
14,2021,"Barramundi(=Giant seaperch)",0.883116883116883
14,2021,"Blackhead seabream",0.688311688311688
14,2021,"Blood cockle",0.909090909090909
14,2021,"Blue swimming crab",0.792207792207792
14,2021,"Clams, etc. nei",0.909090909090909
14,2021,"Cobia",0.883116883116883
14,2021,"Croakers, drums nei",0.597402597402597
14,2021,"Flathead grey mullet",0.753246753246753
14,2021,"Fourfinger threadfin",0.753246753246753
14,2021,"Giant tiger prawn",0.883116883116883
14,2021,"Greasyback shrimp",0.883116883116883
14,2021,"Greater amberjack",0.883116883116883
14,2021,"Groupers nei",0.753246753246753
14,2021,"Indo-Pacific swamp crab",0.792207792207792
14,2021,"Japanese carpet shell",0.909090909090909
14,2021,"Japanese eel",0.0909090909090909
14,2021,"Japanese hard clam",0.909090909090909
14,2021,"Japanese spiny lobster",0.792207792207792
14,2021,"Kuruma prawn",0.883116883116883
14,2021,"Laver (Nori)",0.87012987012987
14,2021,"Marine crabs nei",0.792207792207792
14,2021,"Marine fishes nei",0.753246753246753
14,2021,"Marine molluscs nei",0.883116883116883
14,2021,"Mi-iuy (brown) croaker",0.597402597402597
14,2021,"Milkfish",0.753246753246753
14,2021,"Natantian decapods nei",0.792207792207792
14,2021,"Pacific cupped oyster",0.87012987012987
14,2021,"Porgies, seabreams nei",0.688311688311688
14,2021,"Redtail prawn",0.883116883116883
14,2021,"Seabasses nei",0.753246753246753
14,2021,"Seaweeds nei",0.87012987012987
14,2021,"Snappers, jobfishes nei",0.753246753246753
14,2021,"Trumpet emperor",0.753246753246753
14,2021,"Warty gracilaria",0.87012987012987
14,2021,"Whiteleg shrimp",0.883116883116883
15,2021,"Banana prawn",0.883116883116883
15,2021,"Barramundi(=Giant seaperch)",0.883116883116883
15,2021,"Caulerpa seaweeds",0.87012987012987
15,2021,"Cupped oysters nei",0.87012987012987
15,2021,"Elkhorn sea moss",0.87012987012987
15,2021,"Flathead lobster",0.792207792207792
15,2021,"Giant tiger prawn",0.883116883116883
15,2021,"Gracilaria seaweeds",0.87012987012987
15,2021,"Green mussel",0.87012987012987
15,2021,"Groupers, seabasses nei",0.753246753246753
15,2021,"Indo-Pacific swamp crab",0.792207792207792
15,2021,"Jacks, crevalles nei",0.883116883116883
15,2021,"Marine fishes nei",0.753246753246753
15,2021,"Metapenaeus shrimps nei",0.883116883116883
15,2021,"Metapenaeus shrimps nei",0.753246753246753
15,2021,"Milkfish",0.753246753246753
15,2021,"Scats",0.753246753246753
15,2021,"Snappers nei",0.753246753246753
15,2021,"Snubnose pompano",0.883116883116883
15,2021,"Spiny eucheuma",0.87012987012987
15,2021,"Tropical spiny lobsters nei",0.792207792207792
15,2021,"Whiteleg shrimp",0.883116883116883
16,2021,"Abalones nei",0.883116883116883
16,2021,"Atlantic salmon",0.883116883116883
16,2021,"Australian mussel",0.883116883116883
16,2021,"Barramundi(=Giant seaperch)",0.883116883116883
16,2021,"Brine shrimp",0.766233766233766
16,2021,"Brown tiger prawn",0.883116883116883
16,2021,"Cupped oysters nei",0.87012987012987
16,2021,"Eastern school shrimp",0.883116883116883
16,2021,"Finfishes nei",0.753246753246753
16,2021,"Flat and cupped oysters nei",0.87012987012987
16,2021,"Giant tiger prawn",0.883116883116883
16,2021,"Kuruma prawn",0.883116883116883
16,2021,"Marine fishes nei",0.753246753246753
16,2021,"Pacific cupped oyster",0.87012987012987
16,2021,"Penaeus shrimps nei",0.883116883116883
16,2021,"Rainbow trout",0.883116883116883
16,2021,"Southern bluefin tuna",0.649350649350649
17,2021,"Elkhorn sea moss",0.87012987012987
