rgn_id,year,S_score
1,2005,4.671901726291369
1,2006,4.676936476317997
1,2007,4.683937793399441
1,2008,4.683541040202391
1,2009,4.681494849891641
1,2010,4.683294198174506
1,2011,4.687613822475279
1,2012,4.6946836061557855
1,2013,4.699687071908228
1,2014,4.705373469609956
1,2015,4.709739247384985
1,2016,4.714757724669877
1,2017,4.718364381926857
1,2018,4.724300286703369
1,2019,4.72714468834368
1,2020,4.718976378573249
1,2021,4.730562438600491
1,2022,4.741999400940128
1,2023,4.740691398430872
2,2005,4.671901726291369
2,2006,4.676936476317997
2,2007,4.683937793399441
2,2008,4.683541040202391
2,2009,4.681494849891641
2,2010,4.683294198174506
2,2011,4.687613822475279
2,2012,4.6946836061557855
2,2013,4.699687071908228
2,2014,4.705373469609956
2,2015,4.709739247384985
2,2016,4.714757724669877
2,2017,4.718364381926857
2,2018,4.724300286703369
2,2019,4.72714468834368
2,2020,4.718976378573249
2,2021,4.730562438600491
2,2022,4.741999400940128
2,2023,4.740691398430872
3,2005,4.671901726291369
3,2006,4.676936476317997
3,2007,4.683937793399441
3,2008,4.683541040202391
3,2009,4.681494849891641
3,2010,4.683294198174506
3,2011,4.687613822475279
3,2012,4.6946836061557855
3,2013,4.699687071908228
3,2014,4.705373469609956
3,2015,4.709739247384985
3,2016,4.714757724669877
3,2017,4.718364381926857
3,2018,4.724300286703369
3,2019,4.72714468834368
3,2020,4.718976378573249
3,2021,4.730562438600491
3,2022,4.741999400940128
3,2023,4.740691398430872
4,2005,4.671901726291369
4,2006,4.676936476317997
4,2007,4.683937793399441
4,2008,4.683541040202391
4,2009,4.681494849891641
4,2010,4.683294198174506
4,2011,4.687613822475279
4,2012,4.6946836061557855
4,2013,4.699687071908228
4,2014,4.705373469609956
4,2015,4.709739247384985
4,2016,4.714757724669877
4,2017,4.718364381926857
4,2018,4.724300286703369
4,2019,4.72714468834368
4,2020,4.718976378573249
4,2021,4.730562438600491
4,2022,4.741999400940128
4,2023,4.740691398430872
5,2005,4.583668792393189
5,2006,4.583668792393189
5,2007,4.583668792393189
5,2008,4.583668792393189
5,2009,4.583668792393189
5,2010,4.583668792393189
5,2011,4.583668792393189
5,2012,4.583668792393189
5,2013,4.583668792393189
5,2014,4.583668792393189
5,2015,4.583668792393189
5,2016,4.583668792393189
5,2017,4.583668792393189
5,2018,4.583668792393189
5,2019,4.583668792393189
5,2020,4.583668792393189
5,2021,4.583668792393189
5,2022,4.583668792393189
5,2023,4.583668792393189
6,2005,4.295618789574346
6,2006,4.297170411056153
6,2007,4.297291301143864
6,2008,4.2981519098900005
6,2009,4.298316910923687
6,2010,4.297991756208818
6,2011,4.29820508013332
6,2012,4.297813517110041
6,2013,4.29726866138278
6,2014,4.2974630887237355
6,2015,4.296899740563884
6,2016,4.297503016369431
6,2017,4.2985608639370945
6,2018,4.298694766216271
6,2019,4.298939411282336
6,2020,4.296798928624645
6,2021,4.2957383570825485
6,2022,4.2956177576258145
6,2023,4.295575566649064
7,2005,4.289435661429256
7,2006,4.289804593882632
7,2007,4.290080238391941
7,2008,4.290888673495784
7,2009,4.291009460560164
7,2010,4.2925663935939165
7,2011,4.293695455816909
7,2012,4.2936787896831285
7,2013,4.294313460211752
7,2014,4.293974398530755
7,2015,4.293761719044397
7,2016,4.2944869003070005
7,2017,4.294635228087811
7,2018,4.29471448916978
7,2019,4.294555474897296
7,2020,4.293127412727483
7,2021,4.293163308347696
7,2022,4.293182582276795
7,2023,4.29335110085313
8,2005,4.422309755918702
8,2006,4.42377219008461
8,2007,4.428536329455622
8,2008,4.4218661149261775
8,2009,4.412860796636711
8,2010,4.4137696495481595
8,2011,4.4236645495036315
8,2012,4.428161191045269
8,2013,4.424556615548878
8,2014,4.432861451122502
8,2015,4.4488302314722645
8,2016,4.450191157105347
8,2017,4.443581404933289
8,2018,4.444420592578693
8,2019,4.445500613846362
8,2020,4.4316550457208
8,2021,4.408251093743979
8,2022,4.407509762200159
8,2023,4.408106648045335
9,2005,4.3024198419889395
9,2006,4.3025849140765615
9,2007,4.302202671414521
9,2008,4.301654121797243
9,2009,4.302262037693099
9,2010,4.303095525316665
9,2011,4.304077649864536
9,2012,4.303318742387066
9,2013,4.301951564495897
9,2014,4.301076184475725
9,2015,4.302413521688211
9,2016,4.302433701414885
