name,count,code,country,presence,origin,distribution_code
12427,16,BD,Bangladesh,Extant,Native,Native
12427,16,BN,Brunei Darussalam,Extant,Native,Native
12427,16,BT,Bhutan,Extant,Native,Native
12427,16,CN,China,Possibly Extinct,Native,Possibly Extinct
12427,16,ID,Indonesia,Extant,Native,Native
12427,16,IN,India,Extant,Native,Native
12427,16,IQ,Iraq,Extant,Native,Native
12427,16,KH,Cambodia,Extant,Native,Native
12427,16,LA,Lao People's Democratic Republic,Extant,Native,Native
12427,16,MM,Myanmar,Extant,Native,Native
12427,16,MY,Malaysia,Extant,Native,Native
12427,16,NP,Nepal,Extant,Native,Native
12427,16,PK,Pakistan,Extant,Native,Native
12427,16,SG,Singapore,Extant,Native,Native
12427,16,TH,Thailand,Extant,Native,Native
12427,16,VN,Viet Nam,Extant,Native,Native
