name,count,code,country,presence,origin,distribution_code
16580,56,AD,Andorra,Extant,Native,Native
16580,56,AF,Afghanistan,Extant,Native,Native
16580,56,AL,Albania,Extant,Native,Native
16580,56,AM,Armenia,Extant,Native,Native
16580,56,AT,Austria,Extant,Native,Native
16580,56,AZ,Azerbaijan,Extant,Native,Native
16580,56,BA,Bosnia and Herzegovina,Extant,Native,Native
16580,56,BE,Belgium,Extant,Native,Native
16580,56,BG,Bulgaria,Extant,Native,Native
16580,56,BY,Belarus,Extant,Native,Native
16580,56,CH,Switzerland,Extant,Native,Native
16580,56,CN,China,Extant,Native,Native
16580,56,CZ,Czechia,Extant,Native,Native
16580,56,DE,Germany,Extant,Native,Native
16580,56,DK,Denmark,Extant,Native,Native
16580,56,EE,Estonia,Extant,Native,Native
16580,56,ES,Spain,Extant,Native,Native
16580,56,FI,Finland,Extant,Native,Native
16580,56,FR,France,Extant,Native,Native
16580,56,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
16580,56,GE,Georgia,Extant,Native,Native
16580,56,GG,Guernsey,Extant,Native,Native
16580,56,GR,Greece,Extant,Native,Native
16580,56,HR,Croatia,Extant,Native,Native
16580,56,HU,Hungary,Extant,Native,Native
16580,56,IE,Ireland,Extant,Native,Native
16580,56,IM,Isle of Man,Extant,Native,Native
16580,56,IR,"Iran, Islamic Republic of",Extant,Native,Native
16580,56,IT,Italy,Extant,Native,Native
16580,56,JE,Jersey,Extant,Native,Native
16580,56,KG,Kyrgyzstan,Extant,Native,Native
16580,56,KZ,Kazakhstan,Extant,Native,Native
16580,56,LI,Liechtenstein,Extant,Native,Native
16580,56,LT,Lithuania,Extant,Native,Native
16580,56,LU,Luxembourg,Extant,Native,Native
16580,56,LV,Latvia,Extant,Native,Native
16580,56,MC,Monaco,Extant,Native,Native
16580,56,MD,"Moldova, Republic of",Extant,Native,Native
16580,56,ME,Montenegro,Extant,Native,Native
16580,56,MK,North Macedonia,Extant,Native,Native
16580,56,MN,Mongolia,Extant,Native,Native
16580,56,NL,Netherlands,Extant,Native,Native
16580,56,NO,Norway,Extant,Native,Native
16580,56,PK,Pakistan,Extant,Native,Native
16580,56,PL,Poland,Extant,Native,Native
16580,56,RO,Romania,Extant,Native,Native
16580,56,RS,Serbia,Extant,Native,Native
16580,56,RU,Russian Federation,Extant,Native,Native
16580,56,SE,Sweden,Extant,Native,Native
16580,56,SI,Slovenia,Extant,Native,Native
16580,56,SK,Slovakia,Extant,Native,Native
16580,56,TJ,Tajikistan,Extant,Native,Native
16580,56,TM,Turkmenistan,Extant,Native,Native
16580,56,TR,Türkiye,Extant,Native,Native
16580,56,UA,Ukraine,Extant,Native,Native
16580,56,UZ,Uzbekistan,Extant,Native,Native
