name,year,assess_year,code,category
17027,2020,2020,LC,Least Concern
17027,2008,2008,LC,Least Concern
17027,1996,1996,VU,Vulnerable
17027,1994,1994,K,Insufficiently Known
17027,1990,1990,K,Insufficiently Known
17027,1988,1988,K,Insufficiently Known
