name,count,code,country,presence,origin,distribution_code
16674437,20,AL,Albania,Extant,Native,Native
16674437,20,CY,Cyprus,Extant,Native,Native
16674437,20,DZ,Algeria,Extant,Native,Native
16674437,20,EG,Egypt,Extant,Native,Native
16674437,20,ES,Spain,Extant,Native,Native
16674437,20,FR,France,Extant,Native,Native
16674437,20,GI,Gibraltar,Extant,Native,Native
16674437,20,GR,Greece,Extant,Native,Native
16674437,20,HR,Croatia,Extant,Native,Native
16674437,20,IL,Israel,Extant,Native,Native
16674437,20,IT,Italy,Extant,Native,Native
16674437,20,LB,Lebanon,Extant,Vagrant,Vagrant
16674437,20,LY,Libya,Extant,Native,Native
16674437,20,MA,Morocco,Extant,Native,Native
16674437,20,MC,Monaco,Extant,Native,Native
16674437,20,ME,Montenegro,Extant,Native,Native
16674437,20,MT,Malta,Extant,Native,Native
16674437,20,PS,"Palestine, State of",Extant,Vagrant,Vagrant
16674437,20,TN,Tunisia,Extant,Native,Native
16674437,20,TR,Türkiye,Extant,Vagrant,Vagrant
