name,count,code,country,presence,origin,distribution_code
197461,43,AO,Angola,Extant,Native,Native
197461,43,BF,Burkina Faso,Extant,Native,Native
197461,43,BI,Burundi,Extant,Native,Native
197461,43,BJ,Benin,Extant,Native,Native
197461,43,BW,Botswana,Extant,Native,Native
197461,43,CD,"Congo, The Democratic Republic of the",Extant,Native,Native
197461,43,CF,Central African Republic,Extant,Native,Native
197461,43,CG,Congo,Extant,Native,Native
197461,43,CI,Côte d'Ivoire,Extant,Native,Native
197461,43,CM,Cameroon,Extant,Native,Native
197461,43,EH,Western Sahara,Extant,Native,Native
197461,43,ER,Eritrea,Extant,Native,Native
197461,43,ET,Ethiopia,Extant,Native,Native
197461,43,GA,Gabon,Extant,Native,Native
197461,43,GH,Ghana,Extant,Native,Native
197461,43,GM,Gambia,Extant,Native,Native
197461,43,GN,Guinea,Extant,Native,Native
197461,43,GW,Guinea-Bissau,Extant,Native,Native
197461,43,KE,Kenya,Extant,Native,Native
197461,43,LS,Lesotho,Extant,Native,Native
197461,43,MA,Morocco,Extant,Native,Native
197461,43,ML,Mali,Extant,Native,Native
197461,43,MR,Mauritania,Extant,Native,Native
197461,43,MW,Malawi,Extant,Native,Native
197461,43,MZ,Mozambique,Extant,Native,Native
197461,43,NA,Namibia,Extant,Native,Native
197461,43,NE,Niger,Extant,Native,Native
197461,43,NG,Nigeria,Extant,Native,Native
197461,43,OM,Oman,Extant,Native,Native
197461,43,RW,Rwanda,Extant,Native,Native
197461,43,SA,Saudi Arabia,Extant,Native,Native
197461,43,SL,Sierra Leone,Extant,Native,Native
197461,43,SN,Senegal,Extant,Native,Native
197461,43,SO,Somalia,Extant,Native,Native
197461,43,SZ,Eswatini,Extant,Native,Native
197461,43,TD,Chad,Extant,Native,Native
197461,43,TG,Togo,Extant,Native,Native
197461,43,TZ,"Tanzania, United Republic of",Extant,Native,Native
197461,43,UG,Uganda,Extant,Native,Native
197461,43,YE,Yemen,Extant,Native,Native
197461,43,ZA,South Africa,Extant,Native,Native
197461,43,ZM,Zambia,Extant,Native,Native
197461,43,ZW,Zimbabwe,Extant,Native,Native
