name,count,code,country,presence,origin,distribution_code
187752,35,AL,Albania,Extant,Native,Native
187752,35,BE,Belgium,Extant,Native,Native
187752,35,BG,Bulgaria,Extant,Native,Native
187752,35,CY,Cyprus,Extant,Native,Native
187752,35,DE,Germany,Extant,Native,Native
187752,35,DK,Denmark,Extant,Native,Native
187752,35,DZ,Algeria,Extant,Native,Native
187752,35,EG,Egypt,Extant,Native,Native
187752,35,EH,Western Sahara,Extant,Native,Native
187752,35,ES,Spain,Extant,Native,Native
187752,35,FR,France,Extant,Native,Native
187752,35,GB,United Kingdom of Great Britain and Northern Ireland,Extant,Native,Native
187752,35,GG,Guernsey,Extant,Native,Native
187752,35,GI,Gibraltar,Extant,Native,Native
187752,35,GR,Greece,Extant,Native,Native
187752,35,HR,Croatia,Extant,Native,Native
187752,35,IL,Israel,Extant,Native,Native
187752,35,IT,Italy,Extant,Native,Native
187752,35,JE,Jersey,Extant,Native,Native
187752,35,LB,Lebanon,Extant,Native,Native
187752,35,LY,Libya,Extant,Native,Native
187752,35,MA,Morocco,Extant,Native,Native
187752,35,MC,Monaco,Extant,Native,Native
187752,35,ME,Montenegro,Extant,Native,Native
187752,35,MR,Mauritania,Extant,Native,Native
187752,35,MT,Malta,Extant,Native,Native
187752,35,NL,Netherlands,Extant,Native,Native
187752,35,NO,Norway,Extant,Native,Native
187752,35,PT,Portugal,Extant,Native,Native
187752,35,RO,Romania,Extant,Native,Native
187752,35,SI,Slovenia,Extant,Native,Native
187752,35,SN,Senegal,Extant,Native,Native
187752,35,SY,Syrian Arab Republic,Extant,Native,Native
187752,35,TN,Tunisia,Extant,Native,Native
187752,35,TR,Türkiye,Extant,Native,Native
