name,count,code,country,presence,origin,distribution_code
15955,27,AF,Afghanistan,Extinct Post-1500,Native,Regionally Extinct
15955,27,AM,Armenia,Extinct Post-1500,Native,Regionally Extinct
15955,27,AZ,Azerbaijan,Extinct Post-1500,Native,Regionally Extinct
15955,27,BD,Bangladesh,Extant,Native,Native
15955,27,BT,Bhutan,Extant,Native,Native
15955,27,CN,China,Extant,Native,Native
15955,27,HK,Hong Kong,Extinct Post-1500,Native,Regionally Extinct
15955,27,ID,Indonesia,Extant,Native,Native
15955,27,IN,India,Extant,Native,Native
15955,27,IR,"Iran, Islamic Republic of",Extinct Post-1500,Native,Regionally Extinct
15955,27,KG,Kyrgyzstan,Extinct Post-1500,Native,Regionally Extinct
15955,27,KH,Cambodia,Extinct Post-1500,Native,Regionally Extinct
15955,27,KP,"Korea, Democratic People's Republic of",Extinct Post-1500,Native,Regionally Extinct
15955,27,KZ,Kazakhstan,Extinct Post-1500,Native,Regionally Extinct
15955,27,LA,Lao People's Democratic Republic,Extinct Post-1500,Native,Regionally Extinct
15955,27,MM,Myanmar,Extant,Native,Native
15955,27,MY,Malaysia,Extant,Native,Native
15955,27,NP,Nepal,Extant,Native,Native
15955,27,PK,Pakistan,Extinct Post-1500,Native,Regionally Extinct
15955,27,RU,Russian Federation,Extant,Native,Native
15955,27,SG,Singapore,Extinct Post-1500,Native,Regionally Extinct
15955,27,TH,Thailand,Extant,Native,Native
15955,27,TJ,Tajikistan,Extinct Post-1500,Native,Regionally Extinct
15955,27,TM,Turkmenistan,Extinct Post-1500,Native,Regionally Extinct
15955,27,TR,Türkiye,Extinct Post-1500,Native,Regionally Extinct
15955,27,UZ,Uzbekistan,Extinct Post-1500,Native,Regionally Extinct
15955,27,VN,Viet Nam,Extinct Post-1500,Native,Regionally Extinct
