rgn_id,commodity,product,year,gapfill
5,Miscellaneous corals and shells,corals,2001,none
5,Miscellaneous corals and shells,corals,2002,none
5,Miscellaneous corals and shells,corals,2003,none
5,Miscellaneous corals and shells,corals,2004,tbd
5,Miscellaneous corals and shells,corals,2005,none
5,Miscellaneous corals and shells,corals,2006,none
5,Miscellaneous corals and shells,corals,2007,none
5,Miscellaneous corals and shells,corals,2008,zerofill
5,Miscellaneous corals and shells,corals,2009,zerofill
5,Miscellaneous corals and shells,corals,2010,none
5,Miscellaneous corals and shells,corals,2011,none
5,Miscellaneous corals and shells,corals,2012,none
5,Miscellaneous corals and shells,corals,2013,none
5,Miscellaneous corals and shells,corals,2014,none
5,Miscellaneous corals and shells,corals,2015,zerofill
5,Miscellaneous corals and shells,corals,2016,none
5,Miscellaneous corals and shells,corals,2017,none
5,Miscellaneous corals and shells,corals,2018,none
5,Miscellaneous corals and shells,corals,2019,zerofill
5,Miscellaneous corals and shells,corals,2020,zerofill
5,Miscellaneous corals and shells,corals,2021,zerofill
5,Miscellaneous corals and shells,corals,2022,endfill
6,Coral and the like,corals,1998,none
6,Coral and the like,corals,1999,none
6,Coral and the like,corals,2000,zerofill
6,Coral and the like,corals,2001,none
6,Coral and the like,corals,2002,none
6,Coral and the like,corals,2003,none
6,Coral and the like,corals,2004,none
6,Coral and the like,corals,2005,none
6,Coral and the like,corals,2006,zerofill
6,Coral and the like,corals,2007,zerofill
6,Coral and the like,corals,2008,zerofill
6,Coral and the like,corals,2009,zerofill
6,Coral and the like,corals,2010,zerofill
6,Coral and the like,corals,2011,zerofill
6,Coral and the like,corals,2012,none
6,Coral and the like,corals,2013,zerofill
6,Coral and the like,corals,2014,none
6,Coral and the like,corals,2015,none
6,Coral and the like,corals,2016,none
6,Coral and the like,corals,2017,zerofill
6,Coral and the like,corals,2018,zerofill
6,Coral and the like,corals,2019,zerofill
6,Coral and the like,corals,2020,zerofill
6,Coral and the like,corals,2021,zerofill
6,Coral and the like,corals,2022,endfill
6,Miscellaneous corals and shells,corals,2001,none
6,Miscellaneous corals and shells,corals,2002,zerofill
6,Miscellaneous corals and shells,corals,2003,zerofill
6,Miscellaneous corals and shells,corals,2004,none
6,Miscellaneous corals and shells,corals,2005,none
6,Miscellaneous corals and shells,corals,2006,none
6,Miscellaneous corals and shells,corals,2007,none
6,Miscellaneous corals and shells,corals,2008,none
6,Miscellaneous corals and shells,corals,2009,none
6,Miscellaneous corals and shells,corals,2010,none
6,Miscellaneous corals and shells,corals,2011,none
6,Miscellaneous corals and shells,corals,2012,none
6,Miscellaneous corals and shells,corals,2013,none
6,Miscellaneous corals and shells,corals,2014,none
6,Miscellaneous corals and shells,corals,2015,none
6,Miscellaneous corals and shells,corals,2016,none
6,Miscellaneous corals and shells,corals,2017,none
6,Miscellaneous corals and shells,corals,2018,zerofill
6,Miscellaneous corals and shells,corals,2019,zerofill
6,Miscellaneous corals and shells,corals,2020,zerofill
6,Miscellaneous corals and shells,corals,2021,zerofill
6,Miscellaneous corals and shells,corals,2022,endfill
7,Coral and the like,corals,1998,none
7,Coral and the like,corals,1999,none
7,Coral and the like,corals,2000,none
7,Coral and the like,corals,2001,none
7,Coral and the like,corals,2002,none
7,Coral and the like,corals,2003,none
7,Coral and the like,corals,2004,none
7,Coral and the like,corals,2005,none
7,Coral and the like,corals,2006,none
7,Coral and the like,corals,2007,none
7,Coral and the like,corals,2008,none
7,Coral and the like,corals,2009,none
7,Coral and the like,corals,2010,none
7,Coral and the like,corals,2011,none
7,Coral and the like,corals,2012,none
7,Coral and the like,corals,2013,none
7,Coral and the like,corals,2014,none
7,Coral and the like,corals,2015,none
7,Coral and the like,corals,2016,zerofill
7,Coral and the like,corals,2017,zerofill
7,Coral and the like,corals,2018,zerofill
7,Coral and the like,corals,2019,zerofill
7,Coral and the like,corals,2020,zerofill
7,Coral and the like,corals,2021,zerofill
7,Coral and the like,corals,2022,endfill
7,Miscellaneous corals and shells,corals,2015,none
7,Miscellaneous corals and shells,corals,2016,none
7,Miscellaneous corals and shells,corals,2017,none
7,Miscellaneous corals and shells,corals,2018,none
7,Miscellaneous corals and shells,corals,2019,zerofill
7,Miscellaneous corals and shells,corals,2020,zerofill
7,Miscellaneous corals and shells,corals,2021,zerofill
7,Miscellaneous corals and shells,corals,2022,endfill
8,Coral and the like,corals,1998,none
8,Coral and the like,corals,1999,none
8,Coral and the like,corals,2000,none
8,Coral and the like,corals,2001,zerofill
8,Coral and the like,corals,2002,zerofill
8,Coral and the like,corals,2003,none
8,Coral and the like,corals,2004,zerofill
8,Coral and the like,corals,2005,none
8,Coral and the like,corals,2006,none
8,Coral and the like,corals,2007,none
8,Coral and the like,corals,2008,none
8,Coral and the like,corals,2009,zerofill
8,Coral and the like,corals,2010,none
8,Coral and the like,corals,2011,none
8,Coral and the like,corals,2012,zerofill
8,Coral and the like,corals,2013,none
8,Coral and the like,corals,2014,zerofill
8,Coral and the like,corals,2015,zerofill
8,Coral and the like,corals,2016,zerofill
8,Coral and the like,corals,2017,zerofill
8,Coral and the like,corals,2018,zerofill
8,Coral and the like,corals,2019,none
8,Coral and the like,corals,2020,zerofill
8,Coral and the like,corals,2021,zerofill
8,Coral and the like,corals,2022,endfill
8,Miscellaneous corals and shells,corals,2003,none
8,Miscellaneous corals and shells,corals,2004,zerofill
8,Miscellaneous corals and shells,corals,2005,zerofill
8,Miscellaneous corals and shells,corals,2006,none
8,Miscellaneous corals and shells,corals,2007,zerofill
8,Miscellaneous corals and shells,corals,2008,zerofill
8,Miscellaneous corals and shells,corals,2009,zerofill
8,Miscellaneous corals and shells,corals,2010,zerofill
8,Miscellaneous corals and shells,corals,2011,zerofill
8,Miscellaneous corals and shells,corals,2012,none
8,Miscellaneous corals and shells,corals,2013,zerofill
8,Miscellaneous corals and shells,corals,2014,none
8,Miscellaneous corals and shells,corals,2015,zerofill
8,Miscellaneous corals and shells,corals,2016,zerofill
8,Miscellaneous corals and shells,corals,2017,none
8,Miscellaneous corals and shells,corals,2018,none
8,Miscellaneous corals and shells,corals,2019,zerofill
8,Miscellaneous corals and shells,corals,2020,zerofill
8,Miscellaneous corals and shells,corals,2021,zerofill
8,Miscellaneous corals and shells,corals,2022,endfill
9,Coral and the like,corals,1998,none
9,Coral and the like,corals,1999,none
9,Coral and the like,corals,2000,none
9,Coral and the like,corals,2001,zerofill
9,Coral and the like,corals,2002,none
9,Coral and the like,corals,2003,none
9,Coral and the like,corals,2004,none
9,Coral and the like,corals,2005,none
9,Coral and the like,corals,2006,none
9,Coral and the like,corals,2007,none
9,Coral and the like,corals,2008,none
9,Coral and the like,corals,2009,none
9,Coral and the like,corals,2010,none
9,Coral and the like,corals,2011,none
9,Coral and the like,corals,2012,none
9,Coral and the like,corals,2013,none
9,Coral and the like,corals,2014,none
9,Coral and the like,corals,2015,none
9,Coral and the like,corals,2016,none
9,Coral and the like,corals,2017,none
9,Coral and the like,corals,2018,none
9,Coral and the like,corals,2019,zerofill
9,Coral and the like,corals,2020,zerofill
9,Coral and the like,corals,2021,zerofill
9,Coral and the like,corals,2022,endfill
9,Miscellaneous corals and shells,corals,2001,none
9,Miscellaneous corals and shells,corals,2002,none
9,Miscellaneous corals and shells,corals,2003,zerofill
9,Miscellaneous corals and shells,corals,2004,zerofill
9,Miscellaneous corals and shells,corals,2005,none
9,Miscellaneous corals and shells,corals,2006,zerofill
9,Miscellaneous corals and shells,corals,2007,zerofill
9,Miscellaneous corals and shells,corals,2008,zerofill
9,Miscellaneous corals and shells,corals,2009,zerofill
9,Miscellaneous corals and shells,corals,2010,zerofill
9,Miscellaneous corals and shells,corals,2011,zerofill
9,Miscellaneous corals and shells,corals,2012,zerofill
9,Miscellaneous corals and shells,corals,2013,none
9,Miscellaneous corals and shells,corals,2014,zerofill
9,Miscellaneous corals and shells,corals,2015,zerofill
9,Miscellaneous corals and shells,corals,2016,zerofill
9,Miscellaneous corals and shells,corals,2017,zerofill
9,Miscellaneous corals and shells,corals,2018,zerofill
9,Miscellaneous corals and shells,corals,2019,zerofill
9,Miscellaneous corals and shells,corals,2020,zerofill
9,Miscellaneous corals and shells,corals,2021,zerofill
9,Miscellaneous corals and shells,corals,2022,endfill
11,Coral and the like,corals,1998,none
11,Coral and the like,corals,1999,zerofill
11,Coral and the like,corals,2000,zerofill
11,Coral and the like,corals,2001,none
11,Coral and the like,corals,2002,none
11,Coral and the like,corals,2003,none
11,Coral and the like,corals,2004,none
11,Coral and the like,corals,2005,none
11,Coral and the like,corals,2006,none
11,Coral and the like,corals,2007,none
11,Coral and the like,corals,2008,none
11,Coral and the like,corals,2009,none
11,Coral and the like,corals,2010,none
11,Coral and the like,corals,2011,none
11,Coral and the like,corals,2012,none
11,Coral and the like,corals,2013,none
11,Coral and the like,corals,2014,none
11,Coral and the like,corals,2015,none
11,Coral and the like,corals,2016,none
11,Coral and the like,corals,2017,none
11,Coral and the like,corals,2018,none
11,Coral and the like,corals,2019,zerofill
11,Coral and the like,corals,2020,zerofill
11,Coral and the like,corals,2021,zerofill
11,Coral and the like,corals,2022,endfill
11,Miscellaneous corals and shells,corals,2004,none
11,Miscellaneous corals and shells,corals,2005,zerofill
11,Miscellaneous corals and shells,corals,2006,none
11,Miscellaneous corals and shells,corals,2007,none
11,Miscellaneous corals and shells,corals,2008,none
11,Miscellaneous corals and shells,corals,2009,zerofill
11,Miscellaneous corals and shells,corals,2010,zerofill
