"","rgn_id","rgn_nam","nutrient","gapfilled","method","country_application"
"47",2,"Christmas Island","P2O5","1","UN_geopolitical region avg, r2",608600.14
"48",2,"Christmas Island","P2O5","1","UN_geopolitical region avg, r2",641993.325
"49",2,"Christmas Island","P2O5","1","UN_geopolitical region avg, r2",632415.375
"50",2,"Christmas Island","P2O5","1","UN_geopolitical region avg, r2",631751.555
"51",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",131244.785
"52",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",142811.955
"53",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",151235.12
"54",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",158377.195
"55",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",185017.525
"56",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",186802.745
"57",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",193334.685
"58",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",210043.695
"59",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",223338.865
"60",2,"Christmas Island","K2O","1","UN_geopolitical region avg, r2",222909.425
"61",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",661393.5
"62",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",732960.5
"63",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",743803.5
"64",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",796037.5
"65",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",904794
"66",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",865881
"67",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",953057
"68",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",968404.5
"69",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",934608
"70",3,"Norfolk Island","N","1","UN_geopolitical region avg, r2",894796.5
"71",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",542821.195
"72",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",585682.315
"73",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",586342.795
"74",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",556684.755
"75",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",604641.13
"76",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",609527.24
"77",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",608600.14
"78",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",641993.325
"79",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",632415.375
"80",3,"Norfolk Island","P2O5","1","UN_geopolitical region avg, r2",631751.555
"81",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",131244.785
"82",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",142811.955
"83",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",151235.12
"84",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",158377.195
"85",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",185017.525
"86",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",186802.745
"87",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",193334.685
"88",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",210043.695
"89",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",223338.865
"90",3,"Norfolk Island","K2O","1","UN_geopolitical region avg, r2",222909.425
"91",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",661393.5
"92",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",732960.5
"93",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",743803.5
"94",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",796037.5
"95",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",904794
"96",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",865881
"97",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",953057
"98",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",968404.5
"99",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",934608
"100",4,"Macquarie Island","N","1","UN_geopolitical region avg, r2",894796.5
"101",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",542821.195
"102",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",585682.315
"103",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",586342.795
"104",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",556684.755
"105",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",604641.13
"106",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",609527.24
"107",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",608600.14
"108",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",641993.325
"109",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",632415.375
"110",4,"Macquarie Island","P2O5","1","UN_geopolitical region avg, r2",631751.555
"111",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",131244.785
"112",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",142811.955
"113",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",151235.12
"114",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",158377.195
"115",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",185017.525
"116",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",186802.745
"117",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",193334.685
"118",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",210043.695
"119",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",223338.865
"120",4,"Macquarie Island","K2O","1","UN_geopolitical region avg, r2",222909.425
"121",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",6320.66666666667
"122",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",5260
"123",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",6956.07
"124",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",6912.17
"125",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",6789.53333333333
"126",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",9024.39
"127",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",8595.33
"128",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",10661.9
"129",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",11767.41
"130",6,"Vanuatu","N","1","UN_geopolitical region avg, r2",11188.08
"131",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",1097.66666666667
"132",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",898.333333333333
"133",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",715.51
"134",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",507.52
"135",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",1015.62666666667
"136",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",1018.07333333333
"137",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",1484.31333333333
"138",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",1809.91
"139",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",1613.71333333333
"140",6,"Vanuatu","P2O5","1","UN_geopolitical region avg, r2",996.46
"141",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",4769.33333333333
"142",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",4794.66666666667
"143",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",5166.5
"144",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",4775.30333333333
"145",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",5518.12
"146",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",3870.36333333333
"147",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",4152.87666666667
"148",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",3222.94666666667
"149",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",3748.67
"150",6,"Vanuatu","K2O","1","UN_geopolitical region avg, r2",3446.56333333333
"151",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",6320.66666666667
"152",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",5260
"153",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",6956.07
"154",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",6912.17
"155",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",6789.53333333333
"156",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",9024.39
"157",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",8595.33
"158",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",10661.9
"159",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",11767.41
"160",7,"Solomon Islands","N","1","UN_geopolitical region avg, r2",11188.08
"161",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",1097.66666666667
"162",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",898.333333333333
"163",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",715.51
"164",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",507.52
"165",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",1015.62666666667
"166",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",1018.07333333333
"167",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",1484.31333333333
"168",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",1809.91
"169",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",1613.71333333333
"170",7,"Solomon Islands","P2O5","1","UN_geopolitical region avg, r2",996.46
"171",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",4769.33333333333
"172",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",4794.66666666667
"173",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",5166.5
"174",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",4775.30333333333
"175",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",5518.12
"176",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",3870.36333333333
"177",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",4152.87666666667
"178",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",3222.94666666667
"179",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",3748.67
"180",7,"Solomon Islands","K2O","1","UN_geopolitical region avg, r2",3446.56333333333
"181",8,"Palau","N","1","UN_geopolitical region avg, r1",149125.617777778
"182",8,"Palau","N","1","UN_geopolitical region avg, r1",164674.244444444
"183",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"184",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"185",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"186",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"187",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"188",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"189",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"190",8,"Palau","N","1","UN_geopolitical region avg, r2",0
"191",8,"Palau","P2O5","1","UN_geopolitical region avg, r1",121026.571111111
"192",8,"Palau","P2O5","1","UN_geopolitical region avg, r1",130478.901111111
"193",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0
"194",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0
"195",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0
"196",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0
"197",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0
"198",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0
"199",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0
"200",8,"Palau","P2O5","1","UN_geopolitical region avg, r2",0.05
"201",8,"Palau","K2O","1","UN_geopolitical region avg, r1",30793.4622222222
"202",8,"Palau","K2O","1","UN_geopolitical region avg, r1",33367.6877777778
"203",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"204",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"205",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"206",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"207",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"208",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"209",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"210",8,"Palau","K2O","1","UN_geopolitical region avg, r2",0
"211",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r1",149125.617777778
"212",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r1",164674.244444444
"213",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"214",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"215",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"216",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"217",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"218",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"219",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"220",9,"Micronesia (Federated States of)","N","1","UN_geopolitical region avg, r2",0
"221",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r1",121026.571111111
"222",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r1",130478.901111111
"223",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0
"224",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0
"225",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0
"226",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0
"227",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0
"228",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0
"229",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0
"230",9,"Micronesia (Federated States of)","P2O5","1","UN_geopolitical region avg, r2",0.05
"231",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r1",30793.4622222222
"232",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r1",33367.6877777778
"233",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"234",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"235",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"236",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"237",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"238",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"239",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"240",9,"Micronesia (Federated States of)","K2O","1","UN_geopolitical region avg, r2",0
"241",11,"Marshall Islands","N","1","UN_geopolitical region avg, r1",149125.617777778
"242",11,"Marshall Islands","N","1","UN_geopolitical region avg, r1",164674.244444444
"243",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"244",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"245",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"246",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"247",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"248",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"249",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"250",11,"Marshall Islands","N","1","UN_geopolitical region avg, r2",0
"251",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r1",121026.571111111
"252",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r1",130478.901111111
"253",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0
"254",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0
"255",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0
"256",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0
"257",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0
"258",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0
"259",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0
"260",11,"Marshall Islands","P2O5","1","UN_geopolitical region avg, r2",0.05
"261",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r1",30793.4622222222
"262",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r1",33367.6877777778
"263",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"264",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"265",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"266",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"267",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"268",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"269",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"270",11,"Marshall Islands","K2O","1","UN_geopolitical region avg, r2",0
"271",12,"Wake Island","N","1","UN_geopolitical region avg, r1",149125.617777778
"272",12,"Wake Island","N","1","UN_geopolitical region avg, r1",164674.244444444
"273",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"274",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"275",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"276",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"277",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"278",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"279",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"280",12,"Wake Island","N","1","UN_geopolitical region avg, r2",0
"281",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r1",121026.571111111
"282",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r1",130478.901111111
"283",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0
"284",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0
"285",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0
"286",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0
"287",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0
"288",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0
"289",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0
"290",12,"Wake Island","P2O5","1","UN_geopolitical region avg, r2",0.05
"291",12,"Wake Island","K2O","1","UN_geopolitical region avg, r1",30793.4622222222
"292",12,"Wake Island","K2O","1","UN_geopolitical region avg, r1",33367.6877777778
"293",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"294",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"295",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"296",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"297",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"298",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"299",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"300",12,"Wake Island","K2O","1","UN_geopolitical region avg, r2",0
"301",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r1",149125.617777778
"302",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r1",164674.244444444
"303",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"304",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"305",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"306",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"307",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"308",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"309",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"310",13,"Northern Mariana Islands and Guam","N","1","UN_geopolitical region avg, r2",0
"311",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r1",121026.571111111
"312",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r1",130478.901111111
"313",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0
"314",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0
"315",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0
"316",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0
"317",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0
"318",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0
"319",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0
"320",13,"Northern Mariana Islands and Guam","P2O5","1","UN_geopolitical region avg, r2",0.05
"321",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r1",30793.4622222222
"322",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r1",33367.6877777778
"323",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"324",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"325",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"326",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"327",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"328",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"329",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"330",13,"Northern Mariana Islands and Guam","K2O","1","UN_geopolitical region avg, r2",0
"331",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",95.39
"332",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",91.8
"333",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",79.445
"334",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",84
"335",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",71.885
"336",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",106.415
"337",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",103.825
"338",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",128.195
"339",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",83.175
"340",19,"Tuvalu","N","1","UN_geopolitical region avg, r2",126.355
"341",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",75.9375
"342",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",62.62
"343",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",55.2625
"344",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",57.165
"345",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",44.085
"346",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",66.8
"347",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",55.015
"348",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",61.28
"349",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",73.545
"350",19,"Tuvalu","P2O5","1","UN_geopolitical region avg, r2",59.295
"351",19,"Tuvalu","K2O","1","UN_geopolitical region avg, r2",85.8975
"352",19,"Tuvalu","K2O","1","UN_geopolitical region avg, r2",75.32
"353",19,"Tuvalu","K2O","1","UN_geopolitical region avg, r2",60.815
"354",19,"Tuvalu","K2O","1","UN_geopolitical region avg, r2",59.7825
"355",19,"Tuvalu","K2O","1","UN_geopolitical region avg, r2",51.0925
